Cls,IntA,IntB
1,Q99459,Q9UNY4
1,P61586,Q13464
1,P61586,P78357
1,P61586,Q07960
1,Q99459,P09012
1,P61586,P48995
1,O60890,P63000
1,Q99459,O43395
1,Q16512,P08670
1,Q06265,Q9NQT5
1,Q06265,Q8TF46
1,Q99459,Q9UPT5
1,Q06265,Q9Y450
1,Q99459,P38919
1,Q99459,P26368
1,Q96B26,Q8TF46
1,Q15024,Q01780
1,Q99459,O60341
1,Q12834,P17987
1,Q92945,P60520
1,Q12834,Q13257
1,P52565,P60953
1,Q12834,O76009
1,Q13393,P84077
1,Q13393,P37840
1,Q12834,Q9UJX2
1,Q16513,O15530
1,Q12834,Q00613
1,Q16513,Q8TBZ3
1,Q99819,P60953
1,P17987,O00506
1,P17987,O43815
1,Q9NZN5,O43157
1,Q9UGI0,Q9NVK5
1,P17987,P19320
1,Q9UGI0,Q9P2B4
1,P17987,Q13043
1,P17987,Q8NHV4
1,P09917,Q14019
1,Q92974,P62714
1,Q13418,Q9H0C8
1,P48643,P68133
1,Q13418,Q9NPH0
1,P48643,Q8WZ74
1,P52306,P62834
1,P52306,P01116
1,P52306,P63000
1,P48643,Q13033
1,P54368,P11926
1,Q13418,P31689
1,Q99689,Q05513
1,Q9BY11,Q9UKS6
1,Q9BY11,Q68EM7
1,Q9P0L0,P63027
1,Q9P0L0,O95292
1,O96004,P15923
1,O14618,P00441
1,O43586,P49207
1,O43586,P61513
1,Q6ZW49,Q9C005
1,Q99575,Q9BUL9
1,Q12873,O94776
1,Q9UER7,Q9H2X6
1,Q9UER7,Q9NS23
1,Q9UHB7,O00472
1,Q13439,Q9NV70
1,O43752,O75379
1,Q99759,P54652
1,Q96ST3,Q05516
1,Q9UER7,P15884
1,P43699,Q06710
1,O15162,Q92734
1,O15162,Q16630
1,Q99814,Q9HBZ2
1,Q9H0M0,Q96G27
1,Q9H0M0,Q16630
1,Q96D46,Q01804
1,Q08379,Q9H8Y8
1,P12004,P27694
1,O14746,Q15185
1,P12004,Q13111
1,P12004,Q9Y253
1,P12004,P22674
1,P12004,Q9UBZ4
1,P12004,Q07864
1,P12004,P28340
1,Q99570,Q9P2Y5
1,Q8NEB9,Q92622
1,Q9H307,Q15287
1,Q9H307,Q13427
1,Q96EZ8,P46087
1,P12004,Q9UBT6
1,Q96EZ8,Q9ULG1
1,Q13451,P07900
1,P24385,P46527
1,P24385,O15379
1,O75533,Q9UHX1
1,P24385,P36873
1,O75533,P63162
1,P05423,P52434
1,Q9Y6D9,O75182
1,P46527,Q12933
1,P46108,P54753
1,P46527,Q5MJ70
1,P46108,P42566
1,P46527,P16949
1,Q9Y6K9,Q13546
1,Q00534,O75688
1,Q00534,Q7L590
1,Q16401,Q9UNM6
1,Q9Y6K9,O43734
1,P62191,Q9Y5K5
1,Q9Y6K9,P07900
1,Q9Y6K9,Q16543
1,Q9Y6K9,Q00653
1,Q9Y6K9,Q13490
1,P62191,O43242
1,Q9Y6K9,Q676U5
1,Q96P71,Q99767
1,Q99767,Q9Y2K6
1,Q9Y6K9,Q13315
1,O15379,O43463
1,Q9Y6K9,Q9UDY8
1,O15379,Q09028
1,Q92599,Q16181
1,Q15717,Q9UKV8
1,O15379,P23769
1,O15379,Q06455
1,O15379,P17987
1,O15379,Q12772
1,Q9Y478,P53396
1,O15379,Q9HCU9
1,O15379,P03372
1,P12272,Q14974
1,P50148,Q9NPQ8
1,P68431,Q9UNP9
1,Q15599,O00592
1,P68431,P06748
1,P68431,Q96ES7
1,Q9HBE1,O75030
1,O76070,P15090
1,Q15599,P60484
1,O76070,Q93063
1,Q15599,P46937
1,O43815,P30154
1,Q14974,P49792
1,Q14974,P49790
1,Q9UHA4,Q6IAA8
1,Q9Y3E7,Q9UQN3
1,O43815,Q9UGI0
1,O43660,O75934
1,O43660,Q9H9J4
1,P00734,P01008
1,P00734,P07359
1,P00734,Q96IY4
1,Q92769,Q13330
1,P00734,P05546
1,Q92769,P29590
1,Q9HCE7,Q53GL0
1,Q9HCE7,P61289
1,P30101,P03372
1,Q92769,Q4LE39
1,Q92769,Q9H7L9
1,Q6ZNA4,P19784
1,O60229,P19021
1,O60683,O00623
1,P28288,Q15773
1,Q9UMX1,Q9UF56
1,Q99598,Q15631
1,P19634,O95819
1,Q92769,Q9BTC8
1,Q71SY5,Q9BTT4
1,Q71SY5,A0JLT2
1,P40855,P56589
1,Q92769,O95931
1,O75586,Q9BUE0
1,Q92769,Q96QT6
1,P49761,Q7Z6E9
1,P19793,P11473
1,P19793,Q13772
1,Q99623,Q96T76
1,P19793,Q15648
1,Q99623,O43353
1,P19793,Q13352
1,P04049,P62070
1,P04049,Q13164
1,Q96EP1,Q14527
1,Q9UKB1,Q01664
1,Q9UKB1,Q9C026
1,Q9UKB1,P61244
1,P11142,P09936
1,Q9Y618,P29590
1,Q9Y618,P56524
1,P11142,P25685
1,P11142,P60709
1,Q9Y618,P10826
1,P11142,O15273
1,Q9Y618,P14859
1,Q9Y618,Q96ST3
1,P11142,Q8WXB1
1,O75376,P41182
1,O75376,O75446
1,Q15287,Q9UJV9
1,Q14192,Q05516
1,Q14192,Q9UBZ9
1,Q14192,Q12778
1,O15273,Q9GZV1
1,Q13523,Q6P2Q9
1,Q99594,Q9GZV5
1,Q969Q1,P06732
1,Q13618,P24864
1,O75376,P13631
1,Q99496,P51668
1,Q13618,Q693B1
1,O75376,Q13573
1,Q13618,Q96PQ7
1,Q9UBK2,Q15648
1,Q9UBK2,Q96EB6
1,O95257,Q9Y6R4
1,Q8NI35,Q14957
1,Q14186,P24941
1,P31946,Q15418
1,O75461,P41229
1,P31946,O14649
1,Q9NQS7,Q9UQB9
1,Q9NQS7,P0C0S5
1,O75461,Q9NX08
1,P25208,O15350
1,P25208,Q13952
1,P31946,O43521
1,Q13952,O15350
1,P31946,Q07021
1,Q8N474,P09544
1,P31946,P55196
1,P31946,Q9UDY2
1,O15350,Q96J02
1,Q14919,P37275
1,O14796,Q9BZW8
1,O75581,Q9BQB4
1,P29083,P32780
1,P31946,P04049
1,P31946,P56524
1,P32780,P51946
1,Q9UBS5,Q96N16
1,P32780,P23193
1,Q9HCN4,Q9H9Y4
1,Q08117,Q9Y6J8
1,P31946,P35232
1,Q92759,P24928
1,P31946,Q9NYF0
1,Q13507,Q9Y210
1,P31946,Q96F07
1,P31946,Q7L804
1,P49848,Q15543
1,P31946,Q9ULR3
1,P35269,P35998
1,Q96S38,P30048
1,P63172,Q8WW35
1,P31946,P00533
1,P35269,P52435
1,O00170,Q15185
1,P51159,Q9BV36
1,P51159,Q8NFW9
1,Q12824,O95619
1,O00170,P50750
1,Q9BV36,O00194
1,Q92643,O43292
1,P09619,Q13596
1,Q14164,P53396
1,Q12824,Q92784
1,Q14164,P60660
1,Q92922,O96019
1,Q92922,Q86U86
1,P05198,O60739
1,O15372,P19784
1,Q13263,O14709
1,O15372,P61221
1,P01112,P10398
1,P01112,Q9NS23
1,Q13263,P43357
1,P01112,Q8IZJ4
1,P01112,P09382
1,P01112,P55196
1,Q13263,Q9BQF6
1,O43264,O95229
1,Q9ULK4,Q9NX70
1,Q9ULK4,P49336
1,O95229,Q9H081
1,Q9Y566,P50570
1,P28749,Q13574
1,P28749,Q7L2E3
1,P10398,Q04917
1,P46937,Q15561
1,P46937,O15105
1,Q9BQA1,Q9P0U4
1,Q9Y4H2,P42336
1,P46937,Q9UKB1
1,P63000,P19878
1,O15145,Q9P1U1
1,O15145,P61160
1,P63000,Q86UR1
1,P19388,P61218
1,Q96NY9,Q8IY92
1,P19388,P24928
1,P61218,P62487
1,P19388,O95402
1,P63000,P98170
1,P61218,Q9H1D9
1,P19388,Q9H9Y6
1,P19388,O00267
1,Q13309,P63208
1,P07766,O15446
1,P19387,A0JLT2
1,O15446,Q9GZS1
1,Q13309,Q7L5N1
1,O15446,O95602
1,Q13309,Q00526
1,Q13309,P06493
1,P62487,Q9UHW5
1,Q13480,P62993
1,P19438,O15111
1,Q9GZS1,Q9NXS2
1,Q9GZS1,P61218
1,P19438,P01374
1,P13611,P98095
1,Q9Y4A5,Q9NV56
1,Q9Y4A5,Q92830
1,P61981,O00273
1,P61981,Q99459
1,P61981,Q9UKV3
1,Q9UJX4,Q9BS18
1,Q9Y4A5,O75528
1,Q504Q3,Q9HCJ0
1,P61981,Q9UJF2
1,P67870,P19784
1,P61981,Q8IUD2
1,P67870,Q9UBF6
1,Q12888,P63167
1,P61981,Q13523
1,Q92547,Q14676
1,P61981,Q92625
1,O75716,Q96RG2
1,P61981,Q13427
1,P61981,Q04917
1,P51946,P19447
1,P61981,O14757
1,Q9HC98,P33993
1,Q13888,Q13889
1,P61981,P78386
1,Q13177,Q15052
1,Q13177,Q9NVF7
1,P11387,Q9BX70
1,O15212,Q9H6T3
1,P11388,P13010
1,P61981,O75494
1,P11388,O00567
1,Q13315,P16220
1,Q99490,Q86YM7
1,Q13315,Q9NUW8
1,Q9NYB9,Q9P2E7
1,P17181,P48551
1,P17181,Q9UKB1
1,P17181,Q96CW1
1,O94875,O43426
1,O94875,O14490
1,O94875,P42684
1,Q9H2X6,Q96A56
1,P09038,P19784
1,Q9H2X6,Q9P1Z0
1,P63104,Q7KZI7
1,Q9Y3C7,O43513
1,Q9Y265,Q9ULG1
1,O95166,O75323
1,O95166,Q9BSB4
1,Q9Y265,Q9Y4R8
1,Q9Y265,P42345
1,Q9Y265,Q9H6T3
1,P63104,Q86X27
1,P63104,P27448
1,O95166,Q3MII6
1,Q9UQ13,P01116
1,P63104,P32927
1,Q13043,P16403
1,Q9NS23,P23258
1,P63104,P05114
1,Q04912,P31947
1,P63104,Q13310
1,P63104,Q05513
1,P07900,Q7L3B6
1,P63104,Q04917
1,Q9UBN7,Q6W2J9
1,P63104,P16104
1,P07900,O95433
1,P07900,O94826
1,Q9UBN7,P07900
1,P07900,Q9H6T3
1,P07437,P03372
1,P63104,P0C0S8
1,P63104,P68104
1,O00499,P49418
1,O00499,Q05193
1,P07237,Q96HE7
1,P07237,P60520
1,O60563,O60885
1,O60563,Q13573
1,P63104,P07305
1,Q9Y6K1,P26358
1,P63104,Q00536
1,O75486,Q16531
1,O95352,Q9GZQ8
1,Q13287,O60341
1,Q5TD97,Q03060
1,Q13105,P52790
1,P36871,P04271
1,Q8IVH2,O15409
1,Q99471,Q9NQP4
1,P04271,Q00987
1,O96019,Q01201
1,P16234,Q03135
1,Q9P0K7,Q68CZ1
1,O96019,Q53TQ3
1,O96019,Q6PI98
1,O96019,Q9H9F9
1,P51813,P40763
1,Q9NRH3,Q9UGJ1
1,Q16825,O43896
1,Q14137,Q16666
1,Q13424,P46939
1,Q13153,P04049
1,Q13153,Q9Y2X7
1,Q13153,Q13177
1,Q9NPP4,P29466
1,P53803,P52434
1,Q9ULV8,P06241
1,Q15303,Q9H4P4
1,Q9UL18,Q9HCJ0
1,Q9UPY3,Q7Z3Z4
1,Q9Y2X7,P23471
1,Q9Y2X7,Q14155
1,Q8TDU9,Q8WXF3
1,Q96QT4,Q9NQ66
1,Q96QK1,Q8NFA0
1,Q13347,P19320
1,P00747,P17936
1,Q9BVC4,P78371
1,P13489,P03950
1,Q15436,O95487
1,P25054,O14980
1,P25054,P68400
1,P25054,O15169
1,Q9Y6B7,Q9UPM8
1,P14923,P33151
1,P63010,Q96CW1
1,P49754,Q9H269
1,P63010,O60331
1,P63010,Q9UM54
1,P14923,P35222
1,Q01780,Q99547
1,Q01780,Q9NQT5
1,P12830,Q92597
1,O15105,P35222
1,P57740,Q8WYP5
1,O15105,Q9Y2T1
1,P12830,P07900
1,P12830,P35527
1,Q9Y3F4,Q15287
1,Q9H444,P38606
1,Q9Y3F4,O75534
1,Q8WUH2,Q8N3P4
1,P33151,P35221
1,Q15021,O95347
1,P33151,P02671
1,Q13573,Q9Y3C6
1,Q13573,P12755
1,P38919,Q9UMS4
1,Q13573,Q96CW5
1,Q13573,O60645
1,P19784,Q9NW75
1,Q13573,Q01081
1,P19784,P61962
1,P49757,Q8TBB1
1,P38936,O94921
1,Q9Y297,Q8TB45
1,Q96J02,P31947
1,Q96J02,P61073
1,Q96J02,Q9Y5X1
1,Q96J02,Q16655
1,Q9Y297,Q9Y4G8
1,Q96J02,Q14155
1,Q9H0F7,Q8NFJ9
1,Q14141,Q8WYJ6
1,O00750,P14373
1,P49815,Q92574
1,P49815,P03372
1,Q8TAT6,P11441
1,P23458,P35568
1,P23458,P48551
1,Q9Y2X0,Q96RN5
1,P23458,P51692
1,Q05586,Q8TCU5
1,P40818,Q9UPT9
1,P05549,Q9Y6I3
1,P00750,P05787
1,P23258,P38398
1,Q14315,Q9UBF9
1,Q9H944,A0JLT2
1,Q14315,Q86SQ0
1,A0JLT2,Q9BTT4
1,P23258,Q08AG7
1,Q14315,Q9NZV8
1,Q14315,Q70EK8
1,P35227,Q14781
1,Q96CW5,Q9UKB1
1,P67809,P51608
1,P01375,Q15628
1,Q9H9E3,P83436
1,O14920,P07900
1,O43395,Q9Y4E8
1,P67809,P38919
1,P67809,Q9NUL7
1,O14920,P51617
1,P49459,Q5T4S7
1,P04637,P35232
1,P04637,P19525
1,Q9Y2K6,Q6IQ23
1,P04637,Q06609
1,Q9H8Y8,Q9NXV2
1,Q07817,Q13323
1,P04637,P09884
1,P04637,P49459
1,O43172,Q92917
1,P04637,P60484
1,O94817,Q9H1Y0
1,Q96FZ7,Q9BRG1
1,P28340,O75365
1,P04637,Q9UNH5
1,P04637,Q9NVC6
1,P55199,Q9UHB7
1,Q9UMS4,Q6P2Q9
1,P48729,Q04917
1,P04637,Q12888
1,P34932,P00441
1,P04637,Q9H2X6
1,P48729,O15027
1,P48729,Q9Y343
1,P04637,Q9BVP2
1,Q9BUJ2,P62633
1,P04637,Q8WUF5
1,O75122,Q9UDT6
1,Q9Y230,Q9H9F9
1,O15111,Q13233
1,P04637,P20248
1,P04637,P50750
1,P48730,P23508
1,Q9H4M9,Q9P2R3
1,P04637,Q02880
1,Q99816,Q9UK41
1,P04637,Q92769
1,P04637,P36873
1,P04637,P13639
1,Q14781,P35226
1,O15160,Q9NW08
1,Q05086,Q8IXH7
1,Q4LE39,Q9H160
1,P04637,Q13155
1,P60484,Q9UJX4
1,Q93008,O15169
1,P04637,P51784
1,P60484,Q9UNE7
1,Q9P2W3,Q9HAV0
1,P60484,O43791
1,P04637,Q9H160
1,Q9HAV0,P08754
1,P04637,Q15291
1,Q15831,P07900
1,P04637,P62258
1,Q15831,Q8TAF3
1,P04637,Q9Y3T9
1,Q8WY64,Q9Y2B0
1,Q8WY64,Q13126
1,Q9Y5K5,Q9UNM6
1,P04637,Q96SB4
1,Q93009,P52948
1,Q93009,Q14527
1,P04637,Q96FW1
1,Q9Y5K5,P25787
1,Q93009,O43684
1,P04637,Q9UPR3
1,Q93009,Q96N67
1,P48556,O00232
1,Q7L523,Q9Y2Q5
1,Q93009,Q9BTE3
1,Q7L523,Q8NBW4
1,Q93009,Q9BSM1
1,Q8IXK0,Q9UN30
1,P61086,Q6XUX3
1,Q6UXI9,P53708
1,P04637,O15047
1,Q9H3D4,Q9UFN0
1,P18031,P35568
1,Q9NVC6,Q9BWU1
1,Q9UGJ1,Q8NHV4
1,Q14449,P00533
1,Q7LBR1,Q9UN37
1,P21453,P63096
1,Q53T94,Q9BT49
1,O43639,Q9NZQ3
1,O43639,P26641
1,Q9NZC7,Q9UKF6
1,O43639,Q13177
1,P60520,Q8WVZ9
1,O43639,Q9Y2A7
1,P08238,Q08752
1,P08238,Q13546
1,P08238,P41279
1,P49755,O15260
1,P06756,P26012
1,P06756,O96013
1,P07858,P04080
1,P08238,P19838
1,P01040,Q70EK8
1,Q96RN5,Q9BWU1
1,Q13352,Q6IPU0
1,Q13352,Q71F23
1,Q03135,P51813
1,Q9NPJ6,Q8IXW5
1,Q03135,P25098
1,Q03135,Q12933
1,Q92831,P20823
1,Q03135,P24530
1,Q9GZQ8,Q8IVP5
1,Q92831,P24928
1,Q03135,P25116
1,Q03135,P22001
1,Q8IZD4,Q6P2E9
1,Q92831,O60566
1,P07359,P14770
1,Q8N1F7,P49662
1,Q96PM5,Q92993
1,Q9BXS5,O75379
1,O15514,P62875
1,Q9NQT5,Q8TF46
1,P49715,Q15744
1,P09874,Q7Z2E3
1,Q9UNL4,O95251
1,P35548,P28360
1,P35548,P56178
1,P09874,P10276
1,Q9BT78,Q0VDD7
1,Q9BT78,Q92466
1,Q13625,P10415
1,P09874,Q14181
1,P30281,O94921
1,Q13625,Q02833
1,P09874,P61956
1,P11362,P23352
1,Q96S44,Q14657
1,P33993,Q9UL03
1,Q8WYH8,Q6IE81
1,Q16666,Q9GZL7
1,Q16666,Q9H0A0
1,P61247,O15479
1,Q00597,Q9NPI8
1,Q16666,Q9H6R4
1,P61247,P62241
1,P61247,P62277
1,Q16666,O15226
1,Q16666,Q9NYH9
1,P10244,Q13309
1,Q13546,O43318
1,O43353,Q9HC29
1,P30260,Q9UJX2
1,Q14191,P35244
1,Q13200,Q9UNM6
1,Q9UGN5,P68431
1,P30876,Q9NQG5
1,Q13200,P48556
1,Q13563,P19429
1,O43426,Q99961
1,P59998,P61160
1,Q02218,P09622
1,P36957,P09622
1,P41279,P07900
1,P49674,Q04917
1,P49674,Q9BQ89
1,Q14839,Q9P275
1,P49674,Q9H4H8
1,P49674,Q8TC76
1,P26368,O43395
1,Q15172,P30154
1,Q8IUQ4,P08247
1,Q8IUQ4,Q9GZU2
1,Q8IUQ4,Q99933
1,P08865,P62249
1,P08865,P62241
1,P08865,P08708
1,Q01081,P78362
1,Q8IUQ4,P98170
1,Q8IUQ4,Q99836
1,Q8IUQ4,P35222
1,Q9UBU9,Q9H0R8
1,P60709,Q9Y281
1,Q9UBU9,Q16629
1,O43683,O14777
1,P61160,Q9BPX5
1,Q9UM13,Q9UJX5
1,Q15637,Q96I25
1,O00571,Q7Z434
1,Q15691,P22694
1,Q15637,O76071
1,Q15691,Q99996
1,Q15691,Q96SN8
1,Q15691,Q15555
1,P15924,Q9Y6E0
1,Q15691,Q9UPN3
1,Q15691,Q5VU43
1,Q06330,Q9NW82
1,O14776,P23246
1,P62873,P63211
1,Q13188,Q86WH2
1,P31930,P31689
1,Q9UMD9,P16144
1,O94782,P20930
1,P02647,P02654
1,P12814,P35221
1,P12814,Q8WX93
1,P35080,P60709
1,P35080,P42858
1,P12814,Q92731
1,P50552,P18206
1,P22415,P12956
1,Q9P0J0,O75489
1,Q9P0J0,Q8IUX1
1,P26038,P15311
1,P27797,P11166
1,P06748,P07919
1,P19320,O15371
1,P06748,Q08J23
1,P27797,P13747
1,P04114,P23284
1,P19320,P42566
1,Q92558,Q9Y2A7
1,P19320,P68371
1,P15311,P05362
1,O00401,O43516
1,O00401,P62993
1,P21926,P08648
1,O00401,Q9UKS6
1,P21926,Q969P0
1,P19320,P05787
1,O00401,O60504
1,Q92993,P16220
1,Q92993,O14737
1,P19320,Q9BWF3
1,Q92993,Q9NXR8
1,Q8N8S7,Q8IZP0
1,Q8N8S7,Q9NQX3
1,P19320,P22626
1,Q8WWN9,O43739
1,P27824,P13569
1,P27824,P00533
1,P19320,P62857
1,P32238,P06307
1,P06307,P32239
1,P35232,Q01094
1,Q01196,Q15723
1,P20309,P84077
1,P28715,P18074
1,Q08999,P20248
1,Q08999,P24864
1,P19320,Q9Y295
1,P43355,O75179
1,Q08999,Q6NUQ1
1,P62760,P43681
1,P19320,P35908
1,P17936,P02751
1,Q01094,Q14186
1,Q01094,Q13309
1,Q01094,Q99608
1,P19320,P13645
1,Q01094,P50613
1,P19320,P50990
1,P19320,P62241
1,P51531,Q92769
1,P19320,P06493
1,P68133,Q9Y5K3
1,P19320,Q99798
1,P68133,Q14019
1,P19320,Q92945
1,Q13547,Q00688
1,P26441,P42702
1,P26441,Q16394
1,Q13547,O43593
1,P26992,Q9UBD9
1,Q13547,Q9UBC3
1,Q9UMX2,O14977
1,P22392,Q13232
1,P19320,P67870
1,P19320,Q14566
1,Q13547,P68400
1,Q13547,Q9Y230
1,Q13547,P11388
1,Q9P2W9,Q9NZ43
1,P23508,Q9Y6E0
1,P23508,Q13033
1,P19320,P24752
1,Q13547,O94776
1,P49662,Q6UB35
1,Q13547,P51608
1,O00221,Q9UPN7
1,P19320,P04818
1,Q13547,P22670
1,Q13547,P62805
1,P19320,P63173
1,Q13547,P35222
1,P19320,Q14152
1,P19320,P63220
1,Q13547,Q8N9N5
1,Q99460,P54578
1,O14786,Q14563
1,O00232,P54578
1,P35221,Q9UDY2
1,Q13547,Q96A08
1,P30279,Q00535
1,Q13547,Q06587
1,P12277,P06732
1,P08670,P14136
1,Q13547,Q8IWI9
1,P14136,O00255
1,P51532,Q96GM5
1,P51532,Q8TAQ2
1,P49639,Q9BQ66
1,P49639,O75865
1,Q13351,P19784
1,P49639,Q9BYR7
1,P02751,Q02388
1,P02751,P02452
1,O96013,P60953
1,Q02388,Q13751
1,P27694,Q9NZC9
1,Q16611,P10415
1,O14879,Q13325
1,P27694,Q99459
1,O75604,P36776
1,P39748,O60671
1,Q16611,Q92843
1,Q16611,Q15323
1,P02538,Q15834
1,P35250,P10644
1,P15531,Q9UMW8
1,P22626,P31943
1,Q96EK5,Q9Y2Q3
1,Q96EK5,Q8NI77
1,Q15370,Q504Q3
1,P78362,Q13247
1,Q13111,Q9NVP2
1,P78362,Q96T37
1,Q13111,Q09028
1,Q13111,P61956
1,Q13111,Q9UIS9
1,P78362,Q9BU76
1,O60921,P25787
1,Q15369,Q96Q27
1,P14927,P00156
1,Q9Y253,Q96PM5
1,O95751,O14639
1,O60568,Q96KQ7
1,P08253,Q99727
1,P08253,P01023
1,P52701,P12956
1,P49368,Q9Y6E0
1,Q53G59,O95198
1,P14625,Q00987
1,Q9H0R8,Q86V97
1,Q07820,Q16611
1,Q07820,Q13794
1,Q8TEY7,Q96KR1
1,P25067,P27658
1,P07585,P14555
1,P62333,Q9BRP4
1,P49916,Q96FI4
1,P18124,P17097
1,P18124,Q8NB14
1,P18124,P38919
1,P62854,Q969E8
1,Q15797,P31273
1,Q8WV44,O43296
1,P01009,P43307
1,Q9UBL3,Q9C005
1,P33032,P01189
1,P01189,P32245
1,Q9UBL3,Q9UPS6
1,P53350,P23258
1,P24928,Q13503
1,P53350,Q9Y2I6
1,P53350,P25787
1,P24928,Q14676
1,Q13137,Q9BXW4
1,P53350,Q2NKX8
1,P24928,P53803
1,P53350,Q9H773
1,P24928,P22314
1,Q9H8T0,Q13049
1,P53350,Q13188
1,Q9BRT9,Q9Y248
1,P53350,O60566
1,Q8WVZ9,Q15334
1,P25788,Q9BQ83
1,Q00535,P49768
1,P25788,P43686
1,P25788,P28062
1,P25788,P49721
1,P25788,P28070
1,P25786,P25789
1,P25786,Q9UNM6
1,P63096,Q86YR5
1,Q9BXW9,O94782
1,P63096,P08754
1,P06213,P22413
1,Q99519,P16278
1,P16278,Q9NSA3
1,P25786,P62195
1,O75369,Q13283
1,P62888,Q02543
1,P60900,P28070
1,P19878,P47712
1,P60900,P49721
1,P43320,P07315
1,P12694,O14874
1,Q9ULZ3,O15553
1,P13667,Q14232
1,P50991,Q13033
1,P13667,Q16827
1,P81274,P09471
1,P28065,Q9Y3R0
1,P22087,O60832
1,P22087,Q9Y2X3
1,P28065,O00232
1,P28065,P55036
1,P54727,P55036
1,O15264,P14618
1,P07225,P04070
1,P54725,Q9UMX0
1,P78318,Q9UJV3
1,P19525,Q8WTT2
1,O15344,Q9UJV3
1,Q9Y3C6,Q9BRX9
1,P21359,Q96CS3
1,P31948,Q8IWD4
1,P51608,O76039
1,Q9UGI8,Q9Y615
1,P36873,P63208
1,P36873,Q6PJW8
1,P36873,Q6NYC8
1,P36873,Q14684
1,P51825,P42568
1,P08574,Q9UDW1
1,P51610,Q9P0U4
1,Q9NVK5,Q9BRV8
1,P36873,Q9UBK9
1,P46100,Q71DI3
1,P62136,Q96QC0
1,P62701,P46782
1,P62136,Q9C0D0
1,P62136,Q99459
1,P62136,Q96SB3
1,P68871,P02008
1,P68871,Q09019
1,Q00839,Q14103
1,P62136,Q7Z699
1,Q00839,P62701
1,P61964,O00255
1,P62136,Q96KQ4
1,P61964,Q92794
1,P61964,Q7Z3B3
1,Q00839,P42677
1,P23396,P62241
1,P62136,Q6PJW8
1,P62136,Q9H788
1,Q9UQE7,Q92995
1,Q99075,O43847
1,Q14683,O60216
1,Q9Y5M8,O75365
1,P18074,Q13889
1,P62136,P13807
1,P62136,Q9NUG6
1,Q0VDF9,Q8IWL3
1,P26358,Q96EB6
1,Q8IVT5,Q86Y07
1,Q02750,P30086
1,O60216,Q9NP77
1,Q9NVI1,Q9P275
1,O60216,Q13643
1,Q5TA45,Q15645
1,Q96JN8,O94966
1,Q5VIR6,Q9P1Q0
1,Q0VG06,Q8IYD8
1,O15027,P31942
1,Q96S59,P49961
1,P01106,Q71U36
1,P51784,Q01201
1,P01106,P40692
1,P51784,Q96EI5
1,P01106,Q8N1F7
1,P51784,Q9Y6Y0
1,P01106,P07910
1,P51784,Q9H3H9
1,P08195,Q9UHI5
1,P48058,Q9Y3R0
1,Q86TM6,O15354
1,Q9Y4J8,P46939
1,O15400,Q9UNK0
1,P49768,Q9NZJ7
1,P49768,Q9BQ95
1,P01106,O75306
1,P01106,Q9NTJ3
1,P01106,P78346
1,Q9Y5V3,Q9NZT1
1,P01106,O95347
1,P01106,Q13576
1,P01106,Q9NRZ9
1,P01106,Q9HAV4
1,P01106,Q8TEX9
1,Q8N8A2,Q9UPN7
1,P01106,P11802
1,Q9Y4D7,O15041
1,P49721,Q9BQ83
1,P55211,Q13489
1,O43318,O43541
1,P00338,P07195
1,P24158,P30740
1,Q96S96,P04049
1,Q9UPT6,O14733
1,Q8N5D0,Q9BW61
1,P29317,P24666
1,P48357,O14543
1,Q9NR28,Q96CA5
1,O43464,Q13490
1,O43464,Q9P0J0
1,P09651,Q9BZE1
1,P49023,Q9ULH1
1,P49023,P20936
1,Q8NHZ8,Q9BS18
1,P41743,P60953
1,Q7Z4G1,Q9Y6G5
1,Q9Y6G5,O60826
1,Q96Q15,Q9BZI7
1,P51151,O60664
1,Q9H0U4,Q92930
1,O43257,P0C0S5
1,O95831,O75365
1,O43424,Q9HD26
1,Q96SB3,P14416
1,O95831,Q13509
1,O43424,P42262
1,P23467,Q12860
1,P23467,P00533
1,Q9H1A4,Q9UJX5
1,Q05655,O15530
1,O00743,Q8N8A2
1,Q16659,P46379
1,P67775,Q15173
1,P67775,P30154
1,P67775,P31749
1,Q15291,Q9Y5Z7
1,P67775,Q06190
1,Q8WWM7,Q9UN86
1,P31751,P56279
1,P98164,P06858
1,P98164,Q96QZ7
1,P67775,Q86XL3
1,P78371,Q9Y6E0
1,P98164,Q9UQF2
1,P98164,O14713
1,Q93063,P82279
1,P67775,Q9Y5K8
1,P20594,P16860
1,Q02410,Q9HAP6
1,P39019,P62273
1,P49760,Q7Z6E9
1,P49760,Q96MU7
1,O14910,Q8NI35
1,P48546,P01275
1,P49841,P41236
1,P49841,P31749
1,P49841,Q9Y6K9
1,P49841,P13807
1,O75832,P55036
1,P49841,Q12933
1,P49841,O95278
1,O60244,Q13503
1,P35236,Q16539
1,O60244,Q92731
1,Q16539,Q16644
1,Q16539,P46734
1,Q9NX70,Q9H944
1,Q9NX70,Q9BTT4
1,P04075,Q9BXB5
1,Q9NX70,Q71F56
1,Q9NX70,Q9UHV7
1,Q16539,Q9Y6W6
1,P17693,Q99706
1,Q16539,Q07352
1,P12268,P20839
1,P10145,P98066
1,Q16539,O75582
1,Q9NX70,P19387
1,P61626,Q9NR21
1,Q9NX70,Q9BWU1
1,Q16539,Q14999
1,O94829,Q15699
1,P19338,Q06787
1,P19338,P39060
1,P02686,Q9GZU7
1,P49336,Q96G25
