Cls,IntA,IntB
1,P52435,Q9Y5B0
1,Q96B97,P08631
1,Q96B97,Q9NR46
1,P40337,Q02543
1,P40337,P62244
1,P17980,P43686
1,P17980,P28566
1,P17980,O00233
1,P17980,P55036
1,O14818,Q9BQ83
1,P62837,Q05086
1,P17980,P37840
1,P62837,Q86Y13
1,P04632,P20810
1,P04632,P17655
1,P20810,P07384
1,P40425,P31269
1,P43686,P55036
1,P43686,P28074
1,O00339,P35556
1,O75410,Q96GD4
1,O75410,O14965
1,Q08945,P33993
1,Q969H0,P62877
1,P35568,O60674
1,P04792,P02511
1,P68036,Q6ZMZ0
1,P35568,P62258
1,P05556,P08648
1,O60674,P38398
1,O60674,P19438
1,P05556,O75578
1,P78545,P07237
1,P05556,P08962
1,Q02790,P04150
1,Q02790,P06703
1,P60228,Q99814
1,Q8WU20,Q13480
1,P11274,O96018
1,P26885,Q9Y6D6
1,P07355,O75688
1,P07355,P19320
1,P07355,P47712
1,P61586,Q16512
1,Q99459,Q7L590
1,O15265,Q92830
1,Q99459,Q13416
1,Q14206,P48454
1,Q99459,Q13435
1,Q9Y2L1,Q9NQT4
1,Q99459,Q14204
1,P61586,O75116
1,Q99459,P52272
1,Q99459,Q96GM5
1,Q99459,Q15393
1,P16389,P18433
1,Q99459,Q13148
1,Q06265,Q01780
1,Q16512,Q13393
1,Q99459,Q6P2Q9
1,Q13464,P35080
1,Q99459,Q9UPN3
1,Q96B26,Q9Y450
1,Q99459,P38159
1,Q15024,Q9Y450
1,Q92945,Q9UHX1
1,P52565,P63000
1,Q92830,P61244
1,O14974,P62140
1,Q12834,Q9UI95
1,Q12834,O43684
1,O00141,P49411
1,Q12834,O14965
1,Q07960,Q12982
1,Q12834,Q9Y6D9
1,Q6GQQ9,Q9H845
1,Q9NZN5,Q03113
1,Q9UGI0,Q8IWJ2
1,Q9UGI0,Q9ULT8
1,O15085,Q9ULL4
1,Q9NZN5,Q9P0L0
1,Q9UGI0,Q9NRL3
1,Q9UGI0,Q9UKB1
1,Q9Y4D1,O00212
1,Q86XR7,Q8IUC6
1,P09917,Q9UPY3
1,Q13418,Q96T76
1,Q13418,P81605
1,Q969H4,O43739
1,Q969H4,P04049
1,P48643,O00628
1,P48643,P61160
1,Q99832,P40227
1,Q13418,Q9Y230
1,Q99832,P61962
1,Q99832,Q92466
1,O95400,O94906
1,Q9P0L0,P23763
1,Q6XZF7,Q9NQY0
1,O95400,Q15029
1,P50570,Q9Y5X1
1,O95400,Q14240
1,Q9P0L0,P21796
1,Q9P0L0,P38606
1,O95400,P62306
1,O95602,P53803
1,O95400,Q9Y5V3
1,P61296,Q14738
1,O43586,P62910
1,O43586,P18077
1,O43586,Q9Y3U8
1,Q9Y679,Q13286
1,P27487,P00813
1,Q99523,P30990
1,P78346,O95059
1,P40616,Q92805
1,Q12873,O60341
1,Q12873,O95983
1,Q9UER7,Q99497
1,Q96ST3,O15294
1,Q96ST3,P41182
1,Q9UER7,Q13573
1,Q96ST3,O75446
1,Q9UHB7,P51825
1,Q99759,Q6Q0C0
1,Q96ST3,Q4LE39
1,Q9UER7,O43791
1,Q99759,P34932
1,Q9UER7,P68431
1,Q96ST3,Q06455
1,P43699,P27797
1,Q99814,Q96KS0
1,Q99814,P27540
1,Q96ST3,Q12824
1,P43699,P10276
1,Q96BH3,P41134
1,Q14155,Q5S007
1,P12004,P39748
1,O14746,P07900
1,Q9Y3Y4,O00512
1,O00512,Q9BRQ0
1,O14746,O60832
1,P12004,Q15054
1,Q96BK5,P46783
1,P12004,P30281
1,Q96BK5,P62249
1,P12004,Q9H211
1,Q96BK5,P23526
1,Q96BK5,Q13310
1,Q15185,P08238
1,P12004,Q96FW1
1,P12004,O94782
1,P12004,Q9BXW9
1,Q14526,O14497
1,P12004,P12956
1,Q9UBZ9,Q9UI95
1,Q9NVU0,Q9NWS0
1,Q9NVU0,O75575
1,P05423,Q9BUI4
1,O75533,O75940
1,O75533,Q13435
1,P05423,O15318
1,P05423,P61218
1,O14787,Q15717
1,P46527,P11802
1,Q16401,P62191
1,Q00534,P38936
1,P62191,Q9BRP4
1,P62191,P35998
1,Q9Y6K9,Q9Y2G2
1,P62191,Q15008
1,Q9Y6K9,O95999
1,P62191,P48556
1,P10828,Q9UBK2
1,P10828,Q9Y6Q9
1,Q13443,Q9Y5X1
1,Q9Y6K9,P24941
1,O15379,Q9UKV0
1,Q9Y6K9,P67775
1,O15379,Q969S8
1,Q9Y6K9,Q13489
1,O15379,Q13227
1,O15379,Q99623
1,Q14247,Q9UPX8
1,P49427,P50750
1,O15315,P07305
1,O15379,P01106
1,P07333,P06241
1,O15379,Q9UKG1
1,P68431,Q8N806
1,P50148,Q9NQ66
1,Q03431,P49407
1,P68431,Q86U86
1,P68431,Q16777
1,Q9Y3A3,P30154
1,Q9UJX3,Q9UJX2
1,Q9Y3A3,Q9BRV8
1,O43815,P67775
1,O43815,Q9BRV8
1,Q9UHA4,Q5VZM2
1,Q14974,P19320
1,Q9ULX6,Q9Y5V3
1,Q92769,Q03181
1,Q92769,P38398
1,Q9BPX3,Q15003
1,O94776,Q8WXI9
1,P30101,P27797
1,Q9HCE7,P61081
1,P19021,P49815
1,Q92769,P78347
1,Q92769,O75626
1,Q9UMX1,Q96D15
1,Q92769,Q9UKG1
1,Q99583,Q9UH92
1,P40855,O00623
1,Q71SY5,Q96RN5
1,P40855,O75192
1,Q92769,Q8IY57
1,P19793,Q9H0E9
1,Q99623,Q6P996
1,P19793,Q15650
1,Q99623,Q13761
1,Q96L91,Q9Y230
1,P19793,Q15596
1,Q9Y6W5,P61158
1,P19793,O76064
1,P04049,P04150
1,P04049,P07900
1,P19793,P35222
1,Q9HD67,Q9UKB1
1,P04049,Q15382
1,P27482,Q9Y4E8
1,P19793,P17936
1,P19793,P29590
1,Q9UKB1,P30304
1,P04049,Q07817
1,Q9Y618,P41182
1,Q13098,Q9UBW8
1,Q13098,Q13568
1,O15083,Q9UPW8
1,Q9NQW6,Q16181
1,P11142,P00505
1,Q16181,Q6ZU15
1,Q16181,Q9UH03
1,Q9Y618,P13631
1,Q99615,Q7Z7G8
1,P11142,Q04206
1,Q9Y618,O75469
1,Q9UQ35,Q8IYB3
1,P11142,Q9NQ11
1,Q15287,Q9UL63
1,P11142,Q99615
1,Q15287,Q9Y383
1,O75376,O14646
1,O75376,P20393
1,Q13402,Q9Y6N9
1,Q14192,Q13683
1,O75376,Q9UQL6
1,O75376,Q05516
1,O75376,Q03181
1,Q14192,P18564
1,O75376,Q9NNW7
1,O15273,O14793
1,Q969Q1,Q9BYV2
1,O75376,Q8WUI4
1,Q13618,Q96GG9
1,Q13618,Q8N961
1,O75376,P28069
1,Q99496,Q9BSM1
1,Q9UBK2,Q14994
1,Q13618,Q969K4
1,Q99496,Q8IXK0
1,Q99496,Q8NHM5
1,Q9UBK2,P42704
1,Q13190,O15498
1,Q99496,O76021
1,P31946,Q05513
1,Q8N3R9,Q9Y2J4
1,Q14186,Q8N668
1,P08519,Q9UBX5
1,O75461,Q969R5
1,O75694,Q53GS7
1,O75694,Q09019
1,Q9UKY1,P54253
1,P31946,P08238
1,Q02246,Q92831
1,O15350,Q9H3D4
1,P31946,P33176
1,Q9HC29,Q9Y3D6
1,O15350,Q96EB6
1,Q96JB5,Q9Y5M8
1,Q96JB5,P61960
1,Q9UKT4,Q9UJX2
1,P29084,P29083
1,O94907,P31146
1,P31946,Q7KZI7
1,Q9BXL7,Q9UDY8
1,P31946,P30307
1,P31946,Q7Z401
1,P29083,P24928
1,P29083,P35269
1,P32780,P19447
1,P31946,Q86W92
1,P62308,Q8WWY3
1,P31946,O75592
1,Q9HCN4,Q9UHW5
1,P31946,O94921
1,P23193,P30876
1,Q9UBN6,Q15393
1,Q92759,Q6ZYL4
1,Q00403,P19388
1,P31946,Q9UPU9
1,O00429,Q96C03
1,Q12824,Q8NFD5
1,Q14164,O75116
1,P09619,P01127
1,Q14164,P12268
1,P09619,P21453
1,Q92922,Q9UIG0
1,P09619,P46108
1,P09619,Q03135
1,Q92922,Q8NFD5
1,O15372,Q9UBQ5
1,O15372,O60739
1,Q13263,Q96GC6
1,O15372,O15511
1,Q9UBQ5,O60739
1,Q13263,Q13112
1,Q14978,P67870
1,P21860,Q9H4P4
1,Q9ULK4,O95402
1,P15509,P04141
1,Q9Y566,Q14155
1,P10398,O43615
1,P10398,Q3ZCQ8
1,P51148,Q9UH99
1,Q9Y4H2,P63104
1,Q969T4,Q96BH1
1,Q9Y4H2,P31947
1,P46937,O95835
1,Q7L804,Q9H4M9
1,P46937,Q9Y2J4
1,O00522,Q9ULI3
1,P10912,P43378
1,O00151,P12814
1,P63000,Q53QZ3
1,Q6IA86,Q9H9T3
1,P19388,P52434
1,P63000,Q8IYU2
1,P63000,Q5S007
1,P19388,O95602
1,P61218,O75575
1,P07766,O43639
1,P19387,Q6PD62
1,P19387,Q9NWS0
1,P62487,O15514
1,Q13309,P38936
1,O14654,P53041
1,O14654,Q9UNF1
1,Q99608,P62280
1,Q9H081,Q03188
1,Q9GZS1,O15160
1,Q9GZS1,O95602
1,Q9H410,Q8NBT2
1,O75382,Q9Y4I1
1,Q9UJX4,Q9UJX5
1,Q9Y4A5,Q9Y4R8
1,Q9Y4A5,Q96ES7
1,P61981,Q9Y2J2
1,P61981,Q14155
1,P61981,Q9UDY2
1,P61981,Q9UQ35
1,Q12888,Q16666
1,Q9NQX5,Q99750
1,P50613,Q13888
1,Q9UJ70,O75716
1,P50613,P28715
1,P61981,Q96SB4
1,Q9UKN8,Q8WUA4
1,P61981,Q9UHX1
1,P51946,P33993
1,P61981,P05783
1,P61981,P55196
1,Q13177,P08631
1,P61981,O43491
1,P61981,Q9NYF3
1,Q13177,P53667
1,P61981,P30305
1,Q13177,Q9H4E5
1,P61981,Q5S007
1,Q9NYV6,Q3B726
1,A5YKK6,O75175
1,Q99490,Q9H4G0
1,A5YKK6,P60321
1,P29692,P46821
1,P42336,P31749
1,Q9H2X6,P12755
1,P63104,P07101
1,P63104,O43524
1,P02786,P19320
1,Q9Y265,O75940
1,P02787,P01350
1,Q9Y265,Q8N5I9
1,P63104,O75628
1,O95166,O75385
1,O95166,Q9NT62
1,P63104,Q04912
1,Q9Y265,Q9H981
1,P63104,Q9HC77
1,O95166,O95210
1,P63104,P62258
1,P63104,O15151
1,Q13043,P46821
1,Q9UQ13,P01111
1,Q7Z569,P38398
1,Q7Z569,Q9UNH5
1,Q7Z569,Q5JVL4
1,P63104,Q9P0K7
1,Q04912,Q04917
1,P07900,P19784
1,P07332,P40763
1,Q9UBN7,Q9Y263
1,Q9UBN7,Q01201
1,Q9UBN7,Q9NQC7
1,Q9UBN7,Q8IXJ6
1,P63104,P09651
1,P07437,P19838
1,P07900,O60884
1,P63104,P23396
1,P07900,Q5S007
1,P07900,P22694
1,P63104,P55072
1,Q02241,P61204
1,P61163,Q9UJW0
1,P63104,Q02878
1,P63104,Q04637
1,O15020,P60709
1,P78347,O75928
1,O43513,Q13503
1,P63104,Q9GZV5
1,P63104,P68431
1,O60563,Q9P1T7
1,O60563,O00267
1,P63104,Q8WYL5
1,P37840,Q5S007
1,P63104,Q9NX09
1,O75486,Q9Y6J9
1,O75486,O75529
1,Q9NT62,Q676U5
1,Q9NT62,Q9H492
1,O95352,P60520
1,Q13105,P04198
1,P04271,Q15208
1,P04271,P06703
1,Q969J5,Q9GZX6
1,O96019,Q9NV56
1,P26678,O00631
1,O96019,Q96L91
1,Q9Y2W1,Q06455
1,O96019,Q9NPF5
1,P16234,P00533
1,O96019,Q9Y5K5
1,Q07889,Q5TCZ1
1,Q9Y383,Q7L2J0
1,P04629,P62993
1,Q9Y383,P78362
1,P24534,P12081
1,Q9UJX6,Q8NHZ8
1,Q16288,P18031
1,Q05193,Q9UNF0
1,O14939,Q05655
1,Q969G3,P60709
1,O14939,P62993
1,Q13424,Q9Y4J8
1,O95817,Q13501
1,O95817,P04792
1,O95817,O75190
1,P49798,P09471
1,P01137,P62258
1,Q9Y2X7,Q15052
1,Q03167,P10600
1,Q9Y2X7,Q14160
1,Q96QK1,P23508
1,Q13347,O15372
1,Q13347,O00303
1,Q13347,Q6UXB4
1,O76071,P18074
1,O76071,P28340
1,Q9BVC4,Q8N122
1,P06733,Q13547
1,P62258,Q9UQL6
1,Q8N122,Q8TCU6
1,P78337,P28069
1,P62258,Q9Y2U5
1,P25054,Q15172
1,Q8N122,Q9Y2Q5
1,P62258,Q70EL4
1,P25054,P49841
1,P14923,Q99959
1,P63010,Q5SW96
1,Q9BS16,Q71F23
1,P14923,P49768
1,P63010,P49418
1,P63010,P56377
1,P14923,P00533
1,Q01780,Q9Y3B2
1,O15105,O14640
1,P12830,Q9UI95
1,Q7Z494,A6NIH7
1,P12830,Q96QZ7
1,Q9H444,Q96FZ7
1,Q9Y3F4,Q8TEQ6
1,P33151,Q99569
1,Q15021,Q15003
1,P33151,P00533
1,Q9Y219,Q04721
1,Q9NQB0,Q13761
1,Q13573,Q86U42
1,Q15262,P06213
1,Q99959,Q14126
1,Q14694,Q92879
1,Q99959,P05783
1,Q13283,Q6FI13
1,Q9Y297,Q9UKB1
1,Q13283,Q8IXW5
1,Q9Y297,P19838
1,Q13573,O43290
1,P19784,Q9H5J8
1,Q9Y297,P17612
1,P19784,P61964
1,Q9Y297,Q96CW5
1,Q9Y297,Q96D09
1,Q9Y297,Q9GZV5
1,P49757,P42566
1,P19784,P20290
1,Q9Y297,Q9UKT4
1,P38936,P24864
1,Q96J02,P54259
1,Q9Y297,Q9NS23
1,Q9Y297,O15169
1,Q96J02,O15519
1,Q9Y297,O14503
1,Q9HB90,Q9Y2Q5
1,Q9H0F7,O75915
1,P60468,P43307
1,Q08752,P23396
1,O00750,P31947
1,P48788,P63316
1,P23458,P32927
1,Q92574,P31749
1,P35659,P05549
1,Q15459,O94817
1,Q96L34,P41743
1,Q9UGK8,Q96FX2
1,P00750,P02671
1,Q86SS6,O60506
1,Q9H944,Q9BWU1
1,Q14315,Q13326
1,A0JLT2,Q71F56
1,Q14315,O75369
1,P04004,Q96PY6
1,Q86YB8,Q9BS26
1,O60741,Q9UL51
1,Q9NQZ3,Q8N9W6
1,P67809,Q7Z6E9
1,Q9NYG5,P30260
1,P67809,P16403
1,O14920,Q04759
1,P67809,Q00839
1,P67809,O60506
1,O14920,P35222
1,O14920,Q04206
1,Q9Y3Q8,O75800
1,P05154,P04070
1,Q15714,Q9Y5M8
1,Q8NFZ5,Q00653
1,P54764,Q8N5V2
1,P04637,P09874
1,P49459,Q9P0J7
1,Q07817,O14727
1,P04637,P27694
1,Q07817,Q9BXH1
1,P41235,P53999
1,P41235,P49116
1,O75909,Q9NYV4
1,Q9UMS4,P52756
1,P48729,P35222
1,Q9UMS4,O60306
1,P48729,P07900
1,P48729,O15169
1,P04637,Q92831
1,P48729,A6ND36
1,P48729,Q9UJF2
1,P38646,P24941
1,P04637,Q96ST3
1,P04637,Q99856
1,O15111,O95999
1,P04637,Q13227
1,P04637,Q8WTS6
1,O15111,Q00653
1,O15111,P41743
1,Q9Y230,Q53TQ3
1,P04637,P04792
1,O15111,Q86WI3
1,Q9Y230,P0C0S5
1,Q9UQB3,P49768
1,Q9H633,O75818
1,Q99816,Q9H9H4
1,P15923,P12980
1,Q99816,Q9H553
1,Q99816,Q92734
1,P51959,Q16537
1,Q14781,Q8IXK0
1,Q05086,P51668
1,P04637,P25963
1,Q05086,Q9UMX0
1,P04637,P38936
1,P04637,P11142
1,P60484,O60307
1,P60484,Q9UJX5
1,Q93008,O60285
1,P40123,Q01518
1,P60484,O00308
1,Q9HAV0,P63218
1,P60484,Q92995
1,Q9UBI6,P62873
1,P04637,Q15672
1,P04637,P46777
1,O14950,Q70EL2
1,Q9Y5K5,Q16186
1,P04637,Q96EB6
1,Q93009,P51784
1,P48556,P62333
1,P04637,O95714
1,Q93009,Q92993
1,Q93009,Q96PU4
1,Q9H4I2,Q9Y6X8
1,Q9H3D4,O60506
1,Q9H3D4,P35637
1,O60262,P62873
1,P18031,P49841
1,Q13330,O94776
1,P18031,Q9H1D0
1,Q13330,O60315
1,Q8IU60,Q8IZD4
1,Q15427,O75940
1,Q15427,O75934
1,Q15427,Q6P2Q9
1,Q13596,P36896
1,Q9NVC6,Q9H944
1,O95997,P46783
1,Q13596,Q86XE0
1,Q14449,P06213
1,Q9UN37,O75351
1,O43639,Q16620
1,Q9NSA3,P00505
1,O00472,P42568
1,Q9NZC7,Q9C0J8
1,P60520,P42704
1,P60520,Q9GZQ8
1,Q86Z02,Q13643
1,P60520,O75143
1,P60520,P15880
1,O60749,Q96QK1
1,Q9Y490,P05106
1,Q9HCK8,P61964
1,Q9HCK8,Q9UBL3
1,Q9HCK8,Q9P2D1
1,Q9H1D9,Q9BUI4
1,P49755,Q9BVK6
1,P07858,P01040
1,P06756,O00622
1,P06756,P08253
1,P08514,Q9Y679
1,Q13352,P19838
1,Q13352,P10827
1,P08238,P19320
1,Q9BWU1,Q9NPJ6
1,Q99967,Q92754
1,Q99967,Q92481
1,Q92831,P15923
1,Q9GZQ8,Q9Y4P1
1,Q03135,Q13021
1,Q03111,P51825
1,Q03135,O75955
1,Q03135,P35222
1,Q92831,P24941
1,Q03135,P37231
1,Q92831,Q96KQ7
1,P07359,P21333
1,P07359,O75369
1,Q9Y468,P33993
1,Q13535,Q14839
1,Q15036,Q07954
1,Q13535,P43246
1,Q15036,P98155
1,Q15036,P01130
1,P15151,Q15762
1,Q96PU4,Q8WW12
1,P49715,P35548
1,Q9UNL4,Q71DI3
1,Q9UNL4,Q9UN86
1,P09874,Q04206
1,P53567,Q15744
1,Q9BT78,Q99627
1,Q00526,Q16667
1,Q9BT78,Q16531
1,Q00526,P24864
1,Q13625,Q04206
1,P09874,Q9Y6K9
1,P09874,P11387
1,P30281,Q00535
1,Q13227,O15457
1,Q16666,P56182
1,Q8WYH8,Q14566
1,Q8TDN4,Q00535
1,P09884,Q8NG08
1,Q16666,Q8TDD1
1,P09884,P78406
1,Q13546,P07900
1,Q13546,Q9Y572
1,Q16666,Q14690
1,Q13546,O75493
1,Q13546,Q9NYJ8
1,Q13546,O75604
1,Q16666,Q8IWA0
1,Q14191,Q15554
1,O95429,P41238
1,Q14191,Q13535
1,Q13200,P35998
1,P46736,Q9Y5B9
1,P14859,P04406
1,Q96PK6,Q15633
1,Q13200,Q9HC98
1,Q13200,P03372
1,P98161,P35222
1,Q13200,Q99460
1,P01019,P30556
1,P01019,P50052
1,Q92636,Q9H0R8
1,P19447,Q13889
1,O43426,P49418
1,O43426,Q99963
1,P49674,O15534
1,P49674,O15055
1,P49674,Q9Y2G4
1,Q9NZQ3,P06241
1,P09622,Q9ULD0
1,P41279,P31749
1,P18084,P08648
1,Q92529,Q16620
1,Q14839,Q9BTC8
1,P19086,P47736
1,P26368,Q01081
1,P01024,P08603
1,P49674,P48730
1,P26368,Q15637
1,P01024,Q9Y279
1,P49674,Q49AN0
1,P26368,Q14103
1,P68104,P26641
1,P26368,Q8IWX8
1,Q01081,Q15287
1,O43633,Q8WV92
1,Q8IUQ4,P40763
1,Q9UBU9,Q9H1J1
1,Q8IUQ4,O43236
1,Q8IUQ4,Q8IXK0
1,Q9UBU9,Q9BZI7
1,P55058,P02647
1,O43683,Q12834
1,P60709,P35579
1,P61160,P47755
1,Q15691,Q14203
1,Q9UM13,Q9UJX2
1,Q15637,Q15459
1,Q15691,Q86Y91
1,O14776,P52272
1,O75400,Q13435
1,O75400,Q15459
1,P18433,P62993
1,Q16667,P06493
1,P31930,Q9NQC3
1,Q13188,Q14BN4
1,P35080,P50552
1,P12814,Q9Y2D8
1,O94782,P37802
1,P50552,Q96QU8
1,Q08050,Q96FW1
1,Q9BRG1,Q86VN1
1,P50552,Q9UGI8
1,P50552,P19320
1,Q9UI08,Q6XZF7
1,Q9P0J0,O95298
1,P06748,P46087
1,P06748,Q9NX58
1,P06748,P49450
1,P06748,P62857
1,P19320,P46778
1,P04114,P00533
1,P19320,P30153
1,P19320,P42766
1,P19320,Q5SRE5
1,O00401,Q8TF74
1,O00401,Q14247
1,P19320,P40429
1,P17081,Q15642
1,P19320,O43242
1,P19320,P32119
1,P17081,Q9UKI2
1,P19320,Q12906
1,Q92993,Q9BZS1
1,P27824,Q92611
1,P23284,P40337
1,P19320,Q9Y6I3
1,P35232,P03372
1,P35232,P05141
1,P19320,P49411
1,P43355,Q49A88
1,P43355,P40426
1,P19320,P19623
1,P19320,Q9NSD9
1,P19320,P40227
1,P19320,P13612
1,P19320,Q15029
1,Q9UHX1,Q9Y6M1
1,Q9UHX1,Q9NP81
1,Q01094,P38398
1,Q9UHX1,P51991
1,P19320,P13010
1,P51531,O96019
1,P25705,Q8N5M1
1,P51531,Q8NFD5
1,P51531,O94906
1,P51531,P04150
1,P19320,Q9NVI7
1,P19320,P47756
1,P19320,P25205
1,P06576,O75947
1,P24855,P68133
1,P51531,P16104
1,P51531,P45973
1,P01225,P23945
1,P08887,P05231
1,P19320,P53680
1,Q13547,Q01826
1,Q13547,Q9HCU9
1,Q15022,Q5T6S3
1,Q13547,Q9H3M7
1,P19320,Q13895
1,Q13547,Q9UKV0
1,P30203,P06127
1,Q13547,Q05516
1,P19320,Q04637
1,P35228,Q96A44
1,P19320,P51991
1,Q13547,Q04206
1,Q13547,Q4LE39
1,P19320,P55196
1,P23508,P16152
1,P19320,P55884
1,Q13547,O96028
1,Q01201,Q4VC05
1,Q13547,P01106
1,P19320,Q14103
1,Q9NXV2,Q8N5Z5
1,Q13547,Q9BTC8
1,Q99460,O00487
1,Q13547,P49716
1,Q99460,O00231
1,Q99460,O43242
1,P19320,P09382
1,Q9UNM6,P35998
1,Q9UNM6,O00487
1,P35052,O94813
1,Q13547,Q01196
1,O14786,P19784
1,P32241,P01282
1,O00232,P35998
1,Q13547,Q96N64
1,O75348,Q8NEY4
1,P08670,Q16831
1,Q96DX5,P06732
1,P08670,O00255
1,Q01844,P62899
1,Q13547,Q14186
1,P62899,P62633
1,Q14790,P51572
1,P51532,Q15831
1,Q14790,O14763
1,P51532,P35222
1,P13807,Q6VVB1
1,Q14790,Q9Y572
1,Q99750,P24278
1,P41212,Q8N531
1,P49639,Q6UY14
1,P01042,P03951
1,O75865,P0DI81
1,P27694,P49736
1,P27694,Q12888
1,P27694,P38398
1,Q16611,Q07812
1,P27694,P43246
1,P22626,Q14103
1,P49918,Q9NXK8
1,P48775,O95671
1,Q15370,Q15369
1,P78362,Q01130
1,P20585,P54278
1,P78362,Q8NAV1
1,Q15369,Q14241
1,P78362,Q9BQ39
1,Q15369,Q8WXH5
1,P78362,Q16629
1,Q9NWS9,Q8NF99
1,P43364,Q15560
1,P51888,P02452
1,P51888,P98160
1,Q9UIF7,P27695
1,Q07864,Q9NRF9
1,P52701,P38398
1,P62877,Q13216
1,P52701,P40692
1,P06746,P27695
1,P49368,Q96DB2
1,P14625,Q13490
1,P49368,P40227
1,Q07820,P61803
1,Q07820,O95271
1,Q07820,Q9UMX3
1,Q9UKG1,P31751
1,Q07820,Q13323
1,Q96T60,O60936
1,Q9HCM9,O60341
1,Q6UN15,Q9C0J8
1,Q13162,P21731
1,Q06830,Q13188
1,P62854,P25398
1,Q15797,P12755
1,P17028,P57086
1,P01130,Q8WY64
1,P24928,Q16587
1,Q9UBL3,Q6UXN9
1,P53350,P20618
1,P53350,O96017
1,P53350,P49736
1,P24928,Q9BTT4
1,P24928,A0JLT2
1,P43246,P61244
1,P24928,Q00839
1,P24928,Q6P1J9
1,P53350,P78539
1,Q9BPX5,Q9P1U1
1,P57086,P17040
1,Q9BRT9,Q9BRX5
1,O43617,Q9UL33
1,P54646,Q13085
1,O43617,Q9Y296
1,P20023,P17927
1,Q8WVZ9,Q8N0V3
1,P25788,P18146
1,Q9BPU6,Q16555
1,Q00535,P50990
1,Q9BPU6,O14531
1,P25788,P49720
1,P25788,P20618
1,Q9NPI8,Q9NW38
1,P05362,P20701
1,P25786,P25787
1,O14492,P06213
1,O15360,Q9NW38
1,O15360,Q8IYD8
1,O15360,Q0VG06
1,P25786,Q15008
1,P63096,Q9Y4H4
1,P25786,P20618
1,P25786,P55072
1,P35998,O00231
1,Q9BUZ4,P08138
1,Q9BUZ4,Q9HBZ2
1,P60900,P28074
1,Q9Y5K3,P62736
1,P60900,P49720
1,P28074,P25787
1,P60900,Q13616
1,Q15119,Q15118
1,P28074,P49721
1,P28074,P28072
1,Q9ULZ3,Q9NPP4
1,Q7Z434,Q8IWA4
1,Q7Z434,Q9BYX4
1,Q15008,O00231
1,P28066,P49721
1,P28066,O00487
1,Q15008,Q9BRP4
1,Q15008,P54578
1,P13667,Q86YB8
1,Q92796,Q92764
1,P28065,P20618
1,Q9HCS7,Q13123
1,P28065,P17980
1,P22087,Q8TED0
1,P22087,Q9H8H0
1,P41208,Q9H0E7
1,P41208,P54727
1,Q01959,P14416
1,P19525,P07910
1,P19525,Q13310
1,P19525,Q16543
1,Q13217,O43422
1,Q15633,Q9UL18
1,P14316,Q9H1B7
1,P15036,Q15131
1,P36873,O95405
1,P51608,P26358
1,Q99697,Q12948
1,P24522,P06493
1,O15294,P51610
1,Q8WUP2,Q96AC1
1,O15294,P24941
1,O15294,Q8NFU7
1,P61244,Q969R5
1,P36873,Q8IWU2
1,P36873,P11142
1,O15294,Q8IXJ9
1,P36873,Q8WUF5
1,P51610,P14859
1,P51610,Q70EK8
1,P47985,Q5U5X0
1,P16435,P11712
1,Q06546,Q14145
1,P16615,P56180
1,O15169,Q5JTC6
1,P62701,P25398
1,P46100,Q92878
1,P98177,P31749
1,P98177,Q96EB6
1,P62701,P62269
1,Q00839,P60709
1,P62136,P63208
1,Q00839,O00567
1,P61964,Q9Y5Z7
1,P62136,Q8WUF5
1,P62136,Q14684
1,Q00839,Q12905
1,P62136,Q6ZMQ8
1,P62136,Q96S65
1,O00303,O60739
1,P62136,O75864
1,Q7L2H7,O60739
1,P62136,P49790
1,Q14683,P11802
1,O75155,P56180
1,P62136,P54840
1,P62136,Q96MX6
1,Q9H5J8,P61289
1,Q02750,Q9UPT6
1,Q02750,Q6VAB6
1,Q96JN8,Q16659
1,Q02750,Q13233
1,P01106,Q969H0
1,P01106,Q9Y6K1
1,Q9NR55,Q15744
1,Q96S59,Q9H7D7
1,P42568,Q9BSM1
1,P51784,Q15170
1,O00231,P49721
1,P01106,Q04206
1,P01106,P04049
1,P01106,O75643
1,P51784,P78406
1,Q14160,Q09019
1,P51784,O95602
1,P51784,P61619
1,P01106,P24928
1,P21728,P30542
1,P51784,Q8NC69
1,P01106,O75928
1,P01106,Q14839
1,P01106,Q9UHI6
1,Q9Y5V3,P98170
1,Q9Y5V3,Q6ZN44
1,Q9Y5V3,P08138
1,O00506,Q7L7X3
1,P49454,P49356
1,P01106,Q7Z6Z7
1,P98170,Q15750
1,Q9H6Z9,Q16659
1,P01106,P17812
1,P98170,Q9UHD2
1,P01106,Q6PJQ5
1,Q7L2E3,Q12788
1,Q9Y6R4,O75293
1,O43318,Q15750
1,O43318,Q9BXL7
1,P31942,Q9Y6E0
1,O43318,Q86Y07
1,Q9UPT6,P04049
1,O43318,O14733
1,Q02763,P23467
1,Q02763,Q15389
1,Q9NR28,Q13489
1,Q9NR28,Q9NR09
1,Q9NR28,Q92995
1,P42229,P08559
1,Q8N668,Q04206
1,P09651,Q92552
1,Q8N668,Q9Y6G5
1,P09651,Q8IX01
1,P49023,O43150
1,Q8N668,P00441
1,P09651,Q9UKM9
1,P23246,P09012
1,Q12830,P28370
1,Q76N89,P51571
1,P41743,P04406
1,Q8TEW0,P53671
1,P10636,P68366
1,Q7Z4G1,O60826
1,P10636,Q9NY61
1,Q96Q15,Q8ND04
1,Q86VX2,O60826
