Cls,IntA,IntB
1,A0AVT1,Q9H832
1,P62714,Q9NRL3
1,Q5VZL5,Q9P2N7
1,P62714,P48643
1,P62714,Q14BN4
1,P61088,Q96F44
1,Q9P275,Q12894
1,P62714,Q8TF05
1,Q9P275,Q9H6R0
1,Q96I99,P53597
1,Q9BYG4,Q6P1M3
1,Q9BYG5,P41743
1,Q9UQL6,P41182
1,P05067,P22303
1,Q9UHP3,Q96Q07
1,P05067,P49768
1,Q9UQL6,Q9HCU9
1,P05067,P21810
1,P31785,P40933
1,P05067,Q13564
1,P05067,O75553
1,O43681,Q7L5D6
1,P51114,Q9H7E2
1,Q8TAF3,Q9NW82
1,P05067,Q9NSB8
1,P05067,P04040
1,P05067,P01023
1,P51116,Q01804
1,P29274,Q7Z6G3
1,Q9Y6I4,O15034
1,P60891,O60256
1,O14519,O75956
1,Q14451,P07949
1,P35609,Q53GG5
1,Q12798,Q2NKQ1
1,P04626,P62993
1,P46940,P62330
1,P46940,P62993
1,P04626,Q06124
1,Q9BWU0,Q9NY27
1,P46940,Q99816
1,Q9Y5T5,Q99880
1,P46940,Q5S007
1,O75317,Q6ZVD8
1,P04626,P19174
1,Q13206,O00567
1,Q70CQ3,Q8N594
1,P04626,P16070
1,P04626,Q05209
1,Q4VCS5,Q01167
1,P04626,O75367
1,Q12962,Q9NPA8
1,Q12962,O75529
1,Q99741,P0CG47
1,Q01167,Q8IXJ9
1,P78352,Q9P1A6
1,P10242,Q9UBE8
1,P10242,P29590
1,P49116,O60341
1,P78352,Q09470
1,Q6P4R8,Q9H9F9
1,Q15853,P38398
1,Q16540,Q9BYD2
1,P78317,P51965
1,P78352,P29475
1,P78317,Q969T4
1,P78317,Q9Y2X8
1,Q9UQF2,Q13387
1,P78352,O95970
1,Q9UQF2,Q12852
1,Q9BQG0,Q9NY93
1,Q9BQG0,Q9NX58
1,O00459,P29353
1,Q9BSJ2,Q96RT8
1,O14908,P08588
1,Q16543,P07900
1,O00459,P09603
1,O14908,P11166
1,Q16543,O14879
1,Q9HAU4,P36897
1,O14908,O00159
1,Q96GW7,P08253
1,P29803,P11177
1,Q9HAU4,Q15038
1,P11177,P09622
1,Q16543,P30307
1,P11177,P10515
1,Q9HAU4,Q12904
1,Q9HAU4,P51668
1,Q15078,Q9UQM7
1,Q15078,Q96SZ6
1,P09237,Q96GW7
1,P20336,Q8TDW5
1,Q86TJ2,Q9HBM6
1,P25942,Q13490
1,Q9NS91,Q14527
1,Q9NRD5,P98172
1,Q9NRD5,P29323
1,Q9NRD5,P17252
1,O94906,Q53GS9
1,O00567,P55769
1,Q92887,P19838
1,O00567,P15880
1,Q13387,Q92913
1,P24386,P62820
1,Q15020,Q9H6E5
1,P50750,Q9UHB7
1,Q8TDW5,P51159
1,Q04724,Q04206
1,Q04724,O95231
1,Q8TDW5,P20340
1,Q96QF0,Q96Q05
1,Q9BXC9,Q8TAM2
1,P22681,P09769
1,P22681,Q08881
1,P19532,O75030
1,P19532,P53396
1,P22681,P43405
1,P22681,Q13094
1,P22314,O14964
1,P62820,P26374
1,Q9BZJ0,Q8WUD4
1,P62820,P42345
1,O75489,O75251
1,O60763,Q08379
1,P22681,P42229
1,O60763,O15027
1,Q15532,Q96GM5
1,Q15532,O14497
1,P61019,Q08379
1,P61019,Q9UI12
1,P61019,P61421
1,P61019,P51149
1,O75489,O75380
1,P61019,Q9H8Y8
1,O75446,Q4LE39
1,Q12846,Q5T5C0
1,Q9BQE3,Q5S007
1,Q16849,Q92543
1,P62269,P46782
1,Q8IXI2,Q9BXM7
1,P22681,P42338
1,P06241,P20749
1,P06241,P16410
1,O43678,O75380
1,P06241,P30419
1,Q9UI09,O00217
1,P24468,P15172
1,P20749,Q99728
1,P20339,P26374
1,P15498,P60953
1,Q13323,Q16548
1,Q9BU61,Q9P032
1,P15498,P29350
1,O00198,Q92843
1,P06493,P33552
1,O15519,O75618
1,O00560,P98172
1,P15498,O60674
1,O00560,P42262
1,Q96J92,Q9UH77
1,O43521,Q07812
1,Q9H672,Q6NT76
1,P19174,Q07890
1,P19174,P78314
1,Q9BTC8,O60341
1,P15172,Q02363
1,P19174,Q07666
1,P15172,Q99750
1,P19174,Q9GZY6
1,P19174,P35968
1,P20340,Q8TD16
1,P19838,P52926
1,Q9BQ95,Q8IUX1
1,Q93050,P15313
1,P19838,P05141
1,P15313,Q9Y5K8
1,P31150,P61106
1,P31150,Q13636
1,Q8N3I7,Q8TAM2
1,P16471,P42680
1,Q9UI14,P63027
1,Q8NDX5,O95503
1,Q8NDX5,Q9UN30
1,Q9UI14,P37840
1,P16471,P01241
1,Q14203,P08670
1,P29597,P78552
1,O60341,Q8NEC7
1,P29597,O75886
1,O60341,Q9UBX0
1,P28482,P54829
1,P15880,P62266
1,Q14203,P47756
1,O95235,Q13257
1,Q14197,P09001
1,Q16584,O14733
1,Q16584,Q7Z6J0
1,P28482,P51955
1,P28482,Q9HBH9
1,P28482,P56524
1,P28482,P84022
1,P28482,Q16828
1,Q14197,P52815
1,P49406,Q8N5N7
1,P49406,Q9BYD2
1,Q8N5N7,Q13084
1,Q8TEU7,O14807
1,Q8N5N7,Q5T653
1,P28482,P01100
1,Q9HAW0,Q9C0E2
1,Q8N5N7,Q13405
1,P21333,P49407
1,Q8N5N7,Q9BYD1
1,P28482,P53778
1,P21333,Q5VV17
1,Q9BYD1,Q9BYD3
1,P21333,P08238
1,P21333,P03372
1,P36897,Q8WUH2
1,Q8IZX4,P62380
1,P36897,Q13153
1,P36897,Q13485
1,P36897,O43318
1,P36897,Q9Y4K3
1,P62244,P46782
1,P41182,Q9BTC8
1,P43405,P05107
1,P43405,Q05397
1,O60506,Q9H2B2
1,Q96KP1,O60645
1,P43405,Q8WV28
1,Q9UDY4,O75953
1,Q96KP1,Q9NV70
1,P43405,Q14247
1,Q96EP0,Q9BYM8
1,O75334,P30153
1,Q15464,P27986
1,Q13136,Q8ND30
1,P63167,Q16656
1,P52799,P54760
1,Q15464,P11362
1,P29320,P46108
1,O15541,Q13123
1,Q96G23,P07307
1,P07814,P19532
1,P61978,Q15366
1,Q14204,Q13561
1,P41238,Q9UBS4
1,P61978,Q5VWX1
1,P61962,Q96F45
1,P61978,P09651
1,Q9Y496,Q02779
1,P52948,P55735
1,Q6IPU0,Q7L2Z9
1,P61978,P04637
1,Q06609,O14757
1,Q06609,O43542
1,Q13239,P29317
1,Q9UKV0,Q9BZS1
1,Q14289,Q9BZ72
1,Q9P2S5,Q8N0Z3
1,Q96B01,P62068
1,Q92698,Q96HA8
1,Q9BRD0,Q9Y388
1,Q14289,P06396
1,Q9NQ11,Q9BT88
1,P55735,Q9BW27
1,O94979,Q15436
1,Q15910,P26358
1,Q15910,Q9Y6K1
1,Q15910,Q9Y483
1,Q9H871,Q9H7D7
1,Q9ULT6,Q6UXX9
1,P62826,P43487
1,Q15910,Q13620
1,Q15910,Q9Y4K0
1,P62826,P49790
1,Q86UL8,P35222
1,P49366,P63241
1,P49366,P32969
1,P62826,Q8TD19
1,P48506,P48507
1,P62826,Q13418
1,O95343,Q92570
1,Q9Y261,P32243
1,P18754,P17542
1,Q9Y261,P20719
1,Q15942,P56945
1,P78314,O43561
1,P78314,Q9UJU6
1,Q9NZ43,A2RRP1
1,O14867,P35638
1,O14980,Q12824
1,O43255,Q9GZU2
1,O14980,Q9H6Z4
1,Q9UKD2,O95478
1,O14980,O95149
1,O14980,Q9H814
1,O43255,Q9H6Z9
1,P32322,Q96C36
1,O43561,O75791
1,Q9Y303,Q8TDQ7
1,O75787,Q9Y2K6
1,O14561,Q9Y697
1,P15927,P23025
1,O15524,P06213
1,P15927,Q12888
1,P15927,Q5UIP0
1,Q8N6G5,Q8N205
1,P15927,Q6PCD5
1,O00308,Q16630
1,P46098,A5X5Y0
1,P46098,Q70Z44
1,P35244,Q2NKX8
1,Q12950,Q9NU39
1,Q12955,Q07699
1,P23025,Q13535
1,P23025,P07992
1,Q9H0H5,Q16537
1,P13051,Q16531
1,P16671,P07948
1,P28324,P38398
1,O00327,O15516
1,P07947,Q05397
1,Q9Y446,Q14574
1,O43463,Q8TBB5
1,P27635,O15381
1,Q16478,Q13002
1,Q96JC9,Q9HB65
1,P27635,P35268
1,O43463,Q96BD6
1,P27635,P05388
1,P35869,Q04206
1,P17480,Q03188
1,O60500,P06241
1,Q14161,Q14155
1,Q8TE12,P15923
1,P54257,P34932
1,P20226,P25208
1,P20226,Q5H9L4
1,Q06587,Q99496
1,O95613,O94776
1,O95613,Q96SN8
1,Q06587,P35226
1,Q06587,P61964
1,P20226,P01106
1,Q9UQ80,Q92769
1,Q96CW1,O94973
1,Q96CW1,P53680
1,P20226,Q00613
1,Q9UQ80,P61313
1,Q96CW1,Q96PC3
1,Q9UQ80,P34932
1,P05089,P03372
1,Q13363,P41970
1,Q13363,P56545
1,P32856,P61764
1,Q04864,P60510
1,P62316,P62312
1,P62314,P62304
1,Q04864,Q09472
1,P62314,P62306
1,Q8TEQ6,P62304
1,Q8TEQ6,P62306
1,P51948,P18074
1,O15151,P51668
1,O15151,P10415
1,Q9Y333,P62304
1,Q9Y4Z0,P62312
1,Q9Y4Z0,Q9UK45
1,P45983,Q13233
1,Q16576,Q13330
1,Q9NY12,Q53GS9
1,Q16576,P62805
1,Q96AE4,Q9UPT9
1,Q16576,O43189
1,Q16576,O14929
1,P60510,P62714
1,P60510,P49368
1,P60510,P46379
1,Q16576,Q9Y483
1,Q05048,P38398
1,P07948,Q06187
1,P07948,P16885
1,Q92797,Q9UKF6
1,Q09028,O95983
1,Q92797,O95639
1,O75771,O43502
1,Q09028,Q5TKA1
1,Q09028,Q14839
1,P07948,P48023
1,Q09028,Q16531
1,O00257,P56545
1,P50542,Q13011
1,O94973,P53680
1,P10721,P42224
1,Q9Y6J0,Q02080
1,Q8N488,Q9BSM1
1,Q13224,Q05586
1,O75569,Q9UKV8
1,O75569,O60506
1,P27986,P09564
1,Q13107,P28749
1,Q13107,P51784
1,P27986,P42768
1,P27448,Q9UK80
1,Q13107,Q7L2J0
1,Q04759,O95999
1,Q13107,Q8NFA0
1,P27986,O43184
1,P31947,Q14103
1,P78396,Q14566
1,P78396,P28749
1,P78396,P38398
1,P27986,P46108
1,P31947,Q9Y2U5
1,P31947,Q9P0L2
1,P31947,Q9H4L5
1,Q13077,Q13546
1,P31947,Q8TF72
1,P31947,Q08AE8
1,Q13077,Q9NP84
1,P31947,P78524
1,Q06124,P16234
1,Q06124,P48357
1,Q02223,Q12933
1,Q96FV9,Q8NI27
1,P53365,P84085
1,Q96FV9,Q9Y3Y2
1,P53365,P40616
1,Q06124,P40763
1,O00471,Q9NV70
1,Q9UBU8,Q9Y265
1,Q06124,P24394
1,Q06124,Q15116
1,Q09161,P55884
1,P35240,Q4VCS5
1,Q04637,P06730
1,Q04637,O15372
1,P35240,Q9NRM7
1,P29350,P21854
1,Q9NPD3,Q96B26
1,Q9NPD3,Q01780
1,Q12933,O75604
1,P29350,P32927
1,Q12933,Q9NYJ8
1,Q12933,P61088
1,P61769,P30499
1,P61769,P13747
1,Q12933,Q13114
1,P12931,Q05513
1,P12931,Q12929
1,Q6P1K2,Q9H410
1,Q8IZL8,O60341
1,Q8IZL8,Q16666
1,Q14145,Q9UGI0
1,P12931,P56945
1,Q9NY61,Q9BSC4
1,Q5TKA1,Q6MZP7
1,P12931,P40763
1,P12931,O60716
1,Q9Y275,Q96RJ3
1,Q13569,P55854
1,Q9UHD2,O15084
1,Q13569,P61956
1,Q13569,P10276
1,P62195,P43686
1,P62195,P03372
1,P43235,P29508
1,P62195,P19447
1,P12931,P03372
1,P12931,P20823
1,P12931,P04049
1,P62195,Q13200
1,P12931,Q09472
1,Q7KZI7,O75122
1,Q13643,P56545
1,P62195,Q92731
1,P28222,P22392
1,P12931,Q92793
1,P62195,Q53GL0
1,P12931,P08235
1,P12931,P19438
1,P33992,O76071
1,P42224,Q05655
1,P11473,Q06455
1,P43354,P28702
1,P42224,P01100
1,P49137,Q00613
1,Q13322,P00519
1,Q9Y6Q9,P19474
1,Q5T2W1,Q13113
1,Q9Y6Q9,O43791
1,Q5T2W1,Q9H015
1,Q5T2W1,O15439
1,P46109,P49023
1,P46109,P56945
1,P46109,O14654
1,Q9HD26,O95196
1,Q8TD31,Q9GZM8
1,O15164,P10276
1,P46109,P28906
1,Q15648,P35398
1,P10276,O75528
1,P10276,P31749
1,P10276,P13631
1,O75791,P10747
1,Q15648,Q71SY5
1,O75791,Q9UQC2
1,O75791,O95630
1,Q15648,Q9Y2X0
1,P06239,P09326
1,Q15648,P24928
1,P06239,Q04759
1,P06239,Q07666
1,P06239,Q13432
1,Q14686,Q92731
1,P30153,O43524
1,Q14686,P03372
1,P06239,P42768
1,Q14686,P04150
1,P30153,Q9NVR7
1,Q14686,P61964
1,O15230,P98095
1,P42768,P16333
1,P42768,P63000
1,O95999,Q14525
1,P10827,P61201
1,P42768,O60861
1,P98082,Q9UM54
1,P18075,O00238
1,Q15653,P19838
1,Q04771,P27037
1,P33681,P08138
1,Q15366,Q14103
1,P15018,P42702
1,Q99848,O00567
1,Q99848,Q16666
1,Q9Y6X2,Q9UIS9
1,P49407,O14964
1,P46531,Q13573
1,P46531,O00548
1,Q15596,Q92841
1,P62140,P57088
1,P46531,Q04206
1,P46531,Q86U86
1,O95644,P05412
1,P25098,P62873
1,P25098,P07437
1,P28702,P10826
1,P11309,P27448
1,Q00610,Q01968
1,Q00610,O14976
1,Q7KZF4,Q9UPT9
1,Q00610,Q9Y5X1
1,Q13185,P10412
1,Q13185,P23497
1,P12643,Q6X4U4
1,Q13873,P36894
1,Q13873,P02511
1,Q00610,Q92783
1,Q13185,Q9H2P0
1,Q00610,Q96CW1
1,Q00610,Q9UM54
1,P02748,P13987
1,P11831,P28324
1,P50395,P51151
1,P11831,Q8NEF9
1,Q16531,Q7L5N1
1,Q16531,Q9H9F9
1,P61006,Q9ULV0
1,P41240,Q14118
1,Q96CV9,P42858
1,P08476,Q6WN34
1,Q96CV9,Q9NQC7
1,Q96CV9,Q13546
1,P25025,P10145
1,P16104,P46783
1,Q96CV9,Q8IYU2
1,Q96CV9,P57735
1,P17542,P15923
1,P16104,Q08945
1,P16104,Q9Y5B9
1,P17542,Q92769
1,Q96C24,P61764
1,Q9UQ26,O95716
1,P49959,P12956
1,Q9Y2J0,O95716
1,Q86U70,Q9UPM6
1,P35968,P08758
1,P35968,Q9UKB1
1,O95793,Q16352
1,P48444,Q9UBF2
1,P15692,P29279
1,O95793,P62701
1,P62753,P55884
1,Q15047,Q9Y6K1
1,P53355,P13284
1,P11308,Q15365
1,P21580,Q14790
1,O43439,Q01196
1,P16333,P54762
1,P16333,P51636
1,P16333,O43516
1,Q15326,P36941
1,Q15046,P41252
1,O15534,Q16526
1,P16333,O60496
1,P62330,P42704
1,Q07157,P48165
1,P62330,P49366
1,Q07157,Q8WVZ9
1,Q12967,P62070
1,P61956,P68104
1,P61956,Q96IT1
1,P61956,Q06265
1,P55789,Q13098
1,P61956,Q14676
1,Q7Z465,P10415
1,P40189,P23458
1,P40189,P26992
1,P55273,P11802
1,P61956,Q92841
1,P61956,Q86T24
1,P54274,Q9H2K2
1,P54274,Q9UKT5
1,P61956,P46013
1,P61956,Q92889
1,P61956,Q6VMQ6
1,Q9UM54,Q13137
1,P61956,P68371
1,P61956,Q8IX15
1,Q8TAD8,Q15287
1,P29353,Q16832
1,P29353,O15357
1,P29353,O95782
1,Q9NPQ8,P63096
1,Q9NPQ8,P08754
1,P29353,P49137
1,P29353,P13688
1,P17844,O43918
1,P29353,Q07889
1,O95049,Q8NI35
1,Q9NZU7,Q13936
1,Q9UQM7,Q96NW7
1,O14490,Q9UPX8
1,P29353,O60674
1,Q8WUM0,Q96EE3
1,P55854,P11388
1,P29353,P08581
1,P46060,P57740
1,P78406,P49642
1,Q92841,P19320
1,P55072,Q92890
1,P55072,Q9BZV1
1,P08621,P19320
1,Q05397,P43146
1,P55072,Q04323
1,P55072,Q92575
1,P55072,Q9BZE9
1,O43809,O95400
1,P48736,P11274
1,P55072,Q96EP0
1,P26045,Q9UQ35
1,Q96JH7,Q96J65
1,P27361,Q13115
1,P62942,Q02790
1,P62942,P42345
1,Q14677,Q96FJ0
1,Q14677,Q13492
1,O00291,Q9NWB7
1,Q9NSC5,Q14517
1,Q13492,Q9NYZ3
1,Q07666,Q8N3X1
1,Q86YM7,P39086
1,Q07666,P40763
1,O00267,Q7KZ85
1,Q07666,P20936
1,O00267,P36954
1,P17612,P61925
1,O00267,Q6PD62
1,Q99640,P06493
1,Q99640,P20248
1,P17612,Q70CQ1
1,O43157,P61587
1,Q92730,Q5T124
1,P56945,P62993
1,P46459,Q8WVM8
1,Q8WUM4,Q96CF2
1,P05107,Q96S59
1,Q8WUM4,Q96HU1
1,P62306,P62308
1,Q15438,Q8WWN9
1,O14744,P22087
1,O75563,Q96QH2
1,Q9HBA0,Q14244
1,O75807,P56545
1,Q04917,P30307
1,Q15843,P68104
1,Q15843,Q96GG9
1,Q13564,Q13625
1,Q13564,Q14669
1,P05412,Q13285
1,P05412,P23511
1,Q14240,P06753
1,P05412,P09493
1,P05412,Q13485
1,Q13617,Q7L5N1
1,P05412,P48552
1,Q13617,Q96L50
1,O76031,Q9UKB1
1,Q99569,O15018
1,P05412,Q08211
1,P05412,P18847
1,P05412,P18848
1,Q13617,Q8IWE4
1,Q13620,Q8N5D0
1,P05412,P40763
1,Q8TD19,Q08945
1,P05412,P04150
1,P05412,P01100
1,P05412,Q9H1I8
1,Q13416,O43913
1,Q99418,P32121
1,Q99418,P31947
1,Q02383,P04279
1,P05412,Q13547
1,P25205,Q9UBU7
1,P05412,P09874
1,O15397,Q9BUG6
1,P68400,P67870
1,P05412,Q8TAQ2
1,P05412,P49916
1,P68400,P01100
1,P06400,P17676
1,P06400,P32519
1,P06400,Q14209
1,P33991,P24941
1,P68400,Q08945
1,P06400,Q13547
1,P06400,Q9UQ80
1,P06400,Q13363
1,P33991,Q96HA7
1,P68400,O15372
1,O43929,P33993
1,P68400,O60282
1,P06400,Q09028
1,P06400,Q13107
1,Q7L590,P49736
1,P68400,O00567
1,P68400,O75822
1,P06400,Q9UBU8
1,P06400,P38398
1,P68400,Q8TDD1
1,P06400,Q13948
1,P68400,Q8N488
1,Q92997,P35222
1,P06400,P11802
1,P32121,Q14940
1,P06400,Q9Y468
1,P32121,Q14978
1,P06400,P02545
1,Q96EV8,Q9UPT5
1,P06400,Q9Y605
1,P06400,Q92769
1,Q01826,O60264
1,P06400,Q92831
1,P32121,P36575
1,P32121,Q08499
1,Q9UBC3,O95347
1,P32121,Q13367
1,Q9UBB5,Q86YP4
1,Q16637,Q9Y333
1,P00519,P04629
1,P14678,O75643
1,O75530,Q9BXM7
1,P00519,Q99638
1,P00519,Q92558
1,P14678,Q7L2J0
1,Q9UIF9,O60264
1,P14678,P62306
1,Q12959,O14936
1,Q13472,Q96E14
1,Q12959,Q9NQT8
1,Q12959,Q96KB5
1,P00519,Q13535
1,P00519,P35222
1,P00519,Q7Z434
1,P53675,P03372
1,Q9UHI6,Q15287
1,Q9UHI6,Q9Y3F4
1,P21675,Q15545
1,P51681,O60674
1,P51681,P61073
1,P21675,Q04206
1,Q9P0K1,O95970
1,P21675,Q7Z7C8
1,O75643,Q6P2Q9
1,Q00987,P31749
1,P10275,Q03135
1,Q13705,O14793
1,P63098,Q08209
1,Q00987,Q14676
1,Q00987,Q8N488
1,Q00987,Q9BVP2
1,Q00987,P61289
1,P10275,P84022
1,Q00987,P60866
1,O95835,Q13188
1,P10275,Q16543
1,Q33E94,P48378
1,P38398,P24941
1,P10275,P63279
1,P38398,P61077
1,Q00987,P42677
1,P38398,P61968
1,P38398,P35251
1,P38398,Q99759
1,P10275,P00533
1,Q00987,Q8N9N5
1,P38398,Q8TAF3
1,P38398,Q00536
1,Q00987,Q12778
1,Q00987,P98170
1,P48764,Q6P0Q8
1,P24941,P49715
1,P23528,P60709
1,P10275,O15379
1,P08581,P14210
1,P08581,O14964
1,P24941,P30279
1,P24941,P67936
1,Q92793,Q14686
1,Q9Y2J2,O43491
1,P40692,P54278
1,Q92793,Q86X55
1,Q92793,P19784
1,Q92793,P35222
1,P27348,P61326
1,P27348,Q9UBF8
1,Q9UK41,A5D8V6
1,Q92793,P11831
1,P18846,P16220
1,Q92793,Q99961
1,Q6UWE0,P51668
1,Q92793,P14921
1,P11802,P49715
1,P27348,Q7Z401
1,P27348,P05783
1,P27348,Q04917
1,Q9UHY1,Q15714
1,Q92793,P42858
1,P27348,Q14678
1,P27348,P62805
1,P27348,P02545
1,Q92793,P15927
1,P14635,P30260
1,P14635,Q9UJX5
1,P14635,P33552
1,P14635,Q00526
1,P20073,Q9H553
1,P30626,P40763
1,P03372,P35222
1,Q13950,Q15797
1,P03372,Q92731
1,P03372,Q9GZR2
1,P49810,P49768
1,P78527,Q12906
1,Q10567,P56377
1,P03372,Q9UBL3
1,P78527,Q04206
1,Q15811,O43426
1,P03372,Q02880
1,P03372,P62424
1,P78527,P68431
1,P03372,P62241
1,Q99683,O75340
1,Q99683,Q04917
1,Q99683,O14733
1,P03372,P51991
1,P03372,P06396
1,P53779,Q04206
1,P11277,P02549
1,Q15654,Q14990
1,Q15654,P50479
1,Q13485,P31749
1,Q13485,P31269
1,P03372,Q9H0A0
1,P03372,P38936
1,P03372,O43707
1,P03372,Q13509
1,Q8WZ42,Q15327
1,Q13526,O00267
1,P03372,P04792
1,P03372,P62807
1,P03372,P13639
1,O14757,P30305
1,O14757,P07900
1,Q13526,Q15796
1,P03372,P56192
1,O14757,P08238
1,Q13526,O15350
1,Q13526,P29590
1,Q15796,P01106
1,Q13616,Q9UKT8
1,Q15796,O95405
1,Q04206,Q15672
1,Q04206,Q96BH1
1,Q15796,Q9UJU2
1,Q15796,P12755
1,Q04206,Q96EB6
1,P31749,P38936
1,Q13616,Q9NRD1
1,P63165,Q9HC62
1,P31749,Q9H8T0
1,P31749,P04792
1,P31749,Q14643
1,P63165,P25445
1,Q9Y3I1,P61289
1,Q9HB71,P06703
1,P63165,P19419
1,P63165,P09874
1,O95295,P11047
1,O95295,Q5S007
1,Q92731,Q9GZR2
1,P63165,P14625
1,P63165,Q04637
1,P62993,Q04695
1,P63165,P39023
1,P62993,Q16643
1,P62993,P10809
1,Q13257,Q9Y6D9
1,P63165,Q7Z2W4
1,O15205,Q9H832
1,P62993,Q38SD2
1,P63165,P12814
1,Q13608,Q7Z412
1,P63165,Q9BY12
1,P63165,P55072
1,P63165,P08670
1,Q15019,Q9NVA2
1,Q9UHD8,Q14141
1,P63165,Q9Y2X3
1,Q9H2K2,Q9C0C2
1,P63165,Q93009
1,Q15102,Q8TBB1
1,P63165,P57740
1,Q9GZM8,Q9NXR1
1,P07550,P62873
1,Q92786,P56545
1,O14576,P63172
1,Q13619,Q86VP6
1,P48552,P62508
1,Q13619,P62877
1,P28070,Q8IY92
1,P28070,P49721
1,P28070,P20618
1,Q13619,Q5TAQ9
1,Q9UIV1,P78543
1,Q9UIV1,Q14106
1,Q9UIV1,Q9NZN8
1,Q9UIV1,Q96LI5
1,Q15788,Q92753
1,P37173,Q03167
1,Q9UFF9,Q9HCJ0
1,Q15788,P27540
1,P35462,Q9H4G0
1,Q16623,P51170
1,Q15672,P15036
1,Q09472,P19419
1,P51965,Q86XS8
1,P51668,Q9Y3C5
1,P51668,Q9P0P0
1,P60880,O95295
1,Q09472,Q02078
1,Q09472,Q99816
1,Q8WXE9,Q9UBC2
1,Q8WXE9,P19320
1,P10412,Q9Y468
1,Q09472,P61296
1,P51668,Q13049
1,Q16695,O95503
1,Q16695,Q9HC52
1,P45973,Q9H410
1,Q09472,Q13363
1,Q09472,Q15596
1,Q09472,O60934
1,Q09472,P26367
1,P45973,Q5TGY3
1,Q92560,P61289
1,P45973,Q6P1K2
1,Q09472,Q06413
1,Q09472,Q9Y6X2
1,Q09472,Q05516
1,P45973,Q14839
1,Q09472,P15172
1,Q09472,P15036
1,P30154,Q14738
1,Q09472,P16220
1,P30154,Q9Y6E0
1,Q09472,Q9H2X6
1,Q09472,P11473
1,P55036,Q9Y5K5
1,Q9NWA0,Q9UHV7
1,Q09472,Q9Y3R0
1,Q09472,Q92841
1,Q9NWA0,Q71SY5
1,Q9NWA0,Q9BTT4
1,Q9NWA0,Q96RN5
1,Q96PB7,Q99972
1,Q99972,P10916
1,Q14118,P06241
1,Q9P086,Q93074
1,P40763,P38936
1,P83916,Q13263
1,P40763,P07900
1,P40763,Q9BYH8
1,P84022,P18847
1,P84022,Q6ZNA4
1,P29590,Q96EB6
1,P29590,P25445
1,O95292,Q99614
1,O95292,P61266
1,P84022,Q15797
1,O75821,O15371
1,P84022,Q8TEW0
1,P84022,O00255
1,P84022,P04150
1,Q13490,Q96CA5
1,P84022,Q8TEW8
1,P84022,P49716
1,P84022,O00308
1,P61968,O43679
1,P00533,Q15303
1,P84022,Q96EP0
1,P84022,Q9Y5K5
1,Q9UIG0,Q9Y5B9
1,P00533,Q8WUM4
1,Q08211,Q9UBB5
1,P00533,P00403
1,O00470,P31270
1,Q08211,Q9NX58
1,O00470,P31269
1,P00533,O00750
1,Q93034,Q96S21
1,P00533,Q92529
1,P18847,P35638
1,Q93034,Q92564
1,P00533,P07437
1,P00533,P04264
1,Q7L5N1,Q13618
1,P00533,P31943
1,P00533,Q99962
1,P00533,P98077
1,Q16665,P07900
1,Q16665,Q00987
1,Q7L5N1,Q9H078
1,Q7L5N1,Q96M94
1,Q7L5N1,Q8TEB1
1,Q16665,Q9Y3V2
1,Q16665,P61956
1,Q16665,Q96CJ1
1,Q9NR30,O43586
1,O75618,Q9UPT9
1,P18848,P19387
1,O75146,P09496
1,P00533,P49798
1,P00533,Q8WUI4
1,O43707,O75382
1,Q99733,P06748
1,Q13867,P62913
1,O14936,Q02410
1,Q92905,Q92466
1,Q13867,Q9BQG2
1,O00192,P55291
1,Q92905,Q13620
1,Q13867,Q70EK8
1,O14936,Q9HAP6
1,O14936,P41134
1,Q92905,Q13619
1,Q92905,Q8NEZ5
1,Q14697,P78545
1,Q92905,P40337
1,Q14697,Q9H596
1,P19235,Q8WWM7
1,Q71U36,Q9Y3M8
1,O00273,P04792
1,Q92905,P35372
1,Q92905,P05067
1,Q71U36,O14530
1,P35222,Q9Y3M2
1,O75056,P09038
1,P37088,O00308
1,P51168,Q96PU5
1,P48023,P02751
1,P35222,O15169
1,P63279,O75928
1,P63279,Q9UI36
1,O75460,P54578
1,P13569,Q13131
1,O95630,P09496
1,P63279,Q13569
1,P63279,Q9NP62
1,P13569,P04792
1,Q96NW7,O60232
1,P63279,P38398
1,Q99497,O94966
1,Q9HC62,P57740
1,P01100,Q01196
1,P01100,O75030
1,P01100,Q9Y5Q3
1,P01100,O95619
1,Q8N6T3,P24390
1,Q96LC9,Q96FJ2
1,Q16520,P53567
1,P40222,Q9NPJ6
1,Q8N3L3,Q96MT8
1,P26842,P32970
1,P17275,Q8N1L9
1,Q13114,Q9Y6Q6
1,Q13114,O43734
1,Q99717,P17098
1,P20618,P49720
1,P20618,Q6XUX3
1,P20618,P28062
1,Q15233,P09651
1,O00463,Q93009
1,P20618,O14818
1,O00463,Q9Y6R0
1,O15304,Q07817
1,Q15554,O00148
1,P35372,Q5JY77
1,Q9NY27,Q6IN85
1,Q99062,Q9Y6I7
1,P08246,P01011
1,P20936,P51636
1,O75822,P19784
1,P20936,Q13283
1,Q14152,P60842
1,O14745,P13569
1,O14745,P46937
1,P52333,P50990
1,P55884,Q9UBQ5
1,O14745,P35222
1,P42858,P04406
1,O14745,P60484
1,P42858,P54257
1,P42858,Q8IUH5
1,O95931,Q9Y2K6
1,P12757,Q9UPN9
1,P49917,Q13426
1,O14931,P46379
