Cls,IntA,IntB
1,Q96B26,Q9Y3B2
1,Q13464,P53671
1,Q15024,Q9NQT5
1,P52565,P15311
1,P52565,Q15669
1,Q9NQT4,Q9Y3B2
1,Q12834,Q14532
1,Q12834,Q3LI72
1,Q12834,Q9BYQ4
1,Q16513,O43639
1,O75478,P61964
1,O75478,O75528
1,Q07960,P63000
1,Q12834,Q14676
1,P54259,P61964
1,Q6GQQ9,Q8IVM0
1,Q16602,P06881
1,Q12802,P03372
1,Q12802,P31946
1,Q9UGI0,O95714
1,Q9H4E7,P15153
1,Q9H4E7,P60953
1,Q13418,Q9NVI1
1,Q9H4E7,Q8IX15
1,Q13418,Q9H583
1,P52306,Q9UF11
1,P48643,P50750
1,P48643,Q8NHV4
1,Q13418,Q3ZCQ8
1,Q99832,O60232
1,Q13418,P61619
1,Q99832,P78318
1,Q13418,Q9BUF5
1,P28799,P52790
1,Q99832,P19320
1,Q13418,Q14257
1,Q99689,O14530
1,Q99832,P23258
1,P06729,O95400
1,Q9BY11,Q9UNF0
1,P06729,P06241
1,Q9BY11,Q53SF7
1,Q9P0L0,P22059
1,Q9UPX8,P50570
1,O95400,Q01844
1,O95602,Q9P1U0
1,O95400,P63162
1,Q9P0L0,Q9BXW6
1,O43586,P50570
1,P27487,P51671
1,P50221,P23760
1,Q9H422,P25445
1,P32246,P80098
1,Q9UER7,P04637
1,P51677,P16619
1,Q99575,P78345
1,Q99575,O00567
1,Q12873,Q8WWY6
1,Q12873,Q92769
1,Q9UER7,P23760
1,Q12873,Q99728
1,Q9UHB7,Q03111
1,Q9UER7,P25445
1,Q96ST3,O43439
1,Q9UER7,P14921
1,Q96ST3,Q9HCU9
1,Q9UER7,P84243
1,Q9UER7,Q9BZ95
1,Q99759,P78371
1,P54652,Q9NZL4
1,Q08379,Q15363
1,Q9H0M0,Q8N5I2
1,Q96BH3,Q02535
1,Q96BH3,P13349
1,O14746,Q86US8
1,P12004,Q13547
1,P12004,O60921
1,P12004,O95257
1,P07910,Q9UHX1
1,P12004,P04053
1,Q9Y5S9,Q9UK80
1,P07910,P03372
1,P12004,P14635
1,Q8NEB9,Q6ZNE5
1,P12004,P07355
1,Q86US8,Q9UPR3
1,Q96EZ8,Q5T4S7
1,Q9H334,Q8IVH2
1,Q96EZ8,Q53TQ3
1,P12004,Q7Z6Z7
1,Q96EZ8,Q6PI98
1,Q9UBZ9,Q9UNA4
1,Q9UBZ9,Q9UBT6
1,Q9NVU0,P19388
1,P24385,P40763
1,P24385,P24941
1,O75533,Q15427
1,P05423,P19388
1,P07949,Q9P104
1,Q9H4L4,P06748
1,Q9H4L4,P61964
1,P46527,P24864
1,P46108,Q9Y3L3
1,P62191,P28074
1,P10828,P62195
1,Q9Y6K9,Q9UHD2
1,Q9Y6K9,O14920
1,Q9Y6K9,O15111
1,Q9Y6K9,Q9UMW8
1,Q9Y6K9,O43318
1,O15379,O75376
1,Q9Y6K9,P05937
1,Q9Y6K9,P31749
1,O15379,Q15759
1,Q9Y6K9,Q96EP0
1,Q9Y6K9,Q9BVN2
1,Q03113,P55291
1,O15379,P48643
1,O43741,P54619
1,O15379,P25963
1,O15379,P40763
1,Q03113,P19022
1,P49427,Q9Y3I1
1,P50148,O15492
1,P21731,P62873
1,Q9Y3A3,O00506
1,Q15599,Q6GQQ9
1,Q9Y3A3,P67775
1,Q14974,Q9UKX7
1,O43815,P23508
1,Q9NQL2,Q7L523
1,O43660,P52272
1,Q9H4G0,P14416
1,Q14974,Q9BXS6
1,P00734,P02671
1,Q03519,O15533
1,Q03518,P17693
1,Q9HCE7,Q9NR12
1,Q92769,Q9P0W2
1,O15533,P01892
1,O60229,Q9Y6H5
1,Q92769,O95983
1,Q92769,Q8WXI9
1,P33897,Q9UBJ2
1,Q13561,O00399
1,P49006,Q9Y4K0
1,P28288,Q9BRX2
1,P28288,Q9HAW0
1,P19634,Q99653
1,Q14582,P61244
1,Q92769,Q9HD15
1,Q71SY5,O75586
1,P40855,Q9Y5Y5
1,Q92769,O60341
1,P19793,Q9Y618
1,P49761,Q9UQ35
1,Q99623,P35222
1,P19793,Q9Y6Q9
1,P19793,P43354
1,P19793,O95257
1,P19793,Q14686
1,P19793,Q15653
1,O43292,Q969N2
1,P04049,P11142
1,Q86X95,Q07955
1,Q96PU8,Q70CQ3
1,P04049,P10415
1,Q9HD67,P27482
1,P04049,P01111
1,P19793,Q03181
1,Q9UKB1,O43847
1,P04049,P08238
1,P04049,Q96S59
1,O15083,O75335
1,Q9Y618,O75446
1,Q9Y618,Q8WUI4
1,Q9Y618,P20393
1,Q9Y618,P37231
1,Q99615,P25685
1,P11142,P03372
1,Q9Y618,P22736
1,P11142,P11802
1,Q9UQ35,P78362
1,P11142,Q5S007
1,Q9UQ35,Q9UJV9
1,Q9Y618,Q13227
1,Q9Y618,P62805
1,O75376,P06454
1,P50281,P16035
1,P50281,Q9BV57
1,Q15287,P67870
1,Q15287,P09012
1,Q15287,Q8N5F7
1,Q15287,Q9UKV3
1,O75376,P55055
1,Q13523,Q53GS9
1,O75376,P10827
1,O75376,P56524
1,Q12800,Q9NZI7
1,Q99496,P35227
1,O75376,O75081
1,O75376,P11473
1,Q99496,Q86SE9
1,Q99496,P61077
1,Q13618,O43791
1,Q13618,Q9Y2M5
1,Q99496,Q93009
1,Q13618,O95198
1,Q99496,Q14781
1,Q99496,Q16777
1,Q9UBK2,O75469
1,Q99496,P19784
1,Q13618,Q8IWE4
1,O95257,Q8TAE8
1,Q13190,Q8WVM8
1,Q99496,Q15022
1,Q99496,O75530
1,Q8WVM8,Q96JB2
1,Q8NI35,Q8N3R9
1,Q14186,P28749
1,Q13133,O60341
1,Q8N3R9,Q9NUP9
1,P31946,Q15569
1,Q9NQS7,Q53HL2
1,Q96GD4,Q53HL2
1,P31946,Q16890
1,P31946,Q9HAP2
1,Q96GD4,P06748
1,P25208,Q03701
1,Q9NZW5,Q9NUP9
1,P31946,Q6WCQ1
1,P31946,Q9P0K7
1,P31946,Q14C86
1,Q03701,O00567
1,Q96JB5,O75940
1,Q9UKT4,P63208
1,Q9UKT4,Q9UJX5
1,Q9P2X0,O60762
1,P29084,P35269
1,P31946,O15151
1,Q9UDY8,P60604
1,P29083,Q92759
1,P61966,P61619
1,O75899,Q9UBS5
1,P32780,P03372
1,P31946,O96013
1,Q9HCN4,Q9NWS0
1,Q08117,P09429
1,Q08117,Q04726
1,Q86YP4,Q9BTC8
1,P23193,P35269
1,P23193,P50613
1,P31946,O00257
1,Q9NZ52,Q6VY07
1,P31946,P19320
1,P31946,Q08495
1,P31946,O14654
1,P31946,Q8IVT5
1,P31946,P29074
1,Q6VMQ6,Q9UIS9
1,P51159,Q4VX76
1,Q9UJY1,P02511
1,Q14164,P42704
1,Q12824,Q96GM5
1,Q12824,Q92785
1,P09619,Q14449
1,Q14164,Q9Y230
1,P09619,P62993
1,P09619,P00533
1,P09619,P04049
1,Q14164,Q7Z434
1,Q14164,A7MCY6
1,P05198,O00571
1,P10747,Q53EV4
1,P10747,P62993
1,P10747,P33681
1,Q13263,P04150
1,P01112,O00329
1,P01112,Q13671
1,Q9UBQ5,O00303
1,Q13263,P19320
1,Q13263,Q5U5Q3
1,P01112,P11233
1,Q14978,Q9Y2X3
1,P21860,P27701
1,P21860,P00533
1,Q9ULK4,Q93074
1,O95229,Q9P2E9
1,P28347,Q06413
1,P51148,Q96HU1
1,Q9BQA1,Q9Y5B0
1,Q9BQA1,Q15022
1,Q9Y4H2,P61981
1,P46937,Q4VCS5
1,Q9Y4H2,Q04917
1,P46937,Q8N3R9
1,P61158,O15144
1,P46937,Q04917
1,O00151,O43707
1,O00151,Q8TDR2
1,O94763,Q9UBK9
1,O94763,Q9NWS0
1,P63000,Q9P258
1,P61923,Q9Y678
1,P63000,Q14185
1,P19388,P19387
1,Q8WVM7,Q8TCV5
1,P63000,P48039
1,P61218,P19387
1,P19388,Q9Y230
1,P63000,Q9NQU5
1,P61218,Q9H9Y6
1,P19388,O15160
1,P68363,Q13509
1,O43184,O95633
1,Q13309,P62877
1,P62487,Q8TAF3
1,O14654,P00533
1,Q99608,P01583
1,Q9GZS1,P17480
1,P19438,P01375
1,Q9GZS1,Q9NYV6
1,Q9UBW8,Q9H0C5
1,Q9Y4A5,P61244
1,P61981,Q14978
1,Q96S55,Q9UHP3
1,P61981,P49761
1,Q9Y4A5,Q9NPA8
1,P61981,P40818
1,P61981,Q92538
1,Q9UBT7,Q8NA61
1,P67870,P05230
1,P67870,Q8TAF3
1,Q92547,P29590
1,Q92547,Q13315
1,Q92547,P31749
1,P67870,Q86SE9
1,P61981,Q9Y2U5
1,Q9H078,Q70CQ3
1,P50613,P51946
1,P61981,Q8IYB3
1,P50613,P18074
1,P61981,Q5PRF9
1,P50613,Q16543
1,P15336,Q9Y230
1,P15336,P53567
1,P50613,P20248
1,Q01831,Q92466
1,Q01831,Q13535
1,Q9UKN8,Q9BUI4
1,P51946,Q13888
1,Q9HC98,O95834
1,P61981,Q9HC77
1,Q8NFH8,P42566
1,Q8NFH8,Q96D71
1,Q13888,Q6ZYL4
1,Q9HC98,P24390
1,Q9HC98,Q9Y230
1,P61981,P08069
1,P61981,Q15323
1,Q92918,Q16584
1,Q13177,Q14155
1,P61981,O95544
1,P61981,Q15843
1,Q13315,Q9BXW9
1,P11387,P46087
1,Q13315,P49959
1,P61981,Q00537
1,Q13315,Q92993
1,Q13315,Q9BQ15
1,Q9UQC2,P62258
1,A5YKK6,Q9HC44
1,Q9NZN8,Q9ULM6
1,P42336,Q13574
1,P29692,P68104
1,Q92569,P08069
1,Q8TAE8,P24522
1,P63104,O60825
1,Q9H2X6,Q9UBE8
1,P63104,P21580
1,P63104,P41743
1,Q9Y3C7,Q9BTT4
1,Q9Y3C7,Q9BWU1
1,Q9Y265,Q9Y230
1,P63104,P54253
1,P02786,O95166
1,Q9Y265,Q9NWS0
1,P63104,P30305
1,P63104,O00273
1,O95166,O75143
1,Q13043,Q86WH2
1,Q13043,Q9H8S9
1,P63104,P13224
1,Q13043,Q96RQ3
1,P63104,P05783
1,P63104,P04049
1,Q13043,P68371
1,Q13043,Q9HCC0
1,Q04912,P26927
1,P07332,Q9UNM6
1,P07900,P29474
1,P63104,O00571
1,P07900,Q9UHD1
1,P63104,P07910
1,P07900,Q9H3U1
1,P07437,P78371
1,P61163,Q9NZ32
1,Q96RR4,Q14012
1,P63104,Q15365
1,Q9H0F6,Q9BYM8
1,O00499,P09467
1,P78347,P22415
1,O43513,Q9BTT4
1,P63104,Q96PU5
1,P07237,O15460
1,P07237,Q86YB8
1,P63104,P35222
1,O60563,P42568
1,Q9Y6K1,O75925
1,Q9H0D6,Q13148
1,O75486,Q12962
1,P63104,P61587
1,Q9NT62,Q9H0R8
1,O60825,P27348
1,P23297,P36871
1,P23297,P04271
1,Q9P2R6,P61964
1,Q99471,O15212
1,Q8IVH2,Q9BZS1
1,Q9Y2W1,Q9BS40
1,P26678,O14983
1,Q13627,P22694
1,O96019,Q15014
1,O96019,Q86U86
1,Q9P0V3,Q9ULV3
1,Q13627,Q6P1L5
1,Q15393,O75940
1,O75592,P31947
1,Q9Y383,Q8N5F7
1,Q9Y383,Q16629
1,P51813,Q16825
1,Q9UJX6,P30260
1,Q9UJX6,Q9H1A4
1,Q05193,Q9Y371
1,Q969G3,Q9HCU9
1,Q969G3,P51608
1,Q969G3,O14497
1,O00541,Q16666
1,Q13153,O15143
1,Q13424,P11532
1,Q13424,O94925
1,O00541,Q9BZE4
1,Q13153,O94875
1,Q13153,P03372
1,Q9ULH1,P06241
1,Q9ULH1,Q9UNF0
1,Q9ULV8,Q96J02
1,O95817,Q9UNE7
1,Q15303,Q02297
1,Q9UL18,Q8NDV7
1,P01137,P37023
1,P51460,Q8WXD0
1,O75439,Q10713
1,P21810,Q16586
1,Q9Y2X7,Q9Y6V0
1,Q9UBQ0,Q96QK1
1,Q9UBQ0,Q567U6
1,P00747,P09486
1,P06733,P19320
1,P62258,Q9GZM8
1,P62258,Q9GZV5
1,P28069,P23769
1,P62258,Q92574
1,P62258,Q13164
1,P25054,Q13363
1,P62258,P68431
1,O76081,Q9Y3E2
1,O76081,Q9UI30
1,Q9BS16,Q9H3R5
1,P63010,Q15287
1,P63010,Q9BXB5
1,Q9NR33,P56282
1,O15105,O43541
1,O15105,Q6ZNA4
1,Q8IUC6,O15455
1,P57740,Q9BW27
1,O15105,O15169
1,P12830,O43707
1,P12830,Q00987
1,Q9H444,Q9HD42
1,O95067,P14635
1,O95067,P33552
1,P78504,Q9UM47
1,O95347,Q6IBW4
1,O95347,Q86XI2
1,Q86Y01,Q96J02
1,Q15262,P28300
1,P38919,P84103
1,Q99959,Q02413
1,Q13283,Q12894
1,Q9Y297,Q13616
1,Q13573,Q6P2Q9
1,Q9Y297,P35222
1,Q13573,O75146
1,Q13573,O43390
1,P19784,O60282
1,Q13573,Q9Y383
1,Q9Y297,O15294
1,Q9Y297,Q9BSJ2
1,P49757,O95782
1,O00548,Q9UM47
1,P38936,P24522
1,P38936,Q9NZJ0
1,Q96J02,Q96BR1
1,Q9Y297,Q16635
1,Q9Y297,Q86T82
1,Q9Y297,Q9HCE7
1,Q9Y297,Q02750
1,Q9HB90,Q5VZM2
1,Q9H0F7,Q66PJ3
1,P29372,P21266
1,P29372,P00505
1,P49815,P31749
1,Q8TAT6,Q96CS3
1,Q8TAT6,Q96LJ8
1,P49815,Q969U6
1,Q92890,Q92995
1,P23458,Q03405
1,P23458,P19438
1,Q15382,Q13535
1,P23458,P52333
1,Q92890,Q96CS3
1,P40818,Q92783
1,P40818,O76013
1,P05549,Q99967
1,Q15459,Q70CQ3
1,P00750,Q99574
1,Q14315,Q92629
1,Q14315,Q9NP98
1,P23258,Q6NZ67
1,P23258,P07900
1,P23258,P78371
1,P23258,P10809
1,Q14315,P19320
1,A0JLT2,P36954
1,P23258,Q08380
1,P04004,P49418
1,P04004,P01344
1,Q9HC77,Q04917
1,Q96CW5,Q9NRH3
1,Q96CW5,Q08380
1,Q9NQZ3,Q92904
1,Q9NQZ3,Q8TB72
1,Q9NYG5,Q9UJX5
1,Q96JB2,Q9H9E3
1,Q96JB2,Q9Y2V7
1,O14920,P31749
1,O14920,P08238
1,P67809,Q4G0J3
1,O43395,O75940
1,O43395,O43290
1,Q86VP1,Q9UM54
1,Q15714,Q9H9B4
1,Q15714,Q99576
1,Q92813,O60337
1,Q9Y2K6,O95714
1,Q9Y2K6,Q9UK80
1,Q9Y2K6,Q5T9A4
1,P04637,P31350
1,P04637,Q15843
1,O43172,O43447
1,P04637,P51587
1,Q07817,Q14457
1,Q07817,Q96LC9
1,P04637,Q12824
1,P41235,O76070
1,P41235,Q93063
1,Q9BYG3,Q16666
1,P04637,Q13330
1,P48729,Q12968
1,P04637,Q13315
1,P48729,Q9H4H8
1,P34932,Q9UNE7
1,Q9Y230,O00469
1,Q9Y230,Q9H6T3
1,O15111,P07900
1,O15111,P31749
1,P04637,P11274
1,Q9Y230,Q52LR7
1,P04637,Q9BX70
1,P48730,O15534
1,P04637,P11387
1,Q9Y2I7,Q08AM6
1,Q99816,Q8NEZ2
1,Q9Y217,Q96QG7
1,Q99816,P38936
1,Q99816,Q86VN1
1,P04637,P04150
1,Q14781,Q8NDX5
1,Q05086,Q9Y5K5
1,P60484,P19784
1,P04637,Q8TAF3
1,P04637,Q9UM07
1,P04637,P34931
1,P04637,Q13362
1,P04637,P61088
1,O00566,Q96G21
1,P04637,P61964
1,Q15831,Q9NNW5
1,P04637,O95071
1,Q93009,O00308
1,P04637,Q9Y4A5
1,P04637,Q14694
1,P04637,P43356
1,P04637,O14965
1,Q9Y5K5,Q9BRP4
1,P04637,P0CG47
1,Q93009,Q7Z6Z7
1,P48556,Q15008
1,P04637,O14737
1,Q93009,Q9Y496
1,P48556,O00487
1,P04637,P50991
1,Q8IXK0,Q96GD3
1,Q8TCX1,Q8NCM8
1,P61086,Q9H992
1,P04637,Q96M02
1,P04637,Q9UL15
1,P50151,P62873
1,P18031,P49760
1,P18031,P62993
1,Q13435,O15541
1,Q13330,Q99497
1,P18031,P08069
1,P18031,P06213
1,P18031,P07384
1,Q15427,Q15029
1,Q9NVC6,P49336
1,Q15678,Q8IX03
1,Q12913,P35222
1,Q9UGJ1,Q9Y5B8
1,Q13596,O75436
1,O95967,Q9UBX5
1,Q53T94,Q16777
1,Q53T94,Q16778
1,Q9NZC7,P11940
1,Q9NZC7,Q15459
1,O43639,Q7L0Q8
1,P60520,Q13137
1,P60520,Q9GZZ9
1,O43639,Q15052
1,P60520,O75323
1,P60520,Q9BPW8
1,O43639,Q7L576
1,P19544,Q15007
1,P19544,P26368
1,P60520,Q969E8
1,Q9BVP2,Q16666
1,P60520,Q3MII6
1,Q9HCK8,Q15291
1,P05106,P08648
1,P08238,P04899
1,P08238,P00558
1,P08238,O95433
1,Q03135,P10586
1,Q9BWU1,Q13503
1,P08238,O95718
1,Q9Y3C4,Q9NPF4
1,Q92831,P35222
1,Q9BUE0,Q9BTT4
1,Q9BUE0,Q13503
1,Q8WUF5,P62140
1,P49715,P47902
1,P09874,P38936
1,P35548,Q07687
1,P09874,P10415
1,P09874,P17542
1,Q00526,P33552
1,Q13625,Q8NHQ8
1,Q13227,O60907
1,Q13227,Q9BZK7
1,P61024,P06493
1,P09874,P49336
1,P09874,P06746
1,P09874,Q96EP1
1,Q8WTS6,P26358
1,Q16666,Q9GZR7
1,P61247,P62633
1,Q16666,Q9H8H0
1,Q00597,Q9Y2Y4
1,Q16666,Q96GQ7
1,Q00597,P06493
1,P61247,Q00839
1,Q07912,P06241
1,P18887,O15527
1,Q16666,Q92979
1,Q13546,O15519
1,P10244,O00716
1,P10244,Q6MZP7
1,P10244,Q52LA3
1,P10244,Q09028
1,O43353,Q96CX2
1,Q14191,P43351
1,P30260,Q9BS18
1,P30260,Q96DE5
1,Q13200,P54578
1,Q13200,Q14318
1,P98161,P49802
1,P62875,Q9BTT4
1,Q6ZYL4,P19447
1,P20333,Q9BXW9
1,Q13563,Q02363
1,O60610,P62993
1,Q9BWF2,Q13045
1,O43426,Q9Y5X1
1,P41279,Q04206
1,P49674,O15169
1,P18084,P08758
1,Q15172,P67775
1,P26368,Q8IX12
1,P26368,P09012
1,P26368,P52272
1,P08865,P63220
1,P26368,P07900
1,Q8IUQ4,O75553
1,Q8IUQ4,Q71U36
1,Q8IUQ4,Q9HB71
1,Q8IUQ4,P04406
1,P55058,P02652
1,Q9UBU9,P49792
1,P60709,P61601
1,P61160,P40227
1,Q15637,Q01844
1,O75934,Q6P2Q9
1,Q15637,Q9Y3Z3
1,Q02413,Q70EK8
1,P15924,P49768
1,O14776,Q12874
1,Q06330,Q9UPP1
1,P62873,P61952
1,O75400,Q7L014
1,P22459,Q12959
1,P22459,Q8TBB1
1,O75400,Q9NYV4
1,P45985,Q13233
1,Q9NQC3,Q6DD88
1,Q9NRM7,Q7L9L4
1,P09936,Q49A88
1,P02766,P25713
1,P02647,O95477
1,O94782,Q8TAF3
1,P12814,Q9UQM7
1,P55060,P19320
1,Q9P0J0,Q9UI09
1,P26038,Q15080
1,P06748,Q9P275
1,P27797,P25942
1,P19320,Q5T4S7
1,P06748,Q13823
1,P07737,P17081
1,P06748,P62917
1,P07737,P60709
1,P15311,P25445
1,O00401,Q9BY11
1,P19320,P54577
1,P19320,P15153
1,P19320,P27105
1,P19320,Q9BXJ9
1,Q92993,Q96EB6
1,P16220,Q03060
1,P19320,P05198
1,P19320,O00231
1,P10809,P61604
1,P10809,Q9BQE3
1,P08684,P16662
1,P35232,Q13547
1,P35232,P51532
1,P35232,Q99623
1,P19320,P62701
1,P35232,P61019
1,P14543,P11047
1,P19320,O00571
1,Q08999,P78396
1,Q13496,P17661
1,P19320,P25705
1,Q08999,P30281
1,Q08999,Q6MZP7
1,P01344,P24593
1,Q08999,P28749
1,P19320,O14818
1,P19320,Q96AE4
1,Q9UHX1,Q96I34
1,P19320,P13639
1,P19320,Q9NR56
1,Q01094,Q12888
1,P19320,Q15102
1,O43306,P36544
1,P19320,P50914
1,Q01968,P61106
1,Q01094,P28749
1,P36542,P06576
1,P36542,P30049
1,P19320,P15880
1,P51531,Q92922
1,P51531,Q96ST3
1,P19320,P11586
1,P19320,P53621
1,Q13547,Q15014
1,P19320,P31943
1,Q13547,Q9Y6K1
1,P02511,O75390
1,P19320,P16949
1,Q13547,O60921
1,P19320,P00338
1,P19320,P28072
1,Q13547,Q9UIF9
1,Q3V6T2,P08754
1,P19320,P06748
1,Q13547,Q96QT6
1,Q13547,Q5PSV4
1,P19320,P07900
1,P22392,P54819
1,P22392,P15531
1,Q13547,P28749
1,Q13547,Q99623
1,P19320,Q00839
1,P23409,P50461
1,P19320,P20618
1,P23508,P56192
1,P23508,P22234
1,P23508,P09960
1,P19320,P55769
1,O00221,O75170
1,Q13547,Q9UKG1
1,Q13547,Q8N5A5
1,P19320,Q9H3K6
1,P19320,P61289
1,P19320,P61254
1,P19320,P02100
1,P19320,P53990
1,P35221,P19022
1,O96018,Q9H6S1
1,P35221,P55196
1,O96018,Q06481
1,Q9Y281,P47755
1,P51693,O95704
1,P12277,Q5W0Q7
1,Q13547,P62136
1,Q01844,P49910
1,P62899,Q9NY93
1,Q14790,O00220
1,P51532,O14497
1,P51532,O96019
1,Q14790,O75618
1,P51532,Q86U86
1,P04899,P30542
1,P04899,P25024
1,P51532,P04150
1,Q14790,Q9ULZ3
1,P04899,P08913
1,P51532,P11473
1,P51532,P24928
1,Q99750,Q15475
1,Q14134,Q96CN9
1,P18206,Q9UQ03
1,O60711,Q8IVE3
1,O75865,Q86SZ2
1,P27694,P43351
1,P02751,P08648
1,P02751,P29279
1,Q16611,P10809
1,Q16611,P22087
1,P19012,O75604
1,P35250,Q8WVB6
1,Q13111,P83916
1,Q15370,Q96DX5
1,P78362,Q8N2M8
1,Q9UK53,O75446
1,O60921,O60671
1,P78362,Q13310
1,Q15369,Q96BD6
1,Q99638,Q8NHY5
1,Q9NWS9,Q96N95
1,Q99638,P10415
1,Q15369,Q9Y576
1,Q9BQY4,O60568
1,Q07864,P01106
1,Q07864,P56282
1,P62877,Q9UBW8
1,P00492,Q9NRG1
1,P62877,P61077
1,P49368,P50750
1,P14625,P68400
1,P49368,P61962
1,Q9UKG1,Q8NEU8
1,Q07820,P55957
1,Q07820,Q969H0
1,Q96T60,Q13426
1,Q15054,P28340
1,Q96T60,Q9Y4W2
1,P62333,O43242
1,Q8WVB6,P35249
1,Q8WVB6,P40937
1,P18124,O00410
1,P18124,Q00839
1,Q06830,P01106
1,Q15797,O14640
1,P17028,Q96N95
1,Q9UBL3,O15047
1,Q9UBL3,O15550
1,P53350,P25788
1,P24928,Q9Y5B0
1,Q9C005,O15047
1,P24928,P50750
1,P53350,Q99436
1,P26641,Q05639
1,P24928,P62487
1,P14780,P42830
1,P24928,Q15544
1,P43246,Q96FW1
1,Q9H8T0,Q00341
1,P24928,Q8WVC0
1,P53350,O15084
1,P24928,Q9NQG5
1,P53350,P01106
1,P57086,P28698
1,P53350,Q92844
1,P54646,P54619
1,P25788,P02511
1,P25788,O14818
1,Q13131,O43741
1,P25788,P25787
1,Q8WVZ9,Q96CB9
1,P25788,Q9UNM6
1,P08603,P02741
1,Q00535,P48681
1,P25788,Q9Y5K5
1,P00742,P10646
1,P25788,P28066
1,P05362,P11215
1,P63096,P48039
1,O15360,Q8N2Z9
1,P25786,P28072
1,P08631,Q14644
1,P14778,P18510
1,P25786,P55036
1,P60900,O14818
1,P60900,Q9UHD9
1,P60900,P28065
1,P19878,P60953
1,P02489,P05813
1,P28074,Q9BQ83
1,P21953,P12694
1,P28066,P19320
1,Q9ULZ3,O14862
1,O75084,P56703
1,P50991,Q8NHV4
1,Q92796,P78386
1,P16520,P63215
1,P54727,Q96IV0
1,Q9NZI2,Q9UK17
1,P25787,P28062
1,P07225,P00451
1,P25787,P49721
1,P25787,Q9BT73
1,P25787,O00231
1,P54725,Q9UHD9
1,P19525,Q12905
1,P19525,P16403
1,O15344,P51965
1,Q15633,Q9UKV8
1,Q15633,Q96SI9
1,P14316,P85037
1,O00244,P35670
1,Q04656,P35754
1,P36873,P10415
1,Q8WUP2,P68431
1,O15294,Q9UPV9
1,Q9Y6F1,Q71DI3
1,P36873,Q6UXN9
1,O15294,P61964
1,P36873,Q5SWA1
1,O15294,Q76L83
1,P51610,O43889
1,P51610,Q06546
1,P51610,P61964
1,P36873,P19388
1,Q16342,Q70EL4
1,P36873,Q14160
1,O43889,P35638
1,P33261,P16435
1,P36873,Q9NUG6
1,P16435,O00264
1,P16615,Q13418
1,P36873,O14802
1,P36873,Q9Y6H5
1,P62136,Q07817
1,P62136,O95793
1,P62136,P41236
1,P62701,P23396
1,Q00839,P31947
1,Q00839,O60861
1,Q00839,Q969S3
1,P69905,Q9NZD4
1,P62136,Q8NI77
1,P61964,Q8IWI9
1,Q00839,P46777
1,P61964,Q6UXN9
1,P62136,Q9H6T3
1,Q00839,P82930
1,Q00839,P35268
1,P62136,Q9Y2W2
1,P23396,P62280
1,P62136,Q8TEC5
1,Q9UQE7,Q9BW11
1,Q9UQE7,Q7Z5K2
1,P61313,P62424
1,Q9UQE7,Q8N3U4
1,Q9UQE7,Q96FF9
1,Q14683,P38398
1,Q14683,P49662
1,P62136,P19388
1,P62136,O15212
1,P62136,Q9UHV9
1,O60216,Q8N3U4
1,Q9NVI1,O75365
1,Q02750,Q96S96
1,O14777,Q9Y6D9
1,O14777,Q9H081
1,Q0VG06,Q9NW38
1,Q96S59,Q06787
1,Q96S59,P20701
1,Q96S59,Q15287
1,Q96S59,Q9UL63
1,P05109,O60285
1,P51784,Q9Y285
1,P46821,Q5S007
1,Q14160,O60346
1,Q9BRP4,O60427
1,P01106,P50750
1,P01106,Q92831
1,P01106,Q96L91
1,P51784,Q9Y2D8
1,P01106,Q9Y230
1,P51784,Q9HC52
1,O95786,Q7Z2W4
1,Q9Y4J8,Q9NY99
1,O15400,O43752
1,P01106,P11387
1,O15400,Q96AJ9
1,O00506,Q13033
1,O00506,Q9Y6E0
1,Q9Y5V3,Q01974
1,P01106,Q15678
1,Q6P1J9,Q8N7H5
1,Q9Y5V3,P60228
1,Q9Y5V3,P53007
1,Q9Y5V3,Q9UBB4
1,Q9UMW8,P60660
1,P01106,P04792
1,P01106,Q3KQU3
1,P98170,P31749
1,P35125,Q8N8A2
1,P01106,O15169
1,P55211,Q96P09
1,P28072,P28062
1,Q12788,O00567
1,Q9UPT6,Q16584
1,Q9UPT6,Q13233
1,P29317,P20827
1,O43318,O00743
1,P61289,Q9BQ83
1,Q15750,Q15326
1,P48357,P41159
1,Q13033,Q8WZ74
1,P42229,P52333
1,Q13033,P78371
1,P09651,Q4G0J3
1,P09651,P38159
1,P09651,P98179
1,P09651,P51991
1,P11171,P26640
1,Q8NHZ8,Q9UJX5
1,Q96RU2,O60306
1,P51692,P19235
1,P51692,P14859
1,P51692,P04150
1,P48039,P61026
1,P48039,P57088
1,P48039,P08754
1,P02649,P02768
1,P57088,O75365
1,P02649,O75069
1,Q86X83,Q9UBI1
1,P10636,Q00535
1,Q8TEW0,Q9BX67
1,Q9Y6G5,Q567U6
1,O95831,Q9BRX2
1,Q96SB3,P62140
1,P29074,P46108
1,O75190,Q9UNE7
1,Q96SB3,P08913
1,Q5TCQ9,P08588
1,Q5TCQ9,Q70EL4
1,Q92620,Q53GS9
1,Q92620,P98175
1,Q05655,P40763
1,Q05655,P35568
1,P67775,Q9Y5P8
1,O60716,P00533
1,O60716,P49768
1,O60716,P15941
1,P67775,Q9P2B4
1,Q15291,Q6UXN9
1,P67775,Q9NRL3
1,O60716,P61956
1,Q9NP98,P35609
1,P67775,O75145
1,P67775,P50991
