Cls,IntA,IntB
1,Q96B97,Q96P48
1,Q96B97,Q9UHD8
1,P40337,Q14103
1,P40337,P60709
1,P52735,P00533
1,P49720,P48556
1,P52735,Q9H3M7
1,P17980,P54578
1,P17980,P48556
1,O14818,Q9UNM6
1,P62837,O95628
1,P62837,Q13489
1,P17980,Q13200
1,P25789,Q9Y5K5
1,P25789,Q969U7
1,P62837,Q8ND25
1,P43686,Q15008
1,P55347,P40425
1,P62837,Q9UBF6
1,P62837,Q9H0F5
1,P62837,P78317
1,P62837,Q96PM5
1,O95359,Q92830
1,P26006,Q14192
1,O75410,Q13190
1,Q969H0,P24864
1,P68036,Q05086
1,Q969H0,Q9UBI4
1,Q969H0,Q71F56
1,P68036,P46934
1,P04792,Q9UJY1
1,P04792,P07315
1,Q9Y5K6,Q8WUM4
1,Q9Y5K6,P47755
1,P01730,P09382
1,P05556,P27824
1,P12273,Q9UHP3
1,P05556,P15531
1,P10415,Q14643
1,Q08209,Q53ET0
1,P05556,O95819
1,P05556,Q9UK22
1,P05556,P53708
1,Q02790,O14832
1,P05556,Q08722
1,Q02790,O95433
1,Q02790,P04792
1,O43491,P26885
1,P11274,P07332
1,O75525,Q5VWX1
1,P11274,Q96CW1
1,Q9Y6D6,P19338
1,O75385,Q9GZQ8
1,O15265,O43186
1,P61586,O14974
1,Q99459,Q15459
1,Q99459,P62316
1,P61586,Q7Z6B7
1,P61586,P52306
1,Q9Y2L1,Q06265
1,Q99459,P11142
1,P61586,Q9NRY4
1,Q13868,Q8TF46
1,P16389,P22001
1,Q06265,Q9Y3B2
1,Q13464,Q13480
1,Q92945,P09651
1,Q12834,Q9UKT4
1,Q9NQT4,Q9NQT5
1,Q12834,Q9H1A4
1,Q12834,P78386
1,Q92830,O75478
1,Q92830,P43363
1,Q12834,Q9NYG5
1,Q12834,P38936
1,Q12834,Q9UJX5
1,Q12834,P14635
1,Q12802,Q9UBT7
1,P17987,Q13033
1,P17987,P78371
1,P17987,P49368
1,Q9NZN5,O15031
1,Q9UGI0,Q13033
1,Q9UGI0,Q8WZ74
1,Q9H4E7,P63000
1,P48643,Q9P2T0
1,P48643,P67775
1,Q13418,Q9NZI8
1,Q13418,P22087
1,Q969H4,Q9NS23
1,Q969H4,Q8TCX5
1,Q99832,P67775
1,Q99689,Q14596
1,Q99832,P78371
1,P48059,Q9NVD7
1,Q9NVD7,Q9H2U1
1,O95602,Q9H5J8
1,O95602,O15160
1,Q9P0L0,Q13043
1,Q9P0L0,P28331
1,O00203,P59780
1,O43586,Q9Y265
1,P22059,O95292
1,Q6ZW49,Q02962
1,O75293,Q8TAE8
1,O43684,P50991
1,P27487,P02778
1,Q9UER7,Q02548
1,P32246,P55773
1,Q16555,Q14195
1,Q9UER7,Q99683
1,Q9UER7,Q00987
1,Q96ST3,P29590
1,Q96ST3,Q92769
1,Q99759,Q9NUG6
1,Q9UER7,O43463
1,Q99814,Q9H6Z9
1,Q96ST3,Q9Y6J0
1,Q96ST3,Q9BW11
1,Q9H0M0,Q96B67
1,Q15363,P49755
1,Q15363,O15260
1,Q99973,O14746
1,O14746,P29590
1,P61326,Q86V81
1,P61326,P84103
1,P12004,Q07820
1,Q86V81,Q6I9Y2
1,P12004,Q9HCU8
1,P12004,P26358
1,Q15185,P03372
1,P56545,Q96JN0
1,Q96EZ8,Q15834
1,P12004,Q9UQ84
1,Q9H307,Q9UJV9
1,Q9H334,Q9BZS1
1,P35712,Q9BS16
1,P12004,Q9BWF2
1,O75533,Q96DI7
1,P05423,O15160
1,P46527,O14980
1,P46527,P78396
1,Q9H3M7,Q05516
1,Q9H3M7,Q96J02
1,P46108,P54253
1,P46527,P20248
1,P46108,Q9Y4K4
1,Q9Y6K9,P19438
1,Q9Y6K9,Q9BWT7
1,Q00534,P30281
1,P62191,O00487
1,P10828,P04637
1,O94985,Q99767
1,Q96P71,O96018
1,P10828,O75376
1,Q13595,P78362
1,P62995,Q15287
1,O15379,P56524
1,Q12982,P11362
1,O15379,Q6UB99
1,Q15717,O95758
1,Q03113,P53041
1,O43741,Q9UGI9
1,Q14247,O43516
1,O15379,O75533
1,Q14247,P62140
1,P49427,P67870
1,Q9Y478,P62899
1,O00116,O15228
1,O43502,O43542
1,P68431,O75164
1,P68431,Q8TEX9
1,P68431,Q9NPI1
1,P12272,P53350
1,Q9Y3A3,Q9NVK5
1,Q9Y3A3,Q9Y6E0
1,O43815,P30153
1,O14802,O15160
1,Q9NQL2,Q6IAA8
1,Q14974,Q06455
1,O43815,P78371
1,Q9Y3E7,Q9H444
1,Q14974,P00533
1,O43815,P49368
1,Q13241,Q07444
1,P00734,P35237
1,P06454,Q14145
1,Q92769,Q13573
1,P00734,P12259
1,Q92769,Q9HCU9
1,Q9BPX3,Q9NTJ3
1,O94776,Q9UKG1
1,O60683,P50542
1,Q13561,O75935
1,P28288,P40855
1,Q92769,O96028
1,Q92769,O75182
1,Q92769,P03372
1,P00918,P10809
1,Q92769,Q9P2K3
1,Q9UH92,Q14582
1,Q92769,Q15014
1,Q92769,P33076
1,P19793,Q07869
1,P19793,P55055
1,O75586,P24863
1,P49761,Q9BTT6
1,P49761,Q9Y5L0
1,P49761,P78362
1,Q96L91,Q92993
1,Q99623,Q08380
1,P19793,Q99743
1,Q86X95,Q01130
1,Q96PU8,Q8WVV9
1,P04049,P31749
1,P19793,P35637
1,P19793,P22736
1,P04049,P50150
1,Q07869,O75376
1,P04049,Q13233
1,Q9UKB1,Q96K76
1,Q07869,O00170
1,Q9UKB1,Q9H8N7
1,Q13098,Q99627
1,P11142,P31689
1,P11142,Q92598
1,P11142,Q00597
1,P11142,P19838
1,Q9Y618,P04150
1,Q9Y618,Q04206
1,Q9Y618,P01100
1,Q9Y618,P54253
1,Q15287,O95232
1,O75376,Q15406
1,Q15287,O43395
1,Q15287,P50053
1,Q15287,Q9UHX1
1,Q15287,Q9UKJ3
1,Q15287,Q07955
1,Q14192,P16220
1,O75376,Q13133
1,O75376,P03372
1,O75376,P12755
1,Q9UBK2,Q96RI1
1,Q13618,O94844
1,Q13618,Q8WZ19
1,Q13618,O94955
1,Q99496,Q9HAH7
1,Q13618,Q92564
1,Q99496,Q9HCM7
1,Q99496,Q8NDX5
1,O95257,Q9Y3C7
1,Q13133,Q15466
1,Q8NI35,Q4VCS5
1,Q14186,Q8N488
1,P31946,P21580
1,P31946,P55851
1,O75461,Q14188
1,P31946,P30305
1,Q9NRG0,Q9NRF9
1,Q9UKY1,Q9Y6X8
1,Q8N474,O60353
1,P31946,P68400
1,O15350,P38646
1,P31946,Q86X27
1,Q9UKT4,P30260
1,Q9H2X0,P13497
1,P31946,Q8N3F8
1,O75197,Q9BQB4
1,P31946,P30304
1,Q14296,P31483
1,P31946,Q5PRF9
1,P32780,Q01831
1,P56377,Q6ULP2
1,P31946,P84103
1,Q9Y4Y9,O15116
1,P32780,P28715
1,P31946,Q8TBZ3
1,P31946,Q9UKV3
1,Q9HCN4,P30876
1,P31946,Q96SB4
1,P23193,P24928
1,Q9UBN6,P42704
1,Q9UBN6,P35580
1,P31946,Q9UQC2
1,P31946,P27348
1,Q9NZ52,P20645
1,Q92759,P35269
1,P31946,P15056
1,Q00403,P24928
1,Q13507,Q14573
1,P49848,Q15542
1,P49848,Q7Z7C8
1,P31946,P10398
1,P35269,Q9Y5B0
1,Q9Y4X5,O60573
1,P31946,Q9BY84
1,P52655,P52657
1,Q9Y3D6,O00429
1,O00429,Q5S007
1,Q12824,Q15532
1,Q14164,P35580
1,Q92922,Q01201
1,P09619,O43639
1,Q14164,P19105
1,Q14164,Q9Y265
1,Q92922,Q8TAQ2
1,Q92922,Q86X55
1,O15372,P67870
1,Q13263,P50750
1,O15372,Q8TAF3
1,Q13263,Q9HCI5
1,P01112,Q9NZL6
1,Q9UBQ5,O15371
1,Q6NUQ1,O43264
1,Q6NUQ1,A2RRP1
1,P21860,P15941
1,P21860,P07900
1,Q14643,O43865
1,Q9Y566,Q9H0F6
1,P10398,Q13451
1,P46937,Q96G27
1,Q969T4,Q8N5U6
1,Q969T4,O95199
1,P10912,P01241
1,P10912,Q9HD43
1,P61158,O15145
1,P61158,P61160
1,P63000,Q13153
1,P63000,Q13177
1,P63000,Q9Y613
1,O15018,Q9UQB3
1,P63000,Q9BYG5
1,P63000,Q01968
1,P63000,O75914
1,P63000,Q86VI3
1,Q13309,P61024
1,P07766,Q02880
1,P62487,A0JLT2
1,Q13309,Q12778
1,P42338,Q92569
1,O14654,P48039
1,P46013,Q9NS87
1,Q99608,Q9Y5M8
1,Q99608,P61619
1,Q14188,P62258
1,Q14188,P28749
1,P19438,Q92851
1,Q9GZS1,Q9UHI6
1,P19438,Q13200
1,P19438,Q15628
1,P61981,P05129
1,P61981,P18583
1,P61981,Q8NEB9
1,Q9Y4A5,Q14CW9
1,P61981,Q9H307
1,Q9Y4A5,Q12962
1,Q504Q3,Q8N1F7
1,P61981,P56524
1,P61981,O96013
1,Q12888,Q13315
1,Q12888,Q14676
1,Q12888,P62805
1,Q12888,P68431
1,P50613,P03372
1,P15336,O15264
1,Q01831,P54727
1,P61981,Q8ND76
1,P61981,Q8TEW0
1,Q01831,P16104
1,Q9HC98,Q8TEX9
1,Q9HC98,Q8TDX7
1,P61981,O60282
1,P51946,P56545
1,Q13888,Q13216
1,P35638,Q96RU7
1,P61981,P26045
1,Q9UHV9,O60925
1,Q9UHV9,Q96DI7
1,P11387,P11388
1,Q13315,O60934
1,Q13315,Q15382
1,Q9NYB9,Q9Y6W5
1,Q9NYB9,Q9H013
1,Q9NZN8,O75175
1,O75175,Q9HCJ0
1,P42336,P62993
1,O94875,P31749
1,P63104,P17252
1,P09038,P39019
1,Q05209,P06213
1,P63104,P49796
1,P63104,Q99683
1,P02786,Q9P0V3
1,P63104,Q9P0K1
1,P02787,Q9UP52
1,P63104,Q16890
1,P63104,Q9UDY2
1,O95166,Q14145
1,P63104,Q14978
1,Q13043,P04083
1,P63104,O75592
1,P07900,Q8TF40
1,P07437,Q5S007
1,P63104,P38919
1,P07437,Q9BQE3
1,Q13905,P08631
1,P63104,P62805
1,P50749,O60341
1,P68366,Q99426
1,P63104,Q14152
1,Q9H0F6,P17301
1,P63104,Q16658
1,O00499,Q96J02
1,O43513,P24863
1,P63104,P13612
1,P37840,Q9Y6H5
1,Q9Y6K1,Q9UBC3
1,P63104,O43491
1,P49795,P08754
1,Q9GZQ4,P48645
1,Q9NT62,O95352
1,O75486,Q14CW9
1,P23297,P16615
1,Q13287,P38398
1,Q13287,P56693
1,Q13287,Q9HCU9
1,Q13105,P51610
1,P04271,P04637
1,O75955,Q9NPG2
1,P04271,P46940
1,Q13105,Q7Z6Z7
1,Q99471,Q9UHV9
1,Q9Y2W1,P38919
1,P16234,P46108
1,O96019,Q9H981
1,O96019,Q96GM5
1,Q8IYB3,P38919
1,Q07889,P62993
1,O95232,P78362
1,Q07889,P11274
1,Q07889,P20929
1,Q12929,O14640
1,P24534,Q05639
1,Q05193,P49418
1,Q05193,Q9Y5X1
1,P04629,Q15256
1,Q07890,P62993
1,Q9NYY1,Q6UXL0
1,Q969G3,Q01201
1,Q969G3,Q8TAQ2
1,Q13153,Q14161
1,Q13444,Q9UKS6
1,Q9UPT5,Q8TAG9
1,Q13444,P08631
1,P18545,P50570
1,Q15303,O14511
1,O95817,Q00613
1,O95817,Q99732
1,P52630,P51532
1,P01137,Q13347
1,Q9UPY3,Q9H9G7
1,Q9Y2X7,Q13136
1,Q13347,Q9NX58
1,Q96QK1,O60493
1,P00747,P05121
1,Q9NRP7,Q6NXE6
1,O76071,Q15773
1,P00747,P08697
1,Q9BVC4,Q8TB45
1,P25054,Q8IUQ4
1,Q15436,O15027
1,O76081,P19086
1,P25054,Q92796
1,P62258,P58340
1,O76081,Q92504
1,P62258,Q5S007
1,P62258,P61962
1,P62258,P40818
1,P25054,Q8N944
1,P14923,P12830
1,P49754,Q9H9C1
1,P49754,Q96AX1
1,P14923,Q08554
1,Q9NRF9,Q9NR33
1,P14923,P03372
1,O15105,P36896
1,P12830,P35222
1,O95278,Q6VVB1
1,P57740,Q8NFH4
1,O15105,P36894
1,O15105,O00308
1,O15105,Q96PU5
1,O95067,P24941
1,P78504,Q86YT6
1,Q9NQB0,Q13363
1,P38919,P62847
1,P38919,Q07020
1,Q13573,P68104
1,Q99959,P31947
1,Q13573,Q9H4B7
1,Q13283,O14929
1,Q13283,Q8N9T8
1,Q9Y297,Q00653
1,Q13283,Q9BRJ2
1,Q13283,Q8NI36
1,Q9Y297,Q12959
1,Q9Y297,O14920
1,P19784,Q86SE9
1,P19784,Q9HCM7
1,Q13573,Q8TAD8
1,Q13573,O43143
1,P19784,Q00536
1,O00548,Q04721
1,Q9Y297,P30305
1,Q96J02,Q16630
1,P38936,P61289
1,Q96J02,Q16621
1,Q96J02,Q92995
1,Q9HB90,Q6IAA8
1,Q96J02,Q969T9
1,Q96J02,Q8N5I2
1,Q9Y297,P57078
1,Q5VZM2,Q9Y2Q5
1,Q9Y297,P32314
1,Q96J02,O95835
1,Q96J02,Q96B67
1,P05121,P04004
1,P13805,P48788
1,Q14141,Q9UH03
1,P23458,Q13651
1,P49815,O00141
1,Q92574,O14920
1,Q05586,Q12879
1,Q96RU7,Q8N2S1
1,P40818,Q9NR09
1,P05549,P01106
1,Q12874,Q9UHX1
1,Q12874,O75940
1,Q9H944,Q9BUE0
1,P23258,Q96RT8
1,A0JLT2,Q96RN5
1,P23258,Q9Y5B8
1,P23258,P50991
1,A0JLT2,O15514
1,A0JLT2,Q9BWU1
1,P00749,P05154
1,Q9C035,P35998
1,P23258,Q9Y5L4
1,P05452,P05783
1,P67809,P31749
1,Q9NZL4,Q00613
1,P67809,Q7Z6M2
1,P67809,P35637
1,P67809,P48200
1,P67809,Q12905
1,P83436,Q9UP83
1,O43395,Q7L2J0
1,O43395,Q8N5F7
1,O14920,P67775
1,Q9Y3Q8,Q15714
1,Q86VP1,Q9Y3M8
1,P67809,Q96AG4
1,Q86VP1,Q9GZQ8
1,Q14653,Q9UHD2
1,Q14653,Q9Y5Q3
1,Q9Y2K6,O00231
1,Q14653,P07900
1,Q9Y2K6,Q15008
1,P54764,P11362
1,Q03405,Q12884
1,Q07817,Q92934
1,Q07817,Q12981
1,O43172,O43290
1,O43172,Q9BUQ8
1,Q07817,Q9NQC3
1,P04637,P48729
1,P04637,P38646
1,O43172,Q8WVK2
1,Q07817,Q96BY2
1,P04637,P51959
1,P04637,Q99608
1,P28340,Q9HCU8
1,P04637,O14757
1,P48729,Q96A00
1,Q9UMS4,O75934
1,P04637,Q92994
1,P48729,Q6ZRV2
1,Q9Y272,P63096
1,P04637,Q86Z02
1,Q8NC51,Q9H492
1,P38646,P05230
1,O15111,O43318
1,P04637,Q9GZV1
1,O15111,P35222
1,O15111,O43734
1,Q9Y230,Q9UHR6
1,Q9Y230,Q9NWS0
1,P04637,P38398
1,P04637,P67870
1,Q9Y230,O43257
1,O15111,O15360
1,P04637,P24941
1,Q9Y230,O60832
1,Q8N6Y0,Q9BVI4
1,P04637,P06748
1,Q8IY31,Q9NPJ6
1,P15923,Q7RTS1
1,Q9UJU2,Q9H161
1,P51959,Q659C4
1,P04637,P07900
1,Q05086,P33993
1,O15160,Q9H1D9
1,P04637,Q92922
1,Q96PF2,Q9UJT2
1,Q9H269,Q96AX1
1,Q9H269,Q8N3P4
1,P04637,Q96J02
1,Q93008,P49662
1,Q9HAV0,P50150
1,P04637,O75928
1,P04637,P49848
1,P04637,Q9BV47
1,Q15831,Q13451
1,P04637,Q8TAQ5
1,Q93009,P54253
1,Q93009,Q5VTB9
1,Q9Y5K5,P28072
1,Q93009,Q9Y230
1,Q9Y5K5,Q99460
1,Q93009,P33992
1,Q9Y5K5,Q9H9F9
1,Q9Y5K5,Q9C086
1,P04637,O15169
1,Q93009,Q9UQR0
1,P04637,Q9H7Z6
1,P04637,P46783
1,Q93009,Q99836
1,Q93009,P14373
1,Q93009,Q16666
1,P61086,P38398
1,Q13330,P03372
1,Q13435,Q70Z53
1,P18031,P00533
1,Q13330,O60341
1,Q13435,Q6P2Q9
1,Q8IU60,Q6P2E9
1,Q13330,O14519
1,P18031,P40763
1,Q9NVC6,Q13503
1,Q9UGJ1,Q96RT8
1,Q9NSA3,Q9H3G5
1,Q9NSA3,P49662
1,Q5VWX1,P38159
1,Q9NZC7,Q8N684
1,O60749,Q96RU3
1,P08238,Q9UHD1
1,P08238,Q16543
1,P08238,P35579
1,P01040,P07711
1,P08238,Q7L3B6
1,Q8NFH4,Q9BW27
1,P08238,Q96GD4
1,Q13352,Q9BU64
1,P08238,P22694
1,P08238,P24941
1,P08238,P33993
1,P08238,Q8IWD4
1,P08238,Q9H3U1
1,Q92831,P10276
1,Q9NPJ6,O15078
1,Q03135,P29033
1,Q03135,P17302
1,Q92831,Q01826
1,Q92831,O75529
1,Q92831,P49336
1,Q03135,P29474
1,Q92831,Q12962
1,P07359,P13224
1,Q8N2W9,P15884
1,Q96PM5,Q9NVV5
1,Q9BXS5,P16410
1,O15514,P30876
1,Q13535,O60934
1,Q96PU4,P24864
1,Q9UNL4,Q04206
1,Q9BT78,Q7L5N1
1,Q9BT78,Q9UBW8
1,P09874,Q9Y6F1
1,P09874,Q01094
1,Q9BT78,Q13098
1,P09874,P19838
1,Q13227,Q9UQL6
1,P11362,P14324
1,Q96S44,Q9Y3C4
1,P49736,P46736
1,P49736,Q96HA7
1,Q8WTS6,Q96RI1
1,P61247,P07900
1,P09874,Q14839
1,Q8WYH8,O95696
1,P61247,Q9NVP2
1,P61247,Q9NY93
1,P61247,O60739
1,P18887,Q8IW19
1,P09884,P29558
1,Q13546,Q15628
1,Q13546,O14763
1,Q16666,Q9NV06
1,P10244,Q5TKA1
1,Q14191,P39748
1,P46736,O95299
1,Q9UGN5,Q8IW19
1,Q96PK6,P09651
1,Q13200,Q9Y5K5
1,Q13200,P62333
1,P52434,P22392
1,O15198,O60341
1,Q13200,Q96CS3
1,P30876,O94762
1,Q13563,O60610
1,P19447,P28715
1,O15144,Q92747
1,O15144,P47755
1,Q9NZQ3,Q9UQB8
1,P41279,P19838
1,P26368,O14776
1,P01024,P05156
1,P26368,Q9UHX1
1,P14868,P68104
1,Q15172,P16410
1,P68104,Q8N961
1,P26368,Q8IWZ8
1,Q15172,Q14738
1,P27540,A9YTQ3
1,Q14190,Q9HBZ2
1,Q8IUQ4,O75525
1,Q9UBU9,P52948
1,Q9UBU9,P49790
1,Q9UBU9,P37198
1,P60953,Q6NZY7
1,P60953,Q9NRR3
1,P60953,A7KAX9
1,P60709,P78371
1,O43683,P78406
1,O43683,O60566
1,Q15691,Q99661
1,Q15691,P30622
1,Q15637,Q15428
1,Q9Y385,Q9UBV2
1,Q15691,P43034
1,Q15691,Q8WUF5
1,O14776,Q15365
1,O14776,P24928
1,P14921,O95551
1,Q15691,Q14204
1,P22695,P31930
1,P18433,P23469
1,P22695,Q9BQ83
1,P31930,P62306
1,Q13188,Q7L9L4
1,P09936,P19013
1,P02766,P98160
1,P12814,Q13319
1,O94782,O60346
1,O94782,Q8IZ83
1,Q8TBC3,P26045
1,P50552,Q8IZP0
1,Q9P0J0,Q9BQ95
1,P26038,P15529
1,P27797,P15813
1,P26038,P24941
1,P27797,P78545
1,P19320,O75608
1,P06748,O14965
1,P06748,P62906
1,P19320,P46776
1,P06748,P62241
1,P04114,P13667
1,P13598,P15311
1,P19320,P30050
1,P19320,O75369
1,P19320,P52272
1,P19320,P07195
1,O00401,P17081
1,P19320,Q9HB71
1,O00401,A6NGB9
1,P19320,Q01085
1,P17081,Q9HD26
1,P19320,O00299
1,Q8N8S7,Q9P2A4
1,P27824,P00451
1,P19320,P35637
1,Q92834,Q96KN7
1,P10809,Q9Y6E7
1,P23284,Q8TAF3
1,P19320,Q15785
1,P19320,P35579
1,Q01196,Q99607
1,P35232,P56180
1,Q08999,Q16254
1,Q08999,Q15329
1,Q08999,P38398
1,P01344,P22692
1,Q08999,Q14188
1,P19320,O43390
1,Q01094,Q00577
1,Q9UHX1,Q9NZI8
1,P19320,P52597
1,Q9UHX1,P27105
1,Q01094,P20248
1,P98095,P98160
1,P19320,P49721
1,P51531,O94805
1,P19320,P62316
1,P51531,Q09028
1,P68133,P51911
1,P51531,Q92784
1,P08887,P26441
1,P19320,P31948
1,P02511,P02489
1,Q13547,Q13330
1,Q15022,O43189
1,Q13547,Q92769
1,P25929,P01303
1,P19320,P06576
1,P19320,Q13242
1,Q13547,Q06455
1,Q13547,P19838
1,P23508,P35580
1,Q13547,P51610
1,Q13547,Q12873
1,Q13547,O75626
1,P19320,P02545
1,Q13547,Q96PN7
1,Q13547,Q14687
1,Q99460,P62333
1,Q13547,Q9HAJ7
1,Q13547,O15105
1,P19320,Q15717
1,Q9UNM6,P13995
1,Q13547,Q99471
1,P98155,P30533
1,Q13547,Q14865
1,Q16829,O43791
1,Q13547,Q6PH81
1,Q9NQC7,Q13557
1,Q13547,Q9Y4K0
1,Q96DX5,P12532
1,P08670,P31749
1,P08670,Q15149
1,Q13547,Q9H9B1
1,Q01844,Q9Y6E0
1,P08670,Q9NQH7
1,Q14790,Q13490
1,Q14790,Q13618
1,Q14790,Q9NPP4
1,P51532,Q92769
1,Q99750,O95336
1,Q99750,P15173
1,P27694,Q6PCD5
1,P27694,Q13472
1,P27694,Q9BX63
1,P27694,P20585
1,Q16611,O94915
1,Q15834,Q04695
1,Q15834,Q8N8B7
1,P15531,P10911
1,O00746,Q13232
1,P49918,P53667
1,Q15555,Q9NQ79
1,Q15370,Q93034
1,Q15370,Q96L50
1,P78362,Q9NWB6
1,Q9UK53,Q71DI3
1,Q15369,Q15170
1,Q15369,Q504Q3
1,Q15369,Q9UK73
1,Q99638,O60671
1,P62877,Q96GG9
1,P62877,O94888
1,P62877,Q96L50
1,P32969,Q8TAP6
1,P06746,Q96T60
1,Q9H0R8,Q13137
1,Q9H0R8,O75143
1,Q9H0R8,Q8IZQ1
1,Q8TEY7,Q13228
1,Q07820,P13693
1,Q96HB5,O43739
1,P07585,Q05707
1,P04275,P02452
1,P30291,Q9UKB1
1,P30291,P31947
1,P07585,O75063
1,Q07820,Q14457
1,P62333,P35998
1,Q6UN15,Q10570
1,Q6UN15,Q9H0L4
1,Q06830,P10599
1,P62829,Q5S007
1,Q8NEU8,Q9H5I1
1,P01130,Q8NBP7
1,P01130,P30533
1,Q9UBL3,Q9Y5Z7
1,P17028,Q96JS3
1,P17028,P51784
1,P24928,O00267
1,P24928,P61218
1,P53350,P49720
1,P24928,P52434
1,P24928,P19387
1,P53350,Q9Y266
1,Q13137,A7MCY6
1,P53350,Q6PGQ7
1,P53350,Q8TD16
1,P53350,P82094
1,P24928,P46934
1,P43246,Q8IY92
1,P24928,Q6PD62
1,P24928,O00308
1,O14530,Q9BQE3
1,P02746,P02745
1,P53350,Q9NR09
1,P02747,P20138
1,Q6FI81,Q9UHB4
1,P53350,Q12888
1,P54646,Q13131
1,Q13131,P05141
1,Q13131,P07900
1,Q9GZZ9,Q9Y3C8
1,Q00535,P50991
1,P25788,P28065
1,Q9HB96,Q9NPI8
1,P16871,P13232
1,Q9NPI8,O15360
1,P30556,Q6RW13
1,P25786,Q9BQ83
1,P25786,P28066
1,P08069,P49913
1,P25786,P35998
1,O75369,Q5VV17
1,P60900,Q15008
1,Q8IYJ3,O00194
1,P19878,P30041
1,P19878,P04899
1,P60900,P28072
1,P28074,Q15008
1,Q15119,P10515
1,P60900,O00487
1,P60900,P28062
1,P10515,Q15118
1,Q9ULZ3,Q56P42
1,P28066,Q99436
1,P28066,P28072
1,Q92796,Q13002
1,Q92796,Q15323
1,P50991,P61962
1,Q96JH8,P31939
1,Q92796,Q9NSB4
1,Q9Y5B9,Q96HA7
1,P28065,Q99436
1,P28065,O14818
1,Q9HCS7,Q03468
1,P22087,O00567
1,Q9HCS7,Q9ULR0
1,P28065,P35998
1,P22087,O43818
1,P35579,P67936
1,O15344,Q15257
1,P10914,Q9UNE7
1,Q15700,Q12879
1,Q9UJV3,Q9BSW7
1,P24863,Q9BTT4
1,P31948,Q70CQ1
1,P36873,Q07817
1,Q9Y6F1,P13995
1,O15294,Q9UKB1
1,P36873,P49841
1,P36873,P51955
1,O95747,Q8IUW5
1,P36873,P60709
1,P51610,Q16342
1,O95747,Q96J92
1,P36873,Q8IZ21
1,P51610,Q9NWW0
1,Q969M3,Q5BJH7
1,P51610,O15047
1,P47985,Q16795
1,P51610,Q76L83
1,P36873,Q8NHQ8
1,P36873,P46013
1,Q16342,P15880
1,Q9NVK5,Q14BN4
1,O43889,Q68CJ9
1,Q9NVK5,Q13033
1,P36873,P13807
1,P36873,O95400
1,P36873,Q9H175
1,P46100,P49959
1,P62701,P62249
1,P62136,P51955
1,Q12923,P25963
1,Q00839,P49335
1,Q9H8K7,Q8NHV4
1,Q00839,P06748
1,P61964,Q96RG2
1,Q00839,Q07020
1,P61964,P16403
1,Q00839,P62280
1,P62136,P11142
1,P62136,P51610
1,Q00839,O76021
1,P62136,P11802
1,P23396,P62266
1,P62136,O94842
1,P23396,O00567
1,Q9UQE7,Q8NDV3
1,P23396,P62244
1,P62136,Q9UQK1
1,O00303,Q7L2H7
1,P62136,Q9H7J1
1,Q9UQE7,Q14582
1,Q9UQE7,O60216
1,P62136,P62140
1,P62136,Q9UBK9
1,Q14683,Q9Y6J8
1,Q14683,Q96FF9
1,Q02750,Q9Y6R4
1,Q9NVI1,Q9Y2Q3
1,O14777,O95229
1,Q02750,Q86Y07
1,O14777,Q8NBT2
1,Q9NW38,Q96B02
1,P01106,O00499
1,Q96S59,P56817
1,P01106,Q13287
1,Q96S59,Q9H9J4
1,P05109,Q38SD2
1,Q96S59,Q8IUR7
1,P01106,Q92621
1,Q9BRP4,Q8IZ83
1,P51784,Q7Z628
1,Q8WTS1,Q96AD5
1,P01106,Q9H0E3
1,P01106,Q96EB6
1,P01106,Q96T76
1,P01106,P55084
1,P01106,P17980
1,P49768,Q15011
1,P01106,O60264
1,O00506,Q9NRL3
1,O14617,P49754
1,Q9Y5V3,Q9UBF2
1,Q6P1J9,Q9GZS3
1,Q9Y5V3,Q9Y3T9
1,Q7Z6Z7,Q70CQ1
1,P98170,Q9C0K7
1,P98170,P51965
1,P55211,Q96CA5
1,P01106,Q6PIV2
1,O43318,O75688
1,O43318,O14964
1,Q9UPT6,Q9UQF2
1,Q13033,Q9BRV8
1,P42229,Q13287
1,P42229,P38398
1,P09651,Q13310
1,P49023,P60484
1,P09651,Q13151
1,Q13291,O14796
1,Q9UJX2,Q9BS18
1,P23246,O60861
1,P51553,O43837
1,P51692,P19320
1,Q7Z6A9,Q92956
1,P41743,Q04917
1,P41743,Q9UK80
1,P41743,P07900
1,P02649,Q53EL6
1,P02649,Q16543
1,P10636,P23443
1,Q9NX08,O60826
1,O95831,P46379
1,P12259,Q13201
1,Q13895,Q12816
1,P01160,P20594
1,Q00613,Q9UNE7
1,O15457,O43196
1,Q05655,Q07021
1,Q92620,Q92917
1,O00743,Q9UPN7
1,Q16659,O95714
1,Q05655,P06213
1,Q6I9Y2,Q8NI27
1,Q05655,P61513
1,O60716,P06241
1,Q9NP98,P12814
1,P67775,Q9BRV8
1,P98164,P11684
1,P31751,O95988
1,P78371,Q8NHV4
1,P67775,Q15257
1,P67775,Q8N201
1,P67775,Q9NVK5
1,P98164,P02749
1,P98164,P30533
1,P67775,Q16204
1,P35555,P28300
1,P49760,Q8TAD8
1,P98160,Q14112
1,Q02410,Q9BZ76
1,P39019,P62241
1,P39019,P62263
1,P22466,O43603
1,P41134,P55036
1,P09086,P26583
1,P41134,P23409
1,Q9HAP6,Q9UQB8
1,Q9ULB1,Q9NZ94
1,O75832,P11802
1,P21266,Q03013
1,P49841,P05067
