Cls,IntA,IntB
1,P17980,Q99460
1,P62837,Q9NZS9
1,P62837,Q9Y508
1,P17980,Q9Y2J4
1,P62837,Q9P0P0
1,P25789,P28062
1,P62837,Q6ZSG1
1,P62837,Q8IUQ4
1,P62837,Q9Y4L5
1,P25789,P49721
1,P43686,P62191
1,P20810,P17655
1,P62837,O15344
1,P55347,P49639
1,P62837,Q15843
1,P43686,P25787
1,P62837,Q96PU5
1,P43686,O43242
1,P48509,P05556
1,P26006,P21926
1,Q08945,Q9Y5B9
1,P68036,Q9NV58
1,P04792,Q8IW41
1,Q9NPC6,Q08209
1,P68036,O00308
1,P68036,Q9Y4K3
1,P04792,Q8NB14
1,P01730,Q14005
1,P04792,Q96G03
1,Q14005,Q9BZL4
1,P04792,Q9Y657
1,P05556,P23229
1,Q9NZD8,Q8N5M1
1,P10415,Q12982
1,O60674,P32927
1,O60674,O14744
1,Q16082,P02511
1,Q9BX66,O75955
1,Q8WU20,P04629
1,P60228,O60739
1,P60228,Q9UBQ5
1,P60228,P06748
1,P62745,Q9NR81
1,Q9BST9,P61586
1,Q13541,Q9BSL1
1,P61586,O14578
1,O15392,Q9UQB9
1,P61586,Q9Y4D1
1,O43525,O43526
1,Q99459,P30050
1,P61586,Q14643
1,Q13868,Q9Y3B2
1,P16389,Q14247
1,Q99459,Q13573
1,Q06265,Q9NQT4
1,Q16512,Q15834
1,Q99459,Q9H0S4
1,Q16512,Q99996
1,Q99459,Q8WYA6
1,O75962,P10586
1,P52565,P35241
1,Q12834,Q76KD6
1,Q5RKV6,Q8TF46
1,Q12834,P20248
1,Q12834,Q9Y2Z4
1,Q13393,Q15121
1,Q16513,Q15118
1,O00141,P42345
1,Q12834,Q96DE5
1,Q15038,O43251
1,Q12834,P24941
1,Q12802,P13861
1,Q16533,O75971
1,P17987,Q9Y6E0
1,Q9UGI0,P54886
1,Q9NZN5,Q14344
1,P17987,P61160
1,Q92974,P01106
1,P48643,P62736
1,P48995,Q13563
1,P48995,Q9NSC5
1,O15068,P60953
1,Q13418,P06576
1,Q99832,Q13033
1,Q99832,Q00535
1,Q99832,P03372
1,Q99832,Q8NHV4
1,Q14596,Q13501
1,Q9UPX8,Q14155
1,Q9P0L0,Q5T4F4
1,Q9P0L0,Q13188
1,O95400,P81605
1,Q9P0L0,Q9H4L5
1,O43586,O15553
1,O00203,Q92572
1,O43586,Q7L1Q6
1,O43586,P62899
1,Q9P0L0,Q9H1P3
1,P31689,Q5S007
1,Q6ZW49,P61964
1,O43684,Q9UJX5
1,O43684,O60293
1,P27487,O00626
1,O43684,P78371
1,P32246,P16619
1,Q9UER7,P01137
1,Q9UER7,Q13547
1,Q12873,Q8NC51
1,Q9UER7,O43293
1,Q9BUL9,O75817
1,Q96ST3,Q99583
1,P55265,Q16666
1,Q9H0M0,Q9Y3C5
1,Q15363,Q9BVK6
1,Q15363,Q9Y3B3
1,O15143,O15511
1,P07910,P62633
1,P07910,P11387
1,Q9Y5S9,Q8ND04
1,Q96BK5,Q96EZ8
1,Q86V81,O00148
1,P12004,P43246
1,P12004,Q00535
1,Q8NEB9,Q96F24
1,Q15185,Q00613
1,P56545,P35712
1,P12004,P11802
1,Q15185,Q08752
1,P12004,P54278
1,Q9H307,Q9NP64
1,Q96EZ8,Q9H9F9
1,Q13451,Q14164
1,P12004,Q5FWF4
1,P12004,Q8IWL3
1,P24385,Q00534
1,Q12972,P22392
1,O75533,Q15393
1,P24385,P38398
1,P05423,Q9NW08
1,P24385,P49918
1,P24385,P11142
1,P46527,Q9UKX7
1,O14787,O75365
1,P36404,Q9Y2Y0
1,Q92753,P15531
1,P46108,P17600
1,P46527,P27348
1,Q16401,O43242
1,P46527,P06493
1,Q16401,P48556
1,Q16401,Q15008
1,Q9Y6K9,P19838
1,P10828,Q9Y618
1,P62191,O43396
1,P62191,O00231
1,Q9Y6K9,P33993
1,Q9UI95,Q13443
1,Q9UI95,Q7Z3K3
1,O15379,Q03181
1,Q9Y6K9,P05783
1,Q9Y6K9,P01375
1,O15379,O14980
1,P62995,P78362
1,Q9Y6K9,Q7Z434
1,O15379,Q9UQL6
1,Q15717,Q9NZI8
1,Q03113,P21918
1,Q03113,P07900
1,O15379,Q96RE7
1,Q14247,O75146
1,Q14247,P50570
1,Q14247,Q16543
1,Q9Y478,P15311
1,P49427,P62877
1,P68431,P49450
1,P50148,P21731
1,O15379,O60341
1,Q15599,P48764
1,P21731,O14818
1,P68431,Q14839
1,P21731,Q12791
1,Q15599,O00141
1,Q15599,O43707
1,Q15599,Q05066
1,Q9Y3A3,Q14BN4
1,Q9Y3A3,Q9NRL3
1,Q9NQL2,Q5VZM2
1,O43815,O00506
1,Q9NQL2,Q8N122
1,Q9UHA4,Q9HB90
1,O43815,Q9NVK5
1,Q14974,Q13573
1,O43815,P50991
1,P06454,Q92769
1,Q92769,P48382
1,P30101,P40763
1,P30101,Q96HE7
1,P30101,P11166
1,Q92769,P51610
1,P50458,P28360
1,Q9UMX1,Q9NRP7
1,P28288,Q8NFA0
1,Q92769,Q99496
1,Q92769,Q8N108
1,P00918,Q2Y0W8
1,Q99598,O00139
1,Q92769,Q9HAJ7
1,Q92769,O14519
1,Q71SY5,Q9Y2X0
1,Q92769,Q96A08
1,Q99623,Q92621
1,Q96L91,Q6PIV2
1,P04049,Q13177
1,P19793,Q96RI1
1,Q9HD67,P43146
1,Q9H172,P45844
1,P19793,Q71SY5
1,P04049,P10809
1,Q07869,P48443
1,P54284,Q13936
1,P04049,O43852
1,Q13098,Q9H9Q2
1,Q16181,Q9P0V9
1,Q9Y618,P25963
1,Q9Y618,P55055
1,P11142,Q15750
1,Q99615,Q96RL7
1,P11142,O95433
1,O75376,Q86T24
1,Q15287,Q9BUQ8
1,Q15287,Q15393
1,O75376,Q15326
1,Q14192,Q14966
1,O75376,Q9BZK7
1,P61081,Q96GG9
1,P61081,Q9BTE7
1,Q13618,Q9NXV2
1,Q13618,Q53G59
1,Q13618,Q13829
1,Q9UBK2,P62508
1,Q99496,O95503
1,Q9UBK2,Q9NVC6
1,Q99496,Q14186
1,Q8WVM8,Q9NZ43
1,Q99496,P61244
1,P31946,P49796
1,O75461,Q8N488
1,P08519,P02751
1,Q96GD4,Q8WYJ6
1,Q96GD4,Q9P2J3
1,P25208,Q9NR33
1,Q9HC29,Q16537
1,O15350,Q03701
1,Q92611,Q7L1Q6
1,O94907,Q96MU8
1,P31946,P61981
1,P31946,P62258
1,O75581,P04628
1,O75581,Q9H461
1,P29084,P24928
1,P31946,Q9P0K1
1,P29083,P23193
1,P31946,P40818
1,P29083,Q15544
1,P56377,Q63HQ0
1,P31946,Q8NFA0
1,P31946,Q92538
1,P31946,Q86X29
1,Q08117,Q04206
1,P31946,P78362
1,P31946,Q8WUI4
1,Q9NZ52,P56817
1,Q13507,Q14643
1,Q9Y210,P20591
1,O43236,P37840
1,P35269,P24928
1,P52655,P62380
1,O00170,P68400
1,Q9BV36,Q9Y4I1
1,Q12824,P38398
1,Q9UJY1,Q9UBY9
1,Q12824,Q8TAQ2
1,Q92643,Q96S52
1,P09619,Q12913
1,Q92922,P04150
1,Q92922,Q969G3
1,P09619,P20936
1,P10747,O95147
1,P01112,P42336
1,O15372,O15371
1,P01112,Q9UQ13
1,Q13263,Q9GZX5
1,O15371,O60739
1,P01112,P42684
1,Q9ULK4,P78545
1,O95229,Q8NBT2
1,O95229,Q9HBM1
1,Q9ULK4,Q9BWU1
1,Q9ULK4,Q9Y2X0
1,P10398,P31947
1,P51148,Q9NPF4
1,P46937,Q15562
1,P46937,Q99594
1,P46937,Q01196
1,Q93062,P49639
1,P46937,Q15678
1,Q9ULV0,Q7L804
1,P46937,Q9NRM7
1,P61158,P59998
1,Q14135,Q7Z5L9
1,Q14135,Q15561
1,O15145,P47755
1,P63000,Q92608
1,O15511,Q9P1U1
1,P19388,Q92804
1,Q8WVM7,Q7Z5K2
1,P63000,Q01105
1,P19388,Q9NX70
1,P19388,A0JLT2
1,P63000,Q99836
1,P63000,Q02779
1,P19388,P52435
1,P61218,P30876
1,Q13309,Q9H211
1,O43184,P17936
1,Q13309,P24941
1,Q13309,P15923
1,Q13309,Q9UMW8
1,O14654,P62993
1,Q13309,Q9NTG7
1,P62487,P36954
1,Q13480,Q07021
1,Q13480,Q99759
1,P46013,Q16666
1,Q9GZS1,Q15653
1,P19438,O95429
1,Q9GZS1,P26196
1,Q9UBW8,Q99627
1,P19438,Q9BXW9
1,Q99627,Q8TEB1
1,P19438,P0CG47
1,Q9UKV3,Q9BZZ5
1,P61981,P27448
1,P61981,P62995
1,Q504Q3,Q8IUF1
1,Q9Y4A5,Q9Y230
1,P61981,P49840
1,P61981,Q5VTL8
1,P61981,Q13627
1,P61981,Q8WUI4
1,Q92547,Q13105
1,P61981,Q9P0K7
1,P67870,Q8IY57
1,Q9H078,Q9BXB5
1,P61981,Q9UBF8
1,P50613,P24928
1,P61981,Q86X29
1,Q9HC98,Q93008
1,P61981,Q13153
1,P51946,P18074
1,Q9HC98,Q9HC35
1,P61981,Q7KZI7
1,Q9UHV9,Q9H6T3
1,Q13177,P25205
1,P61981,Q00536
1,P61981,Q6ICG6
1,Q13315,P54274
1,A5YKK6,Q8NDV7
1,Q13315,Q9Y4R8
1,Q13315,P11245
1,P42336,Q92569
1,Q96MU7,P06241
1,Q96MU7,P78362
1,P29692,Q969K4
1,O94875,P31947
1,P05230,P11362
1,P05230,Q14512
1,Q92569,P46108
1,Q8TAE8,Q8N5N7
1,P63104,P55042
1,P63104,P04637
1,Q9H2X6,P29590
1,P63104,P07359
1,P63104,Q16613
1,P63104,P58340
1,P02786,Q30201
1,Q30201,P61769
1,P63104,P06733
1,P63104,P62995
1,O95166,Q9BPW8
1,P63104,P21731
1,O95166,Q8WVZ9
1,Q13043,Q9H4B6
1,Q13043,Q9H2L5
1,Q13043,Q7L9L4
1,P63104,P31749
1,P63104,Q5PRF9
1,Q9NS23,Q01844
1,P63104,P62899
1,P63104,Q9Y2A7
1,P07332,P07900
1,P07332,P15311
1,Q9UBN7,Q96DB2
1,P07900,Q9H7B4
1,P63104,O14744
1,Q9UBN7,P62805
1,P63104,O94875
1,P63104,P07355
1,P07900,P34932
1,P07900,Q9BYZ6
1,P50749,Q13188
1,P61163,P47755
1,O00499,Q13426
1,O43513,Q9BSL1
1,P78347,Q15022
1,P63104,Q9UQL6
1,P07237,Q7Z4N8
1,O60563,Q4G0J3
1,P37840,P02511
1,Q9Y6K1,O75530
1,P63104,P23588
1,O75486,Q9UPT9
1,O75486,O15265
1,P04271,Q15109
1,P26678,Q09013
1,Q13627,Q9NYF3
1,P16234,P01127
1,Q07889,O43639
1,Q8N3F8,Q9NZN3
1,O75592,Q16611
1,Q07889,P08631
1,O75592,P78406
1,Q16832,P13942
1,P04629,P20936
1,Q05193,Q99961
1,Q05193,Q99962
1,P04629,A7KAX9
1,Q9UJX6,Q9UJX5
1,Q16288,Q13501
1,Q16288,P20783
1,Q07890,P46108
1,Q969G3,Q68CP9
1,Q9NRH3,Q9BSJ2
1,O14939,P04406
1,Q13153,O14964
1,Q13153,O43639
1,Q13153,P31749
1,O14613,P60953
1,Q13444,Q5TCZ1
1,Q13444,P06241
1,O95817,O14641
1,Q9ULV8,O43294
1,Q15303,Q92796
1,Q9UKV8,Q9H9G7
1,Q9UKV8,P46776
1,Q9UL18,Q9UPY3
1,Q9UPY3,Q96J94
1,P52630,P00533
1,P01137,Q03167
1,Q96FJ2,Q9Y4I1
1,P01137,P08253
1,P01137,P14780
1,Q9Y2X7,Q14161
1,P01137,Q12841
1,Q9BZL1,Q9BRX9
1,Q03167,P61812
1,Q9UBQ0,O75436
1,Q9UBQ0,Q92609
1,Q8WXD5,P62304
1,P62258,P08069
1,P25054,P14923
1,Q8N122,Q6IAA8
1,P53992,Q15437
1,O76081,P63096
1,O76081,Q15773
1,P25054,P49792
1,O76081,P49639
1,P25054,Q96N96
1,P62258,P26045
1,Q9UPM8,P84077
1,P63010,Q9Y6Q5
1,P14923,P15941
1,O75935,P47755
1,O15105,O95630
1,P12830,P18206
1,O15105,P31749
1,P57740,Q8N1F7
1,P12830,P30260
1,Q9H444,Q96CF2
1,Q9Y3F4,Q9UBU9
1,Q9Y3F4,P15531
1,P12830,P13010
1,O95347,O75365
1,Q9NQB0,P49768
1,Q13573,P10276
1,Q13573,O75643
1,P38919,O75494
1,Q13573,Q9UJV9
1,Q13573,P23246
1,Q9Y297,Q712K3
1,Q13573,Q9BUQ8
1,Q13283,Q13823
1,Q13283,Q9H6R4
1,Q9Y297,Q15653
1,Q9Y297,Q9C026
1,Q13573,Q16181
1,Q13573,Q00839
1,Q13573,P43246
1,Q9Y297,Q9H3D4
1,P19784,Q8IY57
1,Q9Y297,O60346
1,Q13573,P26368
1,Q13573,Q8IYB3
1,Q13573,Q9HCS7
1,P49757,Q16555
1,Q9Y297,Q5XKE5
1,Q9Y297,Q5D1E8
1,P38936,Q00526
1,P38936,P30281
1,P38936,Q96N67
1,Q9Y297,O00418
1,Q9HB90,Q7L523
1,Q96J02,Q9H3D4
1,Q96J02,Q92783
1,Q96J02,Q99732
1,P05121,P00750
1,Q96J02,Q9BY11
1,P26651,P11940
1,Q08752,P12956
1,P29372,P23142
1,Q15382,P42345
1,P08697,P07477
1,P35659,P68431
1,O60232,Q9H0J4
1,P40818,P78386
1,P05549,P06748
1,Q9UGK8,O60341
1,Q9UBF6,Q9NWX5
1,Q14315,P45985
1,Q14315,O15259
1,Q14315,Q5VV17
1,A0JLT2,Q9BUE0
1,A0JLT2,Q13503
1,P04004,P01042
1,P05452,Q01804
1,P05452,Q9Y2W1
1,Q96CW5,Q96RT8
1,P67809,P04637
1,Q96CW5,Q8NHV4
1,P67809,Q9GZV1
1,Q9Y3B2,Q9Y450
1,P01375,Q13546
1,P01375,Q9BYM8
1,Q96JB2,Q96MW5
1,P67809,Q07021
1,Q9H9E3,Q9UP83
1,Q9H9E3,Q9Y2V7
1,O14920,P25963
1,P67809,Q13283
1,O43395,Q13435
1,O14920,Q9ULZ3
1,P67809,P33992
1,Q86VP1,Q9Y3C5
1,Q9Y2K6,Q8TD30
1,P04637,P48730
1,Q07817,Q7Z465
1,Q07817,Q13625
1,P04637,Q9H4B4
1,P41235,Q13310
1,P28340,Q96T76
1,Q9NS87,Q96EK5
1,P55199,Q96JC9
1,P55199,Q5W0Q7
1,P04637,Q13535
1,P04637,Q9BT78
1,P04637,Q13625
1,Q9Y230,Q9NXR8
1,Q9Y230,Q9H981
1,P04637,Q99728
1,Q9Y230,Q92993
1,Q9Y230,Q15906
1,Q9Y230,Q9ULG1
1,Q9Y230,Q9H2F5
1,O15111,P19105
1,O15111,Q99759
1,P55196,Q93008
1,P48730,O14640
1,P04637,Q00535
1,Q99816,Q6UWE0
1,P04637,Q86TM6
1,Q96QG7,Q96EF0
1,Q96AY2,Q8IY92
1,Q99816,Q53EZ4
1,Q8IY31,Q9BQD3
1,Q99816,P04150
1,P15923,P23409
1,P51959,O14976
1,Q05086,O14933
1,P04637,P09429
1,O15160,Q9Y535
1,P04637,P31947
1,P04637,P62913
1,P60484,P31749
1,Q96AX1,Q9P2Y5
1,P04637,Q9ULJ6
1,P04637,Q53GS9
1,P60484,P50914
1,P60484,Q99497
1,Q9HAV0,O60262
1,P60484,P68371
1,Q9HAV0,P59768
1,Q99986,O60934
1,Q15831,Q9C0K7
1,Q15831,P08238
1,Q8WY64,O14950
1,Q93009,Q53GL0
1,P04637,O95155
1,Q9Y5K5,O00231
1,P04637,P40337
1,P04637,Q13263
1,P04637,Q16539
1,Q9Y5K5,Q53TQ3
1,Q9Y5K5,Q9ULG1
1,P04637,Q13885
1,P48556,O43242
1,P48556,Q16186
1,Q76FK4,Q7L523
1,P04637,P17987
1,Q7L523,Q6IAA8
1,P04637,P78371
1,P04637,P62979
1,Q9H3D4,Q99729
1,P62879,P63215
1,O60262,P16520
1,P18031,P17655
1,Q12913,P08581
1,Q12913,P00533
1,Q8TE85,Q9NZI5
1,P55040,Q9P107
1,Q14449,P11362
1,Q9NZC7,O75533
1,O43639,P48059
1,Q9Y2M5,Q9H8V3
1,Q9H8V3,Q68CZ1
1,Q9NZC7,Q6UN15
1,O43639,Q14161
1,P60520,P15311
1,O43639,O43516
1,P08238,P09651
1,P08238,P13639
1,P01040,P09668
1,P08238,Q9UNE7
1,Q9BWU1,Q9BTT4
1,Q9BWU1,Q9BUE0
1,P08238,Q96Q40
1,P08238,P31948
1,Q9NPJ6,Q9BTT4
1,Q92831,P10914
1,Q03135,P00533
1,Q9GZQ8,O75143
1,Q03135,P41134
1,Q9HAF1,Q15906
1,Q92621,Q8N1F7
1,Q8N2W9,Q15797
1,Q13535,P38398
1,Q9BXS5,O43747
1,Q9BXS5,Q10567
1,Q96A56,P60520
1,P49715,Q10586
1,P09874,P09884
1,P53567,P49716
1,P30281,Q9Y2D1
1,Q13227,O43196
1,P09874,P84243
1,P09874,P16403
1,P49736,Q9BTE3
1,P09874,P68431
1,P09874,Q9NTX7
1,P33993,Q9BTE3
1,Q8WTS6,Q9UHV2
1,P09874,P00533
1,P61247,Q9NX58
1,Q16666,Q9H7B2
1,Q00597,O15360
1,Q16666,O15213
1,Q07912,Q96PU5
1,P18887,P49916
1,P18887,Q7Z2E3
1,P18887,P27695
1,Q16666,Q92615
1,Q92851,O00220
1,Q16666,Q9NX58
1,Q16666,Q8NEJ9
1,Q14191,Q13315
1,O43353,P63173
1,O43353,P98170
1,O43353,Q13489
1,O43353,Q7Z434
1,O95429,Q93038
1,P30260,Q16763
1,Q13200,Q16401
1,Q9UGN5,P05204
1,Q13200,P23508
1,P52434,Q9Y535
1,Q13200,Q16186
1,O60610,O00212
1,O60610,P46940
1,P49674,O00327
1,P49674,P56645
1,Q9NZQ3,Q8WX93
1,P36957,Q92995
1,P49674,Q92997
1,P49674,P08238
1,P19086,O43665
1,P01024,P00751
1,Q01081,Q9UBU9
1,Q01081,Q07955
1,P08865,P15880
1,Q8IUQ4,P43146
1,Q8IUQ4,Q7Z6J0
1,Q8IUQ4,P51825
1,Q13428,Q8TAF3
1,Q13428,Q9H0E7
1,Q12778,P06493
1,Q9UBU9,O14787
1,Q9NS61,Q9NZI2
1,Q8IUQ4,Q9Y6H5
1,Q9UBU9,P26378
1,Q8IUQ4,P37840
1,Q9UBU9,Q9UI26
1,Q9UBU9,Q96T37
1,Q9UBU9,Q9Y3Y2
1,Q02413,O94782
1,Q15691,Q99501
1,Q06330,O60341
1,Q15691,O75665
1,O75400,Q15428
1,P62873,P63218
1,P22695,Q9NQC3
1,Q9H4B6,Q9NRM7
1,Q13188,Q9NRM7
1,P45985,O43318
1,P45985,P31749
1,Q9NQC3,P10415
1,Q92833,Q15022
1,Q9NRM7,Q9H8S9
1,P09936,Q9UK80
1,P02647,Q8WTV0
1,P02647,P02671
1,O94782,Q6ZVD8
1,P50552,Q9UQB8
1,P27797,P48039
1,P06748,Q92522
1,P19320,P46782
1,P06748,Q9NXF1
1,P04114,O60216
1,P19320,Q14839
1,P06748,P36578
1,Q92558,Q9NYB9
1,P07737,Q8N8S7
1,P19320,P30041
1,O00401,Q15811
1,O00401,O75400
1,O00401,Q9UNF0
1,P19320,O75146
1,P54278,Q9Y2M0
1,O00401,Q15642
1,P35637,O75494
1,P17081,O14613
1,P19320,Q12905
1,P17081,Q9BYG5
1,Q92993,P47712
1,Q8N8S7,Q9UGI8
1,P16220,Q6SA08
1,P19320,P49368
1,P02788,P61626
1,P27824,Q01453
1,P00374,P10809
1,P02545,P20700
1,P35232,P04049
1,Q01196,Q13951
1,P35232,Q9UQL6
1,P19320,Q9Y3C6
1,P19320,P62829
1,P17936,P02452
1,P19320,P11387
1,Q9UHX1,Q9UHR5
1,Q01094,P25440
1,Q9UHX1,Q9BQ52
1,P19320,P11166
1,Q01094,Q92547
1,Q9UHX1,Q16851
1,P19320,P49736
1,P19320,Q15365
1,Q15375,O43921
1,Q01094,Q92831
1,P51531,P38398
1,P51531,O14497
1,P19320,O60506
1,P68133,Q96AX9
1,P01225,P01215
1,P19320,Q8WWM7
1,Q13547,Q03181
1,P02511,P43320
1,P19320,P45880
1,P19320,P60660
1,P19320,P08727
1,P19320,Q9UNQ2
1,Q13547,Q99638
1,Q13547,O75081
1,P19320,P33993
1,P19320,P33992
1,P19320,Q9UPN3
1,P26022,P98066
1,Q13547,P29590
1,Q13547,P35251
1,P19320,P26599
1,P22392,Q9UII4
1,Q13547,P40763
1,P19320,Q13283
1,Q9P2W9,A2RRP1
1,P19320,Q13151
1,P19320,P20700
1,P23508,P26639
1,P19320,Q86UX7
1,P23508,P00492
1,P19320,P51148
1,Q13547,Q9UBW7
1,P05141,P12236
1,Q01201,Q92785
1,Q13547,P06748
1,Q01201,Q96GM5
1,P19320,Q9H444
1,P19320,P69905
1,P19320,P09211
1,Q99460,Q9UNM6
1,Q13547,Q9NRZ9
1,Q99460,O00232
1,P13612,O00214
1,P13612,P26010
1,O00232,P62333
1,P78509,P98155
1,Q13547,P61964
1,P35221,P35222
1,Q13547,Q9ULU4
1,P83876,Q53GS9
1,Q9NQC7,O95786
1,P12277,Q96DX5
1,P08670,O95045
1,P08670,Q9HC29
1,P62899,O15479
1,P51532,Q15532
1,P51532,P24864
1,P51532,P60709
1,P51532,Q969G3
1,Q13835,P15924
1,Q99750,P49639
1,P51532,Q9UK53
1,Q01543,Q13351
1,P51532,Q92784
1,P51532,Q06330
1,P27694,P35244
1,P02751,P07585
1,P49418,Q9Y371
1,P27694,O15360
1,P27694,Q9BVW5
1,P02751,P98160
1,Q16611,Q9UQ35
1,P39748,P54132
1,P61758,Q9UHV9
1,P39748,P20248
1,Q15834,Q9UFG5
1,P22626,Q9HA38
1,P49918,Q13309
1,P49918,P20248
1,P09012,P31939
1,P20585,P43246
1,Q15369,O60739
1,P78362,Q9BTC0
1,O60921,P00492
1,Q99638,Q99615
1,Q99638,Q92547
1,Q15369,Q96L50
1,Q99638,Q07817
1,Q9Y253,P51587
1,P62877,Q13618
1,Q07864,Q9NR33
1,P62877,P23443
1,P08253,P80098
1,P08253,Q9BXB5
1,P32969,P23396
1,P49368,Q00535
1,Q9H0R8,Q3MII6
1,Q8TEY7,Q92813
1,P78368,Q9HCP0
1,Q16630,Q8N684
1,P39060,Q15113
1,Q15054,P49005
1,P62333,O00231
1,Q9H446,Q9Y295
1,P18124,P61254
1,Q6UN15,Q9P2I0
1,Q13162,Q06830
1,O43488,O95154
1,Q15797,O43541
1,Q15797,O60315
1,P62854,P62273
1,Q15797,P46934
1,Q15797,Q6PEW1
1,P07288,P01023
1,P24928,P49336
1,P53350,P28066
1,P53350,P51587
1,P26641,P26640
1,P24928,P62875
1,P53350,Q9Y2K6
1,P24928,Q9NX70
1,P53350,O60271
1,P43246,O75365
1,P53350,Q9Y5Q9
1,P24928,Q12996
1,P57086,O14978
1,P57086,Q96JS3
1,O43617,Q9Y2L5
1,P25788,Q96GD4
1,P25788,Q15008
1,Q13131,Q13451
1,P25788,Q00987
1,Q00535,Q9C098
1,Q9HB96,Q9BXW9
1,P13671,P01031
1,P25786,P28074
1,P63096,Q9NPG2
1,P25786,P60900
1,Q9BXW9,Q92993
1,P25786,Q99436
1,O75369,O43396
1,P35998,P28074
1,P60900,Q9UNM6
1,P28074,P54578
1,P50991,P40227
1,P28065,P25787
1,P16520,P63218
1,P16520,P59768
1,Q9Y2Q5,P42345
1,P22087,Q96RG2
1,Q9Y6N9,Q495M9
1,Q9HCS7,Q14562
1,P28065,P28070
1,P04083,Q9UHP3
1,P25787,Q9BQ83
1,P54725,P55036
1,P07225,P20851
1,P04070,Q9UNN8
1,P54725,P54252
1,P54725,P35998
1,P25787,O00487
1,P19525,P62136
1,P19525,O75569
1,P54725,Q9UHP3
1,P54725,Q96IV0
1,P19525,P06748
1,P35579,P35580
1,P19525,Q15633
1,P35579,P11171
1,P19525,P46087
1,P78318,P50990
1,P78318,P04792
1,O15344,P51668
1,O15344,P61077
1,O15344,P61088
1,Q13217,Q9NZJ5
1,Q13217,P11142
1,P36873,O95685
1,P22301,Q13651
1,P36873,P24941
1,P36873,P30281
1,Q13002,Q9Y3R0
1,P52790,P41159
1,O95747,P55011
1,P21246,Q9UM73
1,O95070,Q9NQ11
1,P36873,Q9UQ13
1,P51610,Q92560
1,P99999,Q9UHB4
1,P36873,Q9UKX7
1,P51610,Q01167
1,P36873,P62140
1,O15169,Q9H7D7
1,P46100,Q14240
1,P62701,P62280
1,P62136,P38398
1,P62136,O14727
1,Q00839,P62888
1,P62136,Q86XI6
1,P61964,Q9H7Z6
1,Q00839,P62249
1,Q00839,Q9BVS4
1,P62136,O00566
1,P62136,Q5UIP0
1,Q00839,P62750
1,P23396,P46782
1,Q9UQE7,O95072
1,Q9UQE7,Q8WVM7
1,P62136,O95400
1,Q8ND90,Q6PEW1
1,Q8ND90,P0CW24
1,P20823,Q9H0N5
1,P62136,Q9Y265
1,Q8N5F7,Q9UJV9
1,Q9Y5M8,P54578
1,O60216,Q7Z5K2
1,Q5TA45,Q9NV88
1,Q02750,P41279
1,O14777,Q9BZD4
1,O14777,P35998
1,P01106,Q99741
1,Q96S59,Q9H871
1,O00231,O00487
1,P01106,P61244
1,P51784,Q96G74
1,Q14160,P48065
1,P51784,Q14669
1,P01106,Q6P2Q9
1,P51784,Q14145
1,P51784,Q9NYZ3
1,P01106,P43246
1,P08195,Q9Y2Q3
1,O95786,Q8IUD6
1,Q9Y4J8,Q96EV8
1,Q9Y4J8,O15061
1,Q9Y5V3,Q8NG27
1,P01106,P02545
1,Q6P1J9,Q92541
1,Q9UMW8,P05161
1,P01106,Q8WUM0
1,P98170,P55211
1,P01106,O94906
1,Q7Z6Z7,P11441
1,P01106,Q13569
1,P35125,P10916
1,P98170,O43236
1,P49721,P28062
1,P49721,O00487
1,P01106,Q9UPT9
1,Q96BD8,Q8WVK7
1,O43318,Q8N2H9
1,O43318,P51617
1,Q9UPT6,Q99683
1,Q9UPT6,P53779
1,P13804,Q8IWL3
1,Q6VAB6,P07900
1,P09467,O00757
1,O43318,Q16543
1,P61289,P38432
1,Q8WXH0,Q9UH99
1,Q8WXH0,O94901
1,P42229,Q15303
1,Q13033,Q9NRL3
1,Q13033,P50990
1,O43464,Q96CA5
1,P49023,P23258
1,P09651,Q96KR1
1,P23246,Q8WXF1
1,P51692,Q13287
1,P48039,Q96AG4
1,O00264,P39656
1,P02649,Q9BQ95
1,P10636,P49841
1,Q7Z4G1,Q9P000
1,Q9Y6G5,Q9P000
1,P10636,Q7KZI7
1,P10636,Q13509
1,O95831,Q5JTV8
1,Q96SB3,P18089
1,Q96SB3,P62068
1,Q8IW19,P12956
1,P17342,P23582
1,P00451,P00742
1,P23467,P35222
1,Q13895,Q9ULX3
1,Q92620,O60231
1,Q05655,P57078
1,Q16659,O14965
1,Q6I9Y2,Q13838
1,P67775,Q13362
1,Q13769,Q9Y3Y2
1,O60716,P28827
1,O60716,Q9UMD9
1,Q15291,O15550
1,P24390,Q7L1Q6
1,P24390,Q13530
1,P67775,P50990
1,P23142,Q13361
1,Q9NP98,Q08209
1,P67775,Q9H0K1
1,P78371,Q8WZ74
1,P98164,O75553
1,P67775,O96017
1,Q93063,P62273
1,P98164,P57105
1,P98164,O14908
1,Q8N423,P30511
1,Q14114,P78509
1,P49760,P49761
1,P39019,O15479
1,P39019,P25398
1,O14910,Q9NZW5
1,P41134,P15884
1,P49841,O75952
1,P28161,P09488
1,P21266,P46439
1,P49841,P31751
1,P49841,Q9P0R6
1,O75832,Q15008
1,P49841,Q16637
1,O75832,Q9Y5K5
1,P30679,Q99614
1,P49841,P54252
1,P29474,Q8IVI9
1,O60244,P49336
1,O60244,P03372
1,P25685,Q01804
