Cls,IntA,IntB
1,P68036,P38398
1,Q9UHB9,P61011
1,P35568,Q8N122
1,P04792,P43320
1,P35568,Q8N3Y1
1,P01730,P61073
1,P04792,P78417
1,P05556,P15529
1,P05556,P02751
1,P12273,Q5W0Q7
1,O00206,Q9NPH5
1,P10415,P49768
1,Q16082,P02489
1,P05556,P60033
1,P78545,Q9NSB4
1,Q9BX66,P56537
1,O43491,P42261
1,Q8WU20,P11362
1,Q8WU20,P07949
1,P60228,O00303
1,P11274,Q9H2K2
1,P53805,P16298
1,Q9NR81,P61586
1,P61586,P16389
1,Q99459,O43660
1,P61586,O75962
1,O15265,Q9UPT9
1,P61586,Q9NZN5
1,Q99459,P62851
1,Q96B26,Q5RKV6
1,Q99459,Q9H4L4
1,Q96B26,Q9NQT4
1,Q13464,P61587
1,Q99459,Q07955
1,Q99459,Q7Z3B3
1,Q99459,P19784
1,P52565,P15153
1,Q12834,P30260
1,Q5RKV6,Q16666
1,P52565,Q99729
1,Q9NQT4,Q01780
1,Q12834,Q9UJX3
1,P52565,Q01844
1,Q07960,P60953
1,Q9Y3C5,P45974
1,Q9Y3C5,P0CG47
1,Q12802,P10827
1,P17987,P67775
1,Q16602,O60895
1,Q12802,Q16611
1,P17987,Q9HCN4
1,O15085,O43157
1,O15085,O15031
1,P17987,P24941
1,Q13418,P48059
1,Q13418,Q7Z4I7
1,Q13418,Q9Y3T9
1,Q13418,Q9H2U1
1,P48643,Q13418
1,P48643,Q00535
1,P48995,Q14573
1,P48643,P19320
1,O15068,P63000
1,P03973,P28799
1,O95190,O14977
1,Q13418,Q15293
1,Q14596,P49840
1,Q14596,Q9H0R8
1,Q14596,Q9H492
1,P06729,P09326
1,Q14596,Q9GZQ8
1,Q9BY11,O75128
1,O95602,Q9H6T3
1,Q9P0L0,Q99614
1,O95602,Q3B726
1,O95400,Q7Z591
1,Q9P0L0,Q99623
1,Q9P0L0,O43678
1,P59780,Q9Y2T2
1,O43586,P61254
1,Q9Y679,O94817
1,P27487,P48061
1,Q6ZW49,P16104
1,P27487,Q07325
1,Q9UER7,P46100
1,P51677,P51671
1,P78346,O75817
1,Q9UER7,Q9H3D4
1,Q99575,Q16666
1,P78345,Q9BUL9
1,Q9UER7,P04792
1,Q9BUL9,Q969H6
1,Q12873,P03372
1,P40616,Q13439
1,P40616,Q8IWJ2
1,Q12873,O14519
1,O15162,Q8WWR8
1,Q96ST3,Q9H160
1,Q96ST3,Q9HAJ7
1,Q08379,O00506
1,Q96BH3,Q02363
1,O14746,Q96BK5
1,O15143,O15144
1,O00512,Q6P1J9
1,P12004,Q9UIF7
1,P07910,P09651
1,Q9Y5S9,Q15287
1,Q96BK5,P62899
1,Q96BK5,P39019
1,Q99570,Q92622
1,P12004,Q9UNA4
1,P12004,P28715
1,P12004,P30307
1,P12004,Q14527
1,Q86US8,Q92900
1,P12004,O15304
1,Q96EZ8,P67870
1,Q96EZ8,Q9C086
1,P12004,O60216
1,P24385,Q5XUX0
1,P24385,Q96PU4
1,P07949,P56159
1,P07949,P46108
1,O43432,O15372
1,P46527,P62258
1,P46527,P49815
1,P46527,P30279
1,P46527,Q13619
1,O43508,Q8N302
1,P46527,P14635
1,P46108,Q9ULV8
1,O75449,Q9BVA0
1,P46527,P49427
1,Q16401,Q16186
1,Q00534,Q16543
1,Q9Y6K9,Q8TEL6
1,Q00534,Q01196
1,P62191,P25787
1,P62191,O60341
1,Q9Y6K9,P08238
1,Q9Y6K9,Q02246
1,Q9Y6K9,Q13535
1,O15379,O43593
1,Q12982,P60953
1,O60684,Q01201
1,Q9Y6K9,P0CG47
1,Q9Y6K9,Q9H0F6
1,O15379,P29590
1,O15379,P37231
1,Q15717,Q96CS3
1,Q03113,O95977
1,O43741,Q9P246
1,O43741,O95278
1,O43741,Q9H2G9
1,P54619,Q9Y478
1,O15379,Q15466
1,P07333,P09603
1,O15379,Q6UB98
1,O15379,Q01196
1,P12272,P49407
1,P21731,P62491
1,P68431,Q9BVI0
1,Q15599,P07550
1,P68431,Q8WXI9
1,P68431,O75367
1,Q15599,P40879
1,Q9UJX3,Q9UJX6
1,Q15599,O60346
1,Q14974,P54274
1,Q14974,P37198
1,Q14974,O95373
1,O43815,Q14BN4
1,Q14974,P78406
1,Q9ULX6,P50402
1,P00734,P25116
1,Q92769,O75446
1,Q92769,Q9UBB5
1,Q03519,P30499
1,Q92769,Q9UBC3
1,Q9HCE7,Q9H469
1,Q9HCE7,Q92519
1,Q92769,Q9UBW7
1,Q13561,Q9NZ32
1,Q92769,Q02880
1,Q92769,P28749
1,Q92769,Q9BZS1
1,Q92769,Q969G3
1,P00918,P02730
1,Q92769,Q9P2R6
1,Q99583,P61244
1,P40855,Q9UBJ2
1,P40855,Q92968
1,Q92769,O60315
1,Q71SY5,Q9BUE0
1,O75586,A0JLT2
1,O75586,Q96RN5
1,Q92769,Q7Z589
1,O75586,Q9H944
1,Q99623,P03372
1,Q99623,Q13530
1,P19793,O15164
1,P19793,Q14994
1,P19793,Q9UBK2
1,Q96L91,Q9Y265
1,Q99623,P19320
1,P19793,P10827
1,Q99623,P56180
1,Q96L91,Q6PJQ5
1,P04049,P01116
1,P04049,O15519
1,P04049,Q3ZCQ8
1,P04049,P31947
1,Q07869,Q13133
1,P04049,Q9UNE7
1,Q9Y618,P35869
1,P11142,Q9NZL4
1,Q96F46,Q16552
1,Q9Y618,Q969S8
1,P11142,Q00613
1,Q99615,P07900
1,Q99615,Q709C8
1,P11142,P53041
1,Q9UQ35,Q9BXB5
1,P11142,P37840
1,Q15287,Q6P2Q9
1,Q9Y618,P04637
1,O75376,P51608
1,Q15287,Q9C0J8
1,Q15287,Q9BXP5
1,P16035,P08253
1,Q15287,Q16630
1,O75376,Q96T58
1,O75376,Q13227
1,O75376,P37231
1,O15273,Q8TDC0
1,O15273,P50461
1,Q99496,Q9HC52
1,Q13618,Q8WVZ9
1,O75376,Q15424
1,Q99496,Q6W2J9
1,Q99496,P61964
1,Q99496,O95931
1,Q13618,Q8NFY9
1,Q99496,P63208
1,Q9UBK2,Q93074
1,Q9UBK2,Q969H0
1,Q13618,Q9BTE7
1,Q99496,Q8IWI9
1,O95257,P37231
1,O95257,Q9BVJ6
1,Q13190,P46379
1,Q14186,Q9H0A8
1,Q9P253,Q9H269
1,P31946,P30291
1,Q14186,Q7Z4G1
1,P31946,O43896
1,Q9NQS7,Q96GD4
1,O75461,Q9H0A8
1,P31946,Q9UQL6
1,P31946,Q92574
1,Q9UPN9,Q9Y5B9
1,O15350,Q99471
1,Q9HC29,Q10471
1,Q96JB5,O94874
1,Q96JB5,Q96HY6
1,P31946,Q96Q42
1,Q9GZX9,Q9H2X0
1,P29084,P52655
1,P29084,Q00403
1,P31946,Q9NPC2
1,P29083,P49848
1,P29083,P19447
1,P31946,P85037
1,P32780,Q6P1K8
1,Q08117,O95475
1,Q9HCN4,P62487
1,P50591,O14798
1,P50591,Q9UBN6
1,P23193,Q00403
1,P46783,P62701
1,Q00403,Q04206
1,P31946,Q9NZQ3
1,P35269,Q00839
1,O00170,P35869
1,O00170,P27540
1,O00170,P07900
1,Q12824,P51608
1,O95819,Q9H0R5
1,Q9UJY1,O14558
1,Q92643,Q969N2
1,Q14164,P31939
1,Q14164,P13797
1,Q14164,Q9Y4L1
1,Q92922,Q9NZC7
1,P09619,P85037
1,Q14164,O00571
1,Q99653,Q14940
1,Q92922,O14497
1,O15372,Q9Y6I4
1,Q13263,P78317
1,P01112,Q5U651
1,O15371,Q9Y6I4
1,Q13263,Q13418
1,Q13144,Q9NR50
1,Q14978,O95602
1,P21860,O14511
1,Q9ULK4,A0JLT2
1,O43264,Q9NZ43
1,Q9ULK4,Q92731
1,Q9ULK4,Q71SY5
1,O95229,Q9BZD4
1,P55327,O43399
1,Q9UBK5,P26718
1,Q93062,O43251
1,Q9Y4H2,P04629
1,Q969T4,Q96FW1
1,P61158,O15511
1,P46937,Q8NI35
1,P61158,Q92747
1,O43719,P24928
1,O94763,Q9NPF5
1,P63000,P53365
1,O94763,Q9Y230
1,O15511,O15144
1,P19388,P62487
1,P63000,P14598
1,Q99698,P67870
1,P61218,Q9Y2Y1
1,P19388,P07900
1,P61218,P36954
1,P68363,Q9BQE3
1,P19387,P62875
1,P19387,Q9BTT4
1,Q13309,P24864
1,P42338,P62993
1,P25440,P62805
1,Q99608,P80303
1,Q99608,P08138
1,P46013,Q9BYG3
1,Q13480,P46108
1,Q9H410,Q96IY1
1,Q9H410,Q9HBM1
1,Q9GZS1,Q9BUJ2
1,Q9UBW8,Q8TEB1
1,P19438,O14920
1,Q99627,Q9H9Q2
1,P61981,Q14739
1,O14795,O15020
1,Q9UBX5,P28300
1,Q9Y4A5,Q9UPT9
1,P61981,O43896
1,Q9Y4A5,Q92993
1,Q9Y4A5,Q96BN2
1,Q9Y4A5,O95619
1,P67870,P38936
1,Q12888,P38398
1,P61981,Q32P44
1,P61981,Q9P0V3
1,P50613,Q6ZYL4
1,O75716,Q05084
1,O75716,O75116
1,P50613,P19447
1,O43283,P30048
1,P61981,Q15393
1,P50613,O00267
1,P50613,P08238
1,P15336,Q9NR55
1,Q01831,P19447
1,Q9UKN8,Q9H1D9
1,P51946,Q96JH8
1,Q9HC98,Q15758
1,Q9HC98,Q9NVI1
1,Q9HC98,Q5JVF3
1,P61981,O94915
1,P22670,Q92949
1,P35638,O43791
1,Q9NQP4,O43172
1,P61981,Q99683
1,P61981,Q9UQL6
1,Q13315,P50542
1,P11387,Q8IW19
1,P61981,P15056
1,P61981,P30304
1,P61981,P29074
1,P17181,P01574
1,Q9NYB9,Q13049
1,Q9ULM6,Q9HCJ0
1,P29692,P26641
1,P29692,Q05639
1,Q9BVJ6,Q16666
1,P09038,P98160
1,P09038,O75487
1,P63104,P08670
1,Q9UBE8,P14618
1,Q9UBE8,Q5U5X8
1,Q9Y3C7,Q9BUE0
1,Q05209,O43294
1,Q9Y265,P37268
1,P02787,P17936
1,Q9UP52,Q30201
1,P63104,Q9Y2U5
1,Q9Y265,Q9C086
1,Q9Y265,Q15906
1,Q9Y265,Q9Y5K5
1,Q13043,Q13188
1,Q7Z569,Q9NP66
1,Q9NS23,Q13043
1,Q9NS23,P46821
1,Q13043,P62701
1,Q9NS23,Q13188
1,P63104,Q96F86
1,P63104,Q6ICG6
1,P63104,P05067
1,P07900,Q00613
1,P63104,P00558
1,P07900,Q9H093
1,Q9UBN7,Q9BQB6
1,P07900,O94966
1,P07437,O75381
1,P07437,P19320
1,P07900,Q96EB6
1,P63104,Q13625
1,P63104,Q15154
1,Q9H0F6,P20701
1,O60563,P50750
1,P49795,P09471
1,Q9Y6K1,P68431
1,Q9Y6K1,P84243
1,P63104,P42345
1,O75486,Q92831
1,P48645,Q9HB89
1,P63104,P15056
1,O95352,Q9H492
1,P23297,P17302
1,P04271,P10636
1,Q9GZX6,Q08334
1,O96019,Q9Y265
1,Q13627,P49356
1,Q9P0V3,Q9HB21
1,Q8IYB3,P35637
1,Q6PKG0,P23396
1,Q07889,Q12929
1,Q15393,Q13435
1,O75592,Q8TAF3
1,P04629,O14908
1,Q8ND76,Q00536
1,Q6P5Z2,A1A4S6
1,P24534,P26641
1,Q12929,Q9UQB8
1,P23469,Q14721
1,Q05193,Q6XZF7
1,Q9UJX6,Q9UJX2
1,Q05193,P57075
1,Q05193,Q9UQ16
1,Q9UHF4,Q6UXL0
1,Q969G3,Q9UKL0
1,O14939,P84077
1,Q9NRH3,Q96RT8
1,Q13153,P53667
1,Q13153,Q14155
1,Q13153,Q7L0Q8
1,O00541,Q8WTT2
1,Q13153,Q00535
1,Q13153,Q9NVF7
1,Q9P246,Q13586
1,P53803,Q9BTT4
1,Q9UKV8,Q9UPQ9
1,O95817,Q15427
1,Q9UKV8,P60866
1,Q15303,Q12816
1,P49798,P53618
1,Q9UL18,Q9UPQ9
1,P01137,Q06828
1,Q9Y2X7,O43294
1,Q8TDX7,O15460
1,P37023,P17813
1,Q9UBQ0,Q4G0F5
1,Q9Y2X7,O43639
1,Q96QK1,O75436
1,Q13347,Q9Y6I4
1,Q13347,P60228
1,P06733,P0DI81
1,P06733,Q9Y6Y0
1,P62258,Q92934
1,Q8N122,Q96B36
1,P62258,Q99759
1,P13489,Q9UN86
1,P25054,Q9NR80
1,P25054,P35222
1,P62258,P27448
1,O76081,Q15126
1,O76081,Q96CS3
1,P25054,Q5JTC6
1,P25054,P29692
1,Q9Y6B7,O43427
1,P63010,P19320
1,Q6VY07,P11717
1,Q01780,Q16666
1,P12830,P35221
1,O15105,Q9HCE7
1,O15105,Q8TEW0
1,P12830,P00533
1,Q9Y3F4,Q9H840
1,Q8WUH2,Q9H269
1,O95067,P61024
1,O95067,Q9Y5P6
1,P33151,Q9NPB6
1,Q9NQB0,P09874
1,Q99959,P27448
1,Q13573,P38919
1,Q13573,P11940
1,Q9Y297,O43847
1,Q9Y297,Q14145
1,Q9Y297,Q9Y266
1,P19784,Q9BYG3
1,P19784,Q6PII5
1,Q9Y297,Q9BT78
1,Q9Y297,Q9UH99
1,P38936,Q00535
1,P38936,O75419
1,Q96J02,O75113
1,Q9Y297,Q01664
1,Q96J02,Q9BT67
1,P15260,O60674
1,Q08752,O95433
1,P07996,P08253
1,P23458,O14543
1,Q92890,P11441
1,Q92890,O94888
1,P49815,Q9P0N9
1,Q9H9Y6,Q9H5J8
1,P40818,Q15323
1,P05549,P04637
1,Q96L34,P27816
1,P00750,P27797
1,Q9UBF6,Q9H672
1,P23258,Q9BSJ2
1,P00749,Q03405
1,P23258,Q9UHV9
1,P35227,Q8IXK0
1,Q9HC77,Q15468
1,Q9HC77,Q6UVJ0
1,P04004,P01137
1,P35227,P35226
1,Q96HE7,Q9BS26
1,P01375,P20333
1,O14920,O43734
1,Q14746,Q9H9E3
1,O43395,Q53GS9
1,P67809,P26599
1,O43395,O43172
1,O14920,O43524
1,O43395,Q9UMS4
1,O14920,Q13233
1,O14920,Q00839
1,O14920,P23396
1,O14920,Q9UNS2
1,P67809,Q00341
1,Q86VP1,Q13546
1,Q14653,Q14164
1,Q8NFZ5,Q04206
1,Q14653,O43765
1,P54764,O94989
1,Q03405,Q07954
1,P04637,Q14186
1,O43172,Q96DI7
1,P04637,Q16637
1,O43172,Q7L2J0
1,O43172,Q9BTD8
1,Q07817,P29466
1,O43447,Q9Y4E8
1,Q07817,P10415
1,O94817,Q01804
1,O94817,Q7Z6L1
1,P41235,O75716
1,P04637,P51532
1,Q9Y2W2,Q49AR2
1,P55199,P42568
1,P04637,O95997
1,P48729,P20333
1,P04637,Q53T94
1,P34932,P25685
1,P34932,Q00613
1,Q9BUJ2,P55345
1,P38646,Q5SXM8
1,P42684,P04040
1,P38646,P19320
1,O15111,O95163
1,O15111,Q16543
1,Q9Y230,P60709
1,O15111,Q04206
1,P04637,P07384
1,O15111,O75925
1,P04637,P17844
1,O15111,P31751
1,P04637,Q00987
1,P04637,Q9BWC9
1,Q99816,Q8WUM4
1,P15923,P15173
1,Q99816,Q8N5I2
1,P04637,P42858
1,Q06547,Q8NHU6
1,O15160,P62875
1,P04637,Q9H422
1,P04637,P34932
1,P60484,P35226
1,Q9NRR4,Q8WYQ5
1,P60484,P08238
1,Q99986,P38432
1,Q9UBI6,P62879
1,O00566,Q16666
1,Q15831,Q13131
1,Q93009,O15479
1,P04637,Q8TDY2
1,Q93009,Q15287
1,P04637,Q92794
1,P04637,Q96PU4
1,Q9Y5K5,Q6PI98
1,P04637,P82650
1,P04637,P07437
1,Q93009,P0CG47
1,Q93009,P29590
1,Q8IXK0,O95503
1,P62879,P50151
1,P04637,O15055
1,P04637,P15884
1,Q86WV1,P06241
1,Q13330,P78537
1,Q13330,Q8WWY6
1,P18031,P19022
1,Q13435,O95391
1,Q9NVC6,Q9BTT4
1,Q15427,Q9BRX9
1,Q9NPI1,P14316
1,P18031,Q63HN8
1,Q9NVC6,P03372
1,Q9NVC6,Q9BUE0
1,Q9NVC6,Q93074
1,Q9UGJ1,Q08AG7
1,Q9Y221,Q9GZR7
1,O95967,P35555
1,Q9H2M9,O75365
1,Q9UN37,Q9HD42
1,P21453,P08754
1,O75351,O43633
1,Q9NZC7,P30876
1,O43639,Q96P48
1,P60520,Q9Y3U8
1,P60520,Q14257
1,O60749,Q9UNH7
1,P08238,Q14164
1,P08238,Q92598
1,P08238,P04406
1,P07858,Q09019
1,P08238,P53041
1,Q13352,P18084
1,Q8NFH4,Q8NFH3
1,P04080,P09668
1,Q8NFH4,Q96EE3
1,Q8NFH3,Q96EE3
1,P08238,Q13131
1,Q03135,P22307
1,Q03135,P35354
1,Q03135,P60484
1,Q92831,Q06330
1,Q03135,O75581
1,Q92831,P22415
1,Q9HAF1,Q9NXR8
1,Q92621,Q13286
1,P07359,P04275
1,Q9BXS5,P63010
1,Q676U5,O75143
1,Q9UHP7,Q12918
1,Q9NQT5,Q9Y580
1,Q9UNL4,Q9NQC1
1,P49715,Q9Y2D1
1,Q9UNL4,P68431
1,P09874,P07199
1,P53567,Q9NR55
1,P09874,P22415
1,P24864,Q14207
1,P11362,P13591
1,P09874,Q8N2W9
1,Q96S44,Q9NPF4
1,P09874,Q13547
1,O75925,Q9UIS9
1,P09874,Q14134
1,P33993,Q9BRX2
1,P33993,Q12906
1,Q8WTS6,Q9Y468
1,Q8WTS6,Q04206
1,Q16666,Q2NL82
1,Q16666,O60832
1,Q16666,O95478
1,P61247,Q96BK5
1,Q07912,Q9Y5X1
1,Q92851,Q14790
1,Q16666,P42696
1,P18887,O96017
1,Q92851,Q13546
1,Q16666,Q8TDN6
1,P09884,Q14181
1,P09884,P24941
1,P09884,P49642
1,Q13546,Q13490
1,P10244,Q969S3
1,Q16666,O75691
1,Q16666,Q8WTT2
1,Q16666,Q9Y3C1
1,Q7Z2E3,Q13426
1,Q13200,Q9BRP4
1,P13631,Q9UKP3
1,P98161,Q9UKV0
1,P20333,Q9BWF2
1,O43426,Q99962
1,P19429,Q59H18
1,Q02218,Q92995
1,Q02218,P47755
1,Q9NZQ3,Q9NSV4
1,P49674,O14641
1,P01138,P08138
1,P49674,Q6ZRV2
1,Q15172,P19525
1,Q14126,Q08554
1,P26368,Q9UMS4
1,Q8IUQ4,Q16633
1,P63220,P62701
1,Q8IUQ4,O60907
1,Q9UBU9,P61326
1,Q9UBU9,Q07955
1,Q9UBU9,Q99567
1,P60709,P09651
1,O43683,Q9H081
1,P26196,Q96F86
1,P18054,P02545
1,Q15691,Q96GD4
1,Q9Y385,Q86TM6
1,Q15691,P05067
1,P15924,P04264
1,P14921,P15036
1,Q15691,Q9UPY8
1,O75400,P51608
1,O75400,Q8IVF7
1,P62873,P59768
1,P62873,P08754
1,Q9H4B6,O15027
1,P22001,Q12959
1,Q13188,Q6ZTQ3
1,P45985,P53779
1,Q9NRM7,Q96IF1
1,P09936,Q04695
1,Q9UMD9,P12814
1,Q9UMD9,P05783
1,O94782,Q04695
1,P02647,P05067
1,O94782,P47929
1,P35080,Q9UI08
1,Q9H461,P04628
1,P22415,Q02880
1,P50552,O95684
1,P27797,Q07954
1,P19320,P38159
1,P19320,P10809
1,P27797,P04792
1,P04114,P14625
1,P06748,O76021
1,P06748,P61513
1,P19320,P07741
1,Q92558,O94875
1,P19320,P40926
1,P07737,P19320
1,P15311,Q6ZVD8
1,P54278,P43246
1,Q12906,P09651
1,P19320,O43143
1,P35637,P26641
1,P35637,Q9H7E2
1,Q92993,P25101
1,P17081,Q6DT37
1,P19320,P36578
1,P19320,P29692
1,Q92993,Q6PIV2
1,P27824,P15813
1,P19320,P62913
1,P27824,P48039
1,P10809,P05141
1,P35232,P28749
1,P35232,P60709
1,P14543,P02462
1,P28715,Q03468
1,P19320,P19338
1,P43355,Q9NXX6
1,P19320,Q9Y262
1,P19320,O43684
1,P43355,Q8IWZ3
1,Q08999,Q09028
1,P01344,P24592
1,P17936,Q14766
1,Q01094,Q9Y4A5
1,Q9UHX1,O00425
1,P19320,P52594
1,Q9UHX1,Q05519
1,P98095,P35555
1,P19320,Q15366
1,P19320,P62263
1,P25705,Q9UBS0
1,P25705,P48047
1,P06576,P30049
1,P19320,P08670
1,P68133,P62328
1,P19320,P04075
1,Q13547,Q92466
1,P19320,P31942
1,P19320,P60842
1,Q13547,O00422
1,Q13547,Q9UBB5
1,P06396,P49662
1,Q13547,Q6W2J9
1,P19320,O76003
1,P19320,P28331
1,Q13547,Q96BD5
1,P19320,P37802
1,P22392,Q15084
1,P19320,P12956
1,P35228,Q99619
1,Q13547,O60566
1,P19320,P48047
1,Q13547,P15172
1,Q13547,Q00987
1,Q13547,Q9P0W2
1,P23508,O15067
1,P19320,Q13838
1,P19320,Q07020
1,Q13547,O95243
1,P19320,P18621
1,Q13547,Q15466
1,Q13547,P38936
1,Q13547,P03372
1,P19320,Q8N983
1,Q13547,Q16204
1,Q9UNM6,O00231
1,Q9UNM6,Q15008
1,Q13547,Q02246
1,Q13547,Q9UBU8
1,Q13547,Q9P2R6
1,Q9UNM6,P25787
1,P13612,P02751
1,O00232,O00487
1,P35221,P22223
1,Q13547,O15417
1,P08670,Q13835
1,O75348,Q96A05
1,P08670,P07384
1,Q13547,P50991
1,Q13547,P85037
1,P62899,Q9NX58
1,Q14790,P55957
1,P04406,Q9H0J4
1,Q14790,P25445
1,Q14790,Q15628
1,P04899,P08754
1,P51532,P16104
1,P01042,P03952
1,P01042,P07384
1,P49418,Q99962
1,P02751,P35579
1,P27694,Q9BUJ2
1,P09913,P09914
1,P27694,Q9UMS4
1,P39748,P09651
1,P61758,Q504Q3
1,P35250,P40937
1,P15531,Q13232
1,P22626,Q9UBW7
1,P22626,P55795
1,P49918,P15172
1,P78362,P84103
1,Q13111,Q13112
1,Q13111,Q9Y294
1,P78362,Q15696
1,Q15369,Q8N668
1,Q15369,Q9NWX5
1,P43364,Q9H788
1,Q9Y253,P63146
1,P62877,Q14999
1,P62877,Q8N3Y1
1,P22674,P15927
1,Q9BQY4,Q9BUX1
1,P62877,Q16531
1,P62877,Q8IWE4
1,P52701,P54278
1,P49368,Q8WZ74
1,Q92609,O75436
1,P49368,P78318
1,P49368,Q13418
1,Q53G59,O94888
1,P14625,Q9NZJ5
1,P49368,Q92526
1,Q9H0R8,Q8WVZ9
1,P14625,P19784
1,P49368,Q13043
1,P14625,P03372
1,Q6IE81,P35222
1,Q07820,P10415
1,P62333,Q15008
1,P62333,O00487
1,P49916,P12956
1,O00233,P09651
1,Q9HCM9,Q9Y577
1,P49005,Q9HCU8
1,O14508,P19235
1,Q15797,Q92886
1,Q15797,P28070
1,Q06830,P60484
1,Q06830,P00533
1,P62854,P60866
1,P01130,P02649
1,P17028,Q9NWS9
1,Q9C005,P61964
1,P24928,Q9H4Z3
1,P26641,P48039
1,P26641,P12081
1,P24928,O95402
1,P24928,P52435
1,Q9NP66,O94880
1,Q9NP66,Q14687
1,P53350,Q9UKT4
1,O43617,P0DI81
1,P53350,Q9UBC2
1,P20023,P06734
1,Q13085,Q13043
1,P25788,P28074
1,Q13131,Q8TF40
1,O14788,O00300
1,Q9HB96,Q8IYD8
1,O15360,Q9Y5X3
1,O15360,P31749
1,O15360,Q13472
1,P25786,Q9Y4K3
1,Q9Y2Y4,Q05516
1,Q9BXW9,O60934
1,P24394,P05112
1,P25786,P28065
1,O75369,P49768
1,O75369,P05161
1,P60900,P25787
1,P35998,P25787
1,Q8IYJ3,P51159
1,P02489,P30301
1,P60900,Q99436
1,P10619,Q9NSA3
1,Q92796,Q9P021
1,Q92796,Q96A65
1,P28066,P28065
1,Q92796,Q9UQM7
1,Q92796,Q9BQ90
1,Q9Y6N9,Q8N6Y0
1,P22087,Q9NY93
1,Q9HCS7,Q9UNP9
1,P22087,P55769
1,P28065,P62333
1,P41208,Q70CQ1
1,P28065,P62191
1,P54727,P35998
1,P54725,P68104
1,P19525,Q12906
1,P78318,O15344
1,P78318,P67775
1,P78318,P50991
1,P19525,P20248
1,P35579,Q9NQX4
1,P35579,Q9Y4I1
1,P19525,Q9UPY3
1,P10243,Q6MZP7
1,Q9UJV3,P51668
1,Q9BR76,Q8WYL5
1,Q6EEV6,P31948
1,P22301,P01023
1,P36873,P03372
1,O15294,O60296
1,P36873,P61244
1,P36873,Q6ZMQ8
1,P51610,Q15291
1,P08574,P07919
1,P99999,Q9Y2Q3
1,Q16342,Q70CQ1
1,O43889,Q16649
1,P16435,P05177
1,P62701,P39019
1,P62136,O60927
1,P62701,P15880
1,P62701,Q2NL82
1,P62136,Q8IZ21
1,P62136,P10415
1,P61964,O15047
1,P62136,Q9UPR0
1,Q00839,P62424
1,Q00839,Q02878
1,P62136,Q7Z3T8
1,P62136,P49841
1,P61964,Q969R5
1,P23396,P62273
1,P23396,P62263
1,Q00839,O00425
1,P62136,P03372
1,P62136,P31749
1,Q9UQE7,P50539
1,Q9UQE7,Q05195
1,P62136,P46937
1,P61313,P62917
1,P61313,P46778
1,Q8N5F7,Q14562
1,Q14683,Q8WVM7
1,P62136,Q9GZN8
1,Q02750,P01106
1,O14777,Q9HBM1
1,Q96JN8,O15078
1,Q02750,P37231
1,Q96FX7,Q9UJA5
1,P07992,Q9BQ83
1,P06702,P05109
1,P05109,Q9BQ83
1,P01106,Q92993
1,P51784,P98170
1,P01106,P49841
1,O00231,Q9BQ83
1,P51784,Q9UM54
1,Q9BRP4,Q9Y315
1,P01106,Q9BQG0
1,P51784,Q92878
1,P01106,O43795
1,Q12926,Q14576
1,P01106,O75478
1,P29475,Q9UNE7
1,P01106,Q9Y265
1,P18507,P21918
1,P01106,Q13200
1,P01106,P30876
1,Q86TM6,O94905
1,O15400,O75379
1,P01106,O60762
1,P01106,P56134
1,Q9Y5V3,Q6UB35
1,P01106,Q9Y6M1
1,Q9Y5V3,Q3ZCQ8
1,Q9BZD4,P52429
1,P01106,Q6PD62
1,Q9H6Z9,Q13438
1,P98170,P61077
1,P98170,Q9HC29
1,P01106,Q9Y678
1,P55211,O15392
1,P55211,Q13490
1,Q9UBF9,P12814
1,Q9UBW7,Q5VZL5
1,O43318,P40763
1,Q8N5D0,Q9Y6I4
1,P13804,P38117
1,Q15750,Q9NYJ8
1,Q02763,Q9Y264
1,P42229,Q92731
1,O43464,Q13489
1,P42229,P00533
1,P42229,P19235
1,O43464,O95835
1,Q8N668,P25963
1,Q8N668,Q86VX2
1,P49023,Q13418
1,P23246,P26599
1,P49023,P11274
1,P49023,P02751
1,Q9UJX2,Q16763
1,P50213,O43837
1,P50213,Q09019
1,P48039,O00264
1,P51571,Q13418
1,P02649,P98164
1,P41743,Q6P1M3
1,Q86X83,O60826
1,Q86X83,Q567U6
1,Q9UBI1,Q9NX08
1,Q9UBI1,Q567U6
1,Q96Q15,Q9HAU5
1,Q7Z4G1,Q567U6
1,P10636,P34932
1,Q9Y6G5,Q9GZQ3
1,P10636,P08238
1,P10636,P00533
1,O95831,Q15773
1,O75190,Q15773
1,P17342,P01160
1,P00451,O14832
1,Q05655,Q16236
1,O15457,O00303
1,Q05655,P06241
1,Q05655,P15941
1,Q6I9Y2,Q96J01
1,P67775,P31314
1,Q13769,Q13838
1,P30874,Q9UPX8
1,Q13769,Q8NI27
1,O60716,Q86T24
1,Q9UKP3,Q9BRP1
1,O60716,P35222
1,O60716,Q8TAF3
1,P31751,P53804
1,P78371,P40227
1,P98164,Q13387
1,P67775,O15169
1,P98164,Q9H9E1
1,P67775,Q96CB8
1,P67775,Q9H0H0
1,P98164,P02774
1,P67775,Q8TF05
1,P02792,P43490
1,Q14114,P30533
1,P49760,P08621
1,P49760,Q9NYF8
1,Q02410,Q9NUP9
1,P49760,Q13595
1,O14910,Q14168
1,Q96GM5,Q92784
1,P49841,P53396
1,O75832,Q99460
1,P32927,P08700
1,P32927,Q01344
1,P32927,P05113
1,O75832,O00232
