Cls,IntA,IntB
1,P61586,Q16513
1,O15392,Q9NQS7
1,P61586,O15085
1,O15392,Q9UJT9
1,Q99459,Q9UMS4
1,Q9Y2L1,Q9NQT5
1,Q13868,Q06265
1,Q13868,Q96B26
1,Q99459,Q15428
1,P61586,Q13233
1,Q13868,Q99547
1,Q96B26,Q15024
1,Q15024,Q9NQT4
1,O75962,P21333
1,O75962,P63000
1,Q5RKV6,Q01780
1,Q5RKV6,Q9NQT4
1,P52565,Q9NZI8
1,Q12834,Q9UM13
1,P35670,P35754
1,Q12834,Q9P031
1,O14974,Q6WCQ1
1,Q13393,P11233
1,Q92830,Q9NPA8
1,Q92830,O75529
1,Q16513,Q12923
1,O75478,Q96ES7
1,Q12834,Q16763
1,Q15038,Q9NQZ3
1,Q12834,Q15013
1,Q12802,Q07869
1,P54259,Q06455
1,Q12802,Q03113
1,P17987,Q99832
1,P17987,P48643
1,Q6GQQ9,O75694
1,P17987,P50990
1,P17987,Q13418
1,P48995,Q03135
1,P48643,P78371
1,P48643,P49368
1,Q969H4,O00212
1,Q13418,P50991
1,Q13418,P78371
1,P54368,Q9UMX2
1,P11926,O95190
1,P28799,P98160
1,Q99832,Q13418
1,P28799,P20333
1,Q13418,Q13885
1,Q99832,Q13043
1,Q13418,P04843
1,Q14596,P60520
1,Q14596,Q9BXW4
1,O95400,O75643
1,P50570,Q8N157
1,P50570,Q9UQ16
1,Q9P0L0,P19320
1,Q9P0L0,Q9H089
1,Q9P0L0,Q9BZ72
1,P61296,O14813
1,O43586,P39023
1,P31689,Q8WW22
1,Q9Y679,Q9UBV2
1,Q8WTR2,P13196
1,Q6ZW49,Q15555
1,P30990,P30989
1,P51677,P80098
1,P78345,Q9H633
1,Q9UER7,Q9NPF5
1,Q9UER7,Q96EZ8
1,Q9UER7,Q92769
1,Q9UER7,Q9NQB0
1,Q9UER7,P40763
1,O43752,Q96AJ9
1,Q9UER7,P62805
1,Q96ST3,P12755
1,Q96ST3,Q9Y4K0
1,Q96BH3,P15173
1,P12004,P18887
1,O15143,Q9P1U1
1,P12004,Q9UK53
1,O15143,P61158
1,O14746,O14773
1,O14746,Q9Y265
1,P12004,Q14191
1,O15143,O15145
1,P61326,P38919
1,P61326,Q9H307
1,P12004,P49005
1,Q9Y5S9,Q9H0W8
1,Q86V81,P38919
1,P12004,P18858
1,Q15185,P27540
1,Q8NEB9,Q9P2Y5
1,Q15185,P04150
1,Q9H307,Q13523
1,Q96EZ8,Q8IXK0
1,Q9H307,Q9Y2W1
1,Q96EZ8,Q9Y230
1,P12004,Q9NZJ0
1,Q96EZ8,Q9Y5K5
1,Q13451,Q9UQ88
1,P24385,P10828
1,Q9NVU0,Q9H1D9
1,P24385,P03372
1,P05423,Q9H1D9
1,O75533,O43143
1,O43432,Q14694
1,P07949,Q9NR12
1,P46527,P24941
1,Q9Y6D9,Q9UL15
1,P46527,Q00526
1,P46108,P42684
1,P46527,P30281
1,P46108,Q13905
1,P46527,Q5XPI4
1,Q00534,P55273
1,Q9Y6K9,Q9UNS2
1,O43823,P04745
1,Q9Y6K9,Q9NQC7
1,Q9Y6K9,Q9BXL7
1,P10828,Q15596
1,P10828,P10588
1,Q9Y6K9,Q9NYJ8
1,Q9Y6K9,P05787
1,Q92599,Q8WYJ6
1,O15379,Q9NYJ8
1,Q15717,O43251
1,Q15717,P60520
1,O15379,P11142
1,O15379,Q9UIS9
1,O15379,Q05516
1,O15379,P49116
1,Q9Y478,P13807
1,Q9Y478,Q9UGJ0
1,O15379,P10827
1,P49427,Q9Y2D1
1,O15379,P49716
1,P49427,Q9UKB1
1,P68431,P49321
1,P50148,P32241
1,P50148,P49798
1,P68431,O14929
1,P21731,P22392
1,Q9Y3A3,P63167
1,Q9UJX3,P30260
1,Q9UJX3,Q9H1A4
1,Q9UJX3,Q9UJX4
1,Q9UJX3,Q9BS18
1,O43815,Q9Y6E0
1,O43815,Q9P2B4
1,Q14974,O95149
1,O43815,Q13033
1,Q14974,P11362
1,Q14974,P43487
1,O43660,Q9UMS4
1,O75531,P50402
1,Q14974,Q9UBU9
1,Q92804,P35637
1,Q15759,O43257
1,Q9BPX3,O75365
1,P00734,P00451
1,Q92769,Q9UKL0
1,O94776,Q8WWY6
1,O94776,Q96KQ7
1,O94776,O60341
1,Q92769,O60264
1,Q03518,P61769
1,O15533,P53618
1,Q92769,Q14202
1,Q13561,P61163
1,Q13561,Q9BTE1
1,Q13561,P47755
1,Q92769,Q9H160
1,Q9UMX1,Q9BV97
1,Q99598,Q09019
1,P19634,O43745
1,Q92769,Q9NP66
1,P40855,Q01453
1,Q92769,P68431
1,P40855,Q9NR77
1,Q99623,P30305
1,P49761,Q14160
1,P19793,O75469
1,Q99623,Q9Y4E8
1,Q15819,Q14527
1,P19793,O60869
1,P04049,Q13188
1,P19793,Q13133
1,P04049,P62879
1,P19793,P10826
1,Q9HD67,P18084
1,P27482,O94782
1,P15374,Q9Y2K6
1,P19793,O15516
1,Q9UKB1,Q5VWX1
1,Q9UKB1,Q9UH99
1,P04049,P67775
1,Q9UKB1,P32314
1,P04049,P15056
1,Q9Y618,Q9Y6Q9
1,P11142,P99999
1,Q9Y618,P10827
1,Q9Y618,Q05516
1,Q16181,Q14141
1,P11142,P19438
1,P11142,Q14103
1,O60671,Q99615
1,Q9Y618,Q01196
1,Q99615,Q9UDY4
1,Q9UQ35,Q9H9J4
1,Q9Y618,O75376
1,P11142,P34932
1,Q9Y618,P06401
1,P11142,Q13043
1,Q15287,P19784
1,P11142,O60884
1,O75376,Q16342
1,Q15287,Q8IYB3
1,P51817,O43541
1,Q14192,Q13642
1,O75376,Q9UBP5
1,Q14192,P35222
1,O15273,P54253
1,Q13523,Q15029
1,Q969Q1,P68133
1,Q12800,Q99496
1,O75376,Q13263
1,Q99496,Q9UIS9
1,Q13618,Q9H0R8
1,Q13618,P60520
1,Q9UBK2,P37231
1,Q99496,P67870
1,Q13618,Q8IXQ5
1,Q13618,Q7L273
1,Q99496,Q8IY57
1,O43293,O14950
1,Q99496,P61962
1,Q14186,Q8IY57
1,Q14186,P61244
1,Q9P253,Q96AX1
1,Q14186,O75496
1,P31946,O75643
1,Q86U86,Q96GM5
1,P31946,Q9Y2J2
1,O75461,Q8IWI9
1,P31946,Q8TEW0
1,P31946,P26045
1,P31946,Q04912
1,P31946,Q99759
1,Q53GS7,O00303
1,O15350,Q92831
1,Q96SN8,P22694
1,P31946,Q6PKG0
1,Q03701,Q16666
1,Q96HF1,P56705
1,O75581,O15169
1,P29084,P23508
1,P31946,P08069
1,P61966,O75843
1,P29083,Q00403
1,O75843,P56377
1,O75379,O14662
1,P31946,Q6R327
1,Q08117,Q99729
1,P31946,P63104
1,P31946,Q8WYL5
1,Q92759,P19447
1,P31946,Q9UQ84
1,Q92759,P50613
1,P46783,P06748
1,Q9Y210,Q14573
1,O43236,Q14141
1,P49848,Q9HBM6
1,P52655,O00268
1,P51159,Q70J99
1,O00170,P08238
1,Q9HCH5,O00194
1,Q12824,O14497
1,Q9BVW5,Q15170
1,Q14164,Q9H6S1
1,P09619,P16234
1,P09619,O60749
1,Q92922,Q15532
1,Q13263,P21506
1,Q13263,P19532
1,Q6NUQ1,Q9P2Y5
1,Q9ULK4,Q9BTT4
1,O43264,P50748
1,P21860,P68366
1,P15509,O14920
1,P28749,P24864
1,Q9Y566,O14490
1,P10398,P63104
1,P51148,Q6XUX3
1,P10398,Q16543
1,Q9Y4H2,Q92569
1,P46937,P35222
1,P10912,O43765
1,P46937,P62258
1,P46937,Q9NUP9
1,O15145,O15511
1,P63000,Q9NPB6
1,O15511,P59998
1,O94763,Q9H6T3
1,P63000,Q13576
1,O75326,O60486
1,Q8N3U4,Q7Z5K2
1,P63000,Q03135
1,P63000,P35228
1,P08236,P23141
1,P19388,P30876
1,P61218,Q9UHW5
1,P63000,Q13490
1,P19387,P53803
1,Q00577,P62633
1,P19387,P52434
1,P07766,P04234
1,Q13309,P31749
1,P62487,Q8IXW5
1,P62487,O94762
1,P62487,Q5VT52
1,O14654,P07900
1,Q99608,P57088
1,Q13480,P00533
1,Q13480,P08581
1,Q13480,P20936
1,P19438,P78356
1,Q96IY1,Q9BZD4
1,Q9Y4A5,Q92831
1,Q9NRM6,Q9H293
1,Q9H074,O75317
1,Q9Y4A5,Q9NXR8
1,P61981,Q15276
1,Q9UJX4,Q9UJX2
1,Q9Y4A5,Q9NPF5
1,P61981,Q92574
1,Q504Q3,Q15149
1,Q12888,P16104
1,P61981,Q8NHQ8
1,Q12888,Q96RU2
1,P67870,O15479
1,P67870,Q3KNV8
1,P61981,Q9H4L5
1,P61981,O75592
1,O75716,Q9NRH2
1,O75716,Q93063
1,P61981,Q8N3F8
1,P15336,P49715
1,P15336,P19367
1,Q01831,P54725
1,Q01831,Q13315
1,Q8WUA4,Q9Y5Q8
1,P61981,P04049
1,Q13888,P19447
1,P35638,Q10586
1,Q13177,P60953
1,Q13177,Q14161
1,Q9NQP4,O15212
1,P11387,Q07955
1,Q13315,P38398
1,P11388,Q02880
1,Q13315,Q14676
1,A5YKK6,Q9NZN8
1,A5YKK6,Q96LI5
1,A5YKK6,Q9ULM6
1,Q9UQC2,P31749
1,P05000,P17181
1,Q96MU7,Q13595
1,P42336,P35568
1,Q9H2X6,Q15797
1,Q9UBE8,Q9UJU2
1,P09038,Q14512
1,P63104,Q92934
1,P02787,P02751
1,Q9Y265,Q92993
1,Q9Y265,O43257
1,O95166,Q9Y4P1
1,Q9Y265,Q53TQ3
1,P63104,Q9Y2K2
1,P63104,P57059
1,O95166,Q8TF40
1,P63104,Q12778
1,Q13043,P07900
1,Q13043,P23396
1,Q13043,P36578
1,Q04912,P62258
1,P63104,O75533
1,P07900,Q9BQI3
1,P07900,Q02153
1,P63104,Q02241
1,P63104,O00303
1,Q9UBN7,Q05516
1,Q9UBN7,Q9HCU9
1,P07900,P81133
1,P07900,Q9UKV8
1,P63104,P06576
1,P07900,Q9H1R3
1,P63104,P31947
1,P07900,Q9UNE7
1,P63104,P46777
1,P50749,Q13043
1,P63104,P67809
1,P50749,Q04917
1,Q6P2C8,Q9BTT4
1,P78347,P40763
1,P63104,P35579
1,O60563,Q96MH2
1,O60563,P51825
1,P37840,P04406
1,P63104,P60520
1,O75486,Q15393
1,Q9NT62,Q9H1Y0
1,Q13105,P43358
1,Q13105,P41182
1,O96019,Q92993
1,P16234,P04085
1,Q8N3F8,Q9H4M9
1,O96019,Q6P4R8
1,Q07889,P06241
1,Q9Y383,Q9GZQ8
1,P04629,Q92529
1,P51813,Q8WXA3
1,Q05193,Q9UKS6
1,P04629,Q99523
1,Q9UJX6,Q9NYG5
1,Q05193,Q13627
1,Q9UHF4,Q9NYY1
1,Q07890,P00533
1,O14939,P49418
1,Q14137,O00541
1,Q14137,Q8TAF3
1,O00541,Q9Y3T9
1,Q13424,O60941
1,Q9UPT5,Q9NV70
1,Q9ULH1,Q9UKS6
1,O95817,P11142
1,O95817,P10415
1,O95817,P34932
1,Q9UKV8,Q9HCJ0
1,Q13882,P23246
1,P52630,P48551
1,P01137,Q6EMK4
1,Q96FJ2,Q4VCS5
1,Q9Y624,P55196
1,O75439,Q16595
1,P21810,P55001
1,Q9Y2X7,O75335
1,Q13347,O60739
1,Q8WXD5,Q9BQ83
1,P00747,P07996
1,Q8N122,Q9BPZ7
1,Q8N122,Q7L523
1,P62258,Q12809
1,Q8N122,Q8TB45
1,Q8N122,Q9P2J5
1,P62258,Q13233
1,P25054,Q12923
1,P25054,P05549
1,P25054,P35221
1,O76081,O15269
1,P25054,Q9Y297
1,P62258,P15056
1,O76081,Q9Y230
1,P25054,O14641
1,Q6EMK4,P10600
1,P63010,P53680
1,P63010,Q14677
1,P14923,Q9Y297
1,P14923,Q9NSA3
1,Q9HBM1,Q9BZD4
1,Q01780,Q8TF46
1,O95278,Q9UQK1
1,O15105,Q8N2W9
1,P57740,Q8NFH3
1,P12830,P06241
1,Q9H444,Q7LBR1
1,Q9Y3F4,Q8WXD5
1,Q9H444,Q9NZZ3
1,P12830,P49748
1,P12830,P02545
1,Q9H444,P61421
1,Q9H444,Q6P1N0
1,Q9NTJ3,Q6IBW4
1,Q9NTJ3,P42695
1,O95347,Q15003
1,P38919,P62917
1,P38919,P36578
1,Q14694,Q13283
1,Q14694,Q9UN86
1,Q9Y297,P25963
1,Q13573,Q9NYF8
1,Q13573,O60216
1,Q9Y297,P01730
1,P19784,Q3KNV8
1,Q13573,Q9Y2W1
1,Q9Y297,P61077
1,P19784,Q96B23
1,Q13573,P04792
1,Q9Y297,P48594
1,P19784,Q9HAH7
1,Q9Y297,O76031
1,Q9Y297,Q96K76
1,P19784,Q9UBL3
1,Q9Y297,Q00987
1,P49757,Q96CW1
1,Q96J02,Q16625
1,Q96J02,Q99962
1,Q9Y297,P46937
1,Q96J02,P24928
1,Q96J02,Q93008
1,Q9Y297,Q86WH2
1,Q5VZM2,Q6IAA8
1,P05121,P00749
1,P05121,Q07954
1,Q9UIL1,Q9UHY8
1,P26651,Q04917
1,Q14141,Q8IYM1
1,P15260,P23458
1,P07996,P20908
1,P23458,P38398
1,P49815,Q04917
1,P23458,P40763
1,P23458,P06213
1,P49815,Q13131
1,P49815,Q05086
1,Q15382,Q8N122
1,Q96LR5,Q96BH1
1,Q92574,Q9P0N9
1,P23458,O75886
1,P23458,Q6IA86
1,Q9Y2X0,Q9BWU1
1,Q9Y2X0,A0JLT2
1,P05549,P67809
1,O60232,Q9Y230
1,Q15459,P98175
1,P00750,P05154
1,P00750,Q07954
1,P00750,P07355
1,Q9UBF6,Q969M7
1,P23258,Q9HC77
1,A0JLT2,P24863
1,P23258,Q8NHV4
1,P23258,P08238
1,A0JLT2,P62875
1,A0JLT2,Q8IXW5
1,P35227,Q8IY57
1,P05452,Q92882
1,Q96CW5,Q6NZ67
1,Q96CW5,Q9UGJ1
1,Q9Y3B2,Q9Y580
1,Q96JB2,Q14746
1,O14920,O15360
1,P67809,Q96EY7
1,O14920,O15111
1,P67809,P26196
1,P67809,Q14694
1,P67809,Q7L2E3
1,P67809,O95793
1,O43395,Q8WWY3
1,Q14653,Q13568
1,Q86VP1,Q9Y6C2
1,Q86VP1,O00214
1,Q8NFZ5,Q15831
1,Q8NFZ5,P19838
1,Q9Y2K6,P11310
1,Q9Y2K6,O00232
1,P54764,P06241
1,Q03405,P08631
1,P04637,P55199
1,Q07817,O60238
1,Q07817,P55957
1,Q07817,Q07812
1,P04637,Q05086
1,O94817,Q9H0Y0
1,P35354,Q02818
1,P04637,Q99986
1,P04637,Q15831
1,P04637,Q93009
1,P04637,P51948
1,O75909,Q14004
1,P04637,Q7LG56
1,P48729,P19320
1,P34932,Q9UL15
1,P04637,Q8IWT3
1,P48729,O75330
1,P48729,Q70CQ2
1,P38646,Q9HCN4
1,P38646,P19838
1,Q12840,Q96NW4
1,P04637,Q9UNL4
1,P04040,Q70EK8
1,Q9Y230,Q9BVM2
1,P38646,Q13043
1,P04637,Q9UKY1
1,Q9Y230,P62280
1,Q9Y230,O00115
1,P38646,Q8IWL3
1,P04637,Q8TDN4
1,Q9Y230,Q6P4R8
1,P04637,P29590
1,O15111,P25963
1,Q9Y230,Q9C086
1,P04637,Q5JVS0
1,O75915,P43005
1,P48730,Q6ZRV2
1,Q99816,Q9NPF5
1,P04637,Q92993
1,Q99816,Q9H3S7
1,Q99816,Q99732
1,P51959,Q15257
1,Q05086,P06401
1,Q05086,Q92731
1,O60645,Q8TAG9
1,P04637,P18074
1,P60484,P46934
1,P04637,Q96G74
1,Q96KN2,Q96KP4
1,Q9HAV0,Q9UBI6
1,P04637,Q14999
1,P04637,O14503
1,P04637,Q16594
1,Q15831,Q16543
1,Q15831,Q8N1F8
1,P04637,P49674
1,Q15831,Q9Y376
1,Q15831,Q7RTN6
1,P04637,Q9UHC7
1,P04637,P13693
1,Q8WW01,Q8NCE0
1,Q15831,Q9H9S4
1,Q9BSV6,Q8NCE0
1,Q93009,Q9BUZ4
1,P04637,Q9Y468
1,Q93009,P26358
1,P04637,O60341
1,Q93009,O15355
1,Q9Y5K5,O00487
1,Q9Y5K5,Q15008
1,Q9Y5K5,O75317
1,Q93009,Q96EI5
1,Q93009,Q14669
1,Q93009,Q8WUA2
1,Q93009,Q96EP1
1,P48556,P25787
1,P48556,O00231
1,P04637,Q92540
1,Q9BS26,P62068
1,P04637,P50990
1,Q9BS26,Q8NFA0
1,P62879,P50150
1,Q13435,O75940
1,Q13330,Q13535
1,Q8IU60,Q96F86
1,Q9NVC6,O95402
1,Q9NVC6,Q71SY5
1,Q13596,O14964
1,O95997,P30260
1,Q13596,Q9Y5X3
1,Q9NZC7,Q07912
1,O43639,Q9NYB9
1,P50150,P62873
1,Q9NZC7,Q16630
1,Q9Y2M5,P57737
1,O43639,P00533
1,Q9NZC7,Q969T9
1,O43639,Q02833
1,Q9NZC7,P81408
1,P19544,O76071
1,O43639,Q14155
1,Q9BVP2,O00567
1,O60749,P00533
1,P60520,Q8IZQ1
1,P08238,P03372
1,P08514,Q9P0P0
1,P08238,P06241
1,Q13352,Q7L2Z9
1,Q9NPJ6,Q4VCS5
1,Q92831,P22736
1,Q9GZQ8,Q8WVZ9
1,Q9GZQ8,Q8IZQ1
1,Q03135,P03372
1,Q92831,P62805
1,Q03111,P61964
1,Q03111,Q8N7H5
1,Q92831,Q16514
1,Q13535,Q9Y4R8
1,P07711,O76096
1,Q15762,P06241
1,Q9UNL4,Q9HAF1
1,P09874,O75586
1,Q9BT78,P61201
1,Q9BT78,Q9P2N7
1,P09874,O75367
1,Q13625,P62140
1,Q13625,Q9UBU9
1,P24864,P30304
1,P24864,Q9UII4
1,Q9GZV1,P29590
1,P33993,Q9Y2Q3
1,P09874,P19320
1,P09874,P26358
1,Q8WYH8,P55201
1,Q00597,Q9HB96
1,Q16666,Q9UKD2
1,Q16666,Q9BZE4
1,P61247,P03372
1,Q16666,Q9NUD5
1,Q13546,Q8IUC6
1,P30260,Q9UM13
1,Q14191,Q96S55
1,Q14191,P55072
1,Q14191,P13010
1,Q14191,P61956
1,Q13200,Q15386
1,P46736,P39656
1,Q13200,P55036
1,Q9Y2U8,O15198
1,O60610,P19320
1,P59998,Q9BPX5
1,O43426,Q96CW1
1,Q02218,P36957
1,P49674,Q16526
1,P18084,Q9BY76
1,Q00994,P08138
1,P01024,P27918
1,P49674,Q6PEV8
1,P49674,Q15154
1,P27918,P00751
1,P68104,P26640
1,P27540,P81133
1,P26368,P98175
1,P08865,P46782
1,P08865,O60832
1,Q01081,Q13435
1,O75582,P16220
1,Q9UBU9,Q9UKK6
1,Q9UBU9,Q86V81
1,Q8IUQ4,Q9H2X6
1,Q9UBU9,P23396
1,P61160,Q9P1U1
1,P26196,Q8WWM7
1,P10589,O15442
1,Q15637,O75400
1,Q15691,O75122
1,Q06330,Q6P3S6
1,O75400,Q15287
1,P62873,P04899
1,P22460,P35609
1,P31930,Q9Y230
1,P45985,Q9Y2U5
1,P31930,O14949
1,Q9NQC3,O95197
1,P02753,P02766
1,Q9NRM7,O14965
1,Q9UMD9,O43707
1,P12814,P11216
1,P02647,P00738
1,O94782,P35579
1,P02647,Q16659
1,P12814,O43707
1,Q8TBC3,Q13618
1,P22415,P15407
1,Q9UI08,O00213
1,Q9P0J0,O43181
1,P26038,P13598
1,P27797,P16473
1,P19320,P42356
1,P19320,O75643
1,P06748,P46782
1,P04114,P27824
1,P19320,P46783
1,Q92558,Q96F07
1,P19320,O75489
1,P06748,Q9BZE4
1,P07737,O00401
1,P19320,P30048
1,P62304,Q6P2Q9
1,P07737,P03372
1,P15311,P32942
1,P19320,P05783
1,P62937,P78362
1,O00401,O15143
1,P30084,P11171
1,P35637,Q9UBW7
1,P35637,Q01844
1,P17081,Q9UPT5
1,O14737,Q15170
1,P27824,P11166
1,P27824,P08519
1,P19320,Q9BSD7
1,P19320,P49327
1,P19320,P62888
1,P19320,P35580
1,P23284,P01236
1,P19320,P62851
1,P08684,Q9UNE7
1,P19320,P35527
1,P35232,Q08999
1,P02545,Q9UHQ1
1,P02545,Q5JTV8
1,P19320,P50570
1,P02462,P08572
1,Q08999,O75884
1,P19320,P62805
1,Q08999,Q14186
1,P19320,O43447
1,Q08999,Q52LA3
1,P01344,P11717
1,Q08999,P67775
1,Q01094,O15151
1,Q01094,Q13616
1,Q01094,Q99856
1,P19320,P62424
1,Q01094,Q13547
1,P98095,P02751
1,Q01094,Q96EB6
1,Q01094,Q8NEM0
1,P19320,P62269
1,P19320,P62244
1,P19320,P62249
1,P25705,P06576
1,P25705,P30049
1,P19320,P49915
1,P51531,Q13547
1,P19320,P02008
1,P19320,P04264
1,P68133,P50991
1,P19320,O60493
1,P19320,Q92900
1,P19320,P60228
1,Q13547,Q09028
1,P22392,P62807
1,P22392,P61626
1,P19320,Q92621
1,P19320,P26639
1,Q13547,P26358
1,P35228,Q96BD6
1,Q13547,P17844
1,P19320,P26373
1,P19320,P18124
1,P23508,P61289
1,P49662,Q8TBZ2
1,P49662,Q9Y277
1,O00221,Q01201
1,P05141,Q5S007
1,P19320,P16401
1,Q01201,Q92925
1,P19320,P09496
1,Q16186,Q99460
1,Q16186,O43242
1,Q16186,Q9UNM6
1,P19320,P14868
1,P19320,P61160
1,Q99460,Q9BRP4
1,Q13547,P68431
1,Q99460,P35998
1,Q13547,O14519
1,Q13547,P49715
1,Q9UNM6,P62333
1,Q9UNM6,P54578
1,Q13547,P16220
1,Q13547,O60341
1,Q13547,Q8IZ40
1,Q13547,Q8N680
1,Q13547,Q7Z3K6
1,P08670,Q14790
1,P08670,P15924
1,O43791,O14986
1,P08670,P54727
1,Q01844,O75940
1,Q13547,Q9UHJ3
1,P51532,P17676
1,P08670,P07197
1,P51532,O15360
1,P13807,Q9UQK1
1,P51532,P03372
1,Q13835,P05787
1,Q12934,Q13515
1,P49639,O60711
1,P41212,Q9UKV0
1,Q9BRA2,P63167
1,P49418,Q15078
1,P27694,Q13535
1,P49418,O94973
1,P32004,P15311
1,O96013,P53667
1,Q16611,Q16548
1,P39748,P24941
1,P61758,Q9NQP4
1,P61758,O15212
1,P22626,P50750
1,P35250,Q9Y2K6
1,Q96EK5,P47804
1,Q96EK5,Q15058
1,P20585,P38398
1,P78362,Q86U06
1,Q15369,O14544
1,Q15369,Q96G25
1,Q15369,O14543
1,P78362,Q8WVK2
1,Q15369,Q9H765
1,Q9UK53,Q9NPF5
1,Q9Y253,Q9UBZ9
1,P08253,P02452
1,P49368,P67775
1,Q92609,Q4G0F5
1,Q92609,Q9H0R8
1,Q92629,Q16585
1,Q96KQ7,Q9BTC8
1,Q53G59,P21917
1,P49368,P78371
1,Q9H0R8,O95210
1,P49368,P61160
1,Q07820,O43521
1,Q6IE81,Q9HAF1
1,Q07820,Q7Z6Z7
1,P49916,Q96T60
1,P62333,P54578
1,P04053,Q9UMS4
1,P62333,P25787
1,Q15054,Q9UBZ9
1,P49005,P28340
1,Q15797,Q04771
1,Q06830,P19320
1,P07288,P01009
1,Q9UBL3,O00255
1,Q9UBL3,Q15291
1,P24928,O75909
1,Q13137,Q9H6S1
1,P53350,Q8IY92
1,Q9H8T0,Q9UJC3
1,Q9H8T0,Q86VS8
1,P24928,O00255
1,P53350,O60447
1,P53350,Q8TD19
1,P25788,P60900
1,Q7Z7J5,Q7L190
1,Q8WVZ9,Q86V97
1,Q9Y2X8,Q86UW9
1,P25788,P17980
1,P25788,P19320
1,Q9HB96,Q14469
1,P25786,Q14566
1,P25786,P49721
1,P63096,P81274
1,Q9BXW9,Q9NVI1
1,Q9BXW9,O00255
1,P08631,P12314
1,P25786,O00487
1,Q99519,P10619
1,Q9BUZ4,O94972
1,P35998,O43242
1,P19878,P15153
1,P15153,P35228
1,P10515,P09622
1,P28074,P28062
1,Q7Z434,O95786
1,Q15008,Q9Y4R8
1,P13667,P16104
1,Q92796,O76011
1,Q92796,P04083
1,Q92796,P33764
1,P28065,P25789
1,Q9HCS7,O60231
1,P04083,P05787
1,P54727,Q5VV17
1,P54727,Q9Y5K5
1,P40306,P28072
1,P07225,P12259
1,P25787,P28072
1,P54725,P29372
1,P19525,Q9UJU6
1,P35579,P24844
1,P19525,P11387
1,P35579,Q70EL2
1,P78318,P78371
1,P35579,P19105
1,O15344,Q9NPA3
1,Q15633,Q9UPY3
1,Q15700,P33402
1,P36873,P41236
1,P36873,Q13625
1,Q03933,Q00613
1,P22301,Q08334
1,P61244,P04198
1,P36873,O94842
1,P61244,Q8IWI9
1,P61244,P61964
1,O15294,Q9UBL3
1,O15294,Q6N021
1,P52790,P22692
1,O95747,Q8NC24
1,P08574,P99999
1,P51610,Q9H7L9
1,P36873,Q9H792
1,P36873,Q9UHV9
1,P36873,Q96MX6
1,Q9NS37,Q14494
1,P62701,P62241
1,P46100,O75367
1,P62701,P62081
1,Q12923,Q52LW3
1,Q12923,P50479
1,P62136,Q96KR7
1,P11047,P07942
1,Q00839,P62847
1,P62136,Q13625
1,P61964,O15550
1,P61964,Q9UPS6
1,P61964,Q9H8E8
1,P62136,Q9Y230
1,P62136,Q4KMQ1
1,P62136,O15169
1,Q00839,Q9NZI8
1,P23396,P25398
1,Q9UQE7,Q9HC98
1,Q9UQE7,Q9Y5V3
1,O00303,Q8TAF3
1,P62136,Q9H792
1,Q14683,Q8N3U4
1,O60216,Q8WVM7
1,Q5VIR6,Q8N1B4
1,Q02750,Q9UHA4
1,Q96S59,P05937
1,P01106,O60563
1,P01106,Q9Y4A5
1,P01106,Q13105
1,P06702,O60285
1,P01106,O75592
1,P01106,Q53GL7
1,P42568,Q8TEK3
1,P01106,P29590
1,P51784,O76071
1,P01106,Q92830
1,O00231,Q9BRP4
1,P51784,O75390
1,O00231,Q9Y4E8
1,P01106,P33993
1,P01106,Q9Y5Q9
1,P01106,Q15029
1,P29475,Q08AM6
1,P01106,Q8N3Y1
1,P51784,Q9UPW0
1,P01106,Q14697
1,Q86TM6,O75477
1,Q9Y4J8,Q7KZI7
1,O15400,Q9P253
1,O14617,Q92572
1,O00506,Q9P2B4
1,P01106,P56192
1,Q6P1J9,Q8WVC0
1,P01106,P36542
1,Q7Z6Z7,Q9BQ83
1,Q7Z6Z7,Q96CS3
1,P01106,P35249
1,P98170,Q9Y2U5
1,P01106,O60313
1,P01106,P67775
1,P01106,O43524
1,P49721,P28072
1,Q12788,Q9P275
1,Q9Y6R4,P24522
1,O43318,Q5SGD2
1,O43318,Q8N5C8
1,Q56P42,Q9NX02
1,Q9UPT6,Q13387
1,O00159,Q5S007
1,P48357,P52333
1,Q9NR28,O15392
1,Q9NR28,Q96P09
1,Q13033,P40227
1,Q8N668,Q86X83
1,P49023,P13612
1,P09651,Q5BKZ1
1,Q8N668,O60826
1,P49023,P41240
1,P49023,Q9NVD7
1,Q9UJX2,Q9H1A4
1,P23246,Q00653
1,P23246,Q9Y2W1
1,P23246,P03372
1,P51692,P16410
1,P02649,P10636
1,P41743,Q15334
1,Q8TEW0,Q04917
1,Q8TEW0,Q8NHQ8
1,P10636,P49840
1,P10636,Q9P0L2
1,P10636,Q14203
1,P51151,Q7Z6M1
1,P10636,P07237
1,O43602,Q96SB3
1,P00451,P04275
1,Q13895,Q2NL82
1,Q13895,Q13206
1,Q9H1A4,Q96DE5
1,Q6I9Y2,Q86W42
1,P67775,Q16537
1,Q05655,P24001
1,Q05655,P11388
1,Q05655,Q15717
1,Q13769,Q86W42
1,Q15291,Q9H7Z6
1,Q15291,Q9UPS6
1,O60716,Q14247
1,O43427,P14174
1,P67775,P78371
1,Q9NP98,Q969Q1
1,P67775,Q9UL03
1,P98164,P09455
1,P05160,P00488
1,Q8N423,P01889
1,Q14114,O75553
1,P39019,P62633
1,P49760,Q8IYB3
1,P10451,P24593
1,O14910,Q8WUM9
